review_sample_id,dataset,video_id,path_id,human_second_label_round1,human_second_verified_positive_for_calibration_round1,human_second_label_round2,human_second_verified_positive_for_calibration_round2,rounds_match_label,rounds_match_verified_positive
review1000_0624,BURST,858,ovtb_v858_p001295,actually_true,no,actually_true,no,True,True
review1000_0625,BURST,876,ovtb_v876_p001320,actually_true,yes,actually_true,yes,True,True
review1000_0626,BURST,876,ovtb_v876_p001327,actually_true,no,actually_true,no,True,True
review1000_0627,BURST,876,ovtb_v876_p001335,actually_true,no,actually_true,no,True,True
review1000_0628,BURST,876,ovtb_v876_p001348,actually_true,no,actually_true,no,True,True
review1000_0629,BURST,876,ovtb_v876_p001352,actually_true,no,actually_true,no,True,True
review1000_0630,BURST,884,ovtb_v884_p001363,actually_true,no,actually_true,no,True,True
review1000_0631,BURST,904,ovtb_v904_p001372,actually_true,no,actually_true,no,True,True
review1000_0632,BURST,905,ovtb_v905_p001216,actually_true,no,actually_true,no,True,True
review1000_0633,BURST,905,ovtb_v905_p001224,actually_true,no,actually_true,no,True,True
review1000_0634,BURST,905,ovtb_v905_p001229,actually_true,no,actually_true,no,True,True
review1000_0635,BURST,90,ovtb_v90_p000172,actually_true,no,actually_true,no,True,True
review1000_0636,BURST,90,ovtb_v90_p000192,actually_true,no,actually_true,no,True,True
review1000_0637,BURST,90,ovtb_v90_p000204,actually_true,no,actually_true,no,True,True
review1000_0638,BURST,910,ovtb_v910_p001146,actually_true,no,actually_true,no,True,True
review1000_0639,BURST,919,ovtb_v919_p001262,actually_true,no,actually_true,no,True,True
review1000_0640,BURST,91,ovtb_v91_p000183,actually_true,no,actually_true,no,True,True
review1000_0641,BURST,920,ovtb_v920_p001162,actually_true,no,actually_true,no,True,True
review1000_0642,BURST,923,ovtb_v923_p001392,actually_true,no,actually_true,no,True,True
review1000_0643,BURST,931,ovtb_v931_p001399,actually_true,no,actually_true,no,True,True
review1000_0644,BURST,931,ovtb_v931_p001411,actually_true,no,actually_true,no,True,True
review1000_0645,BURST,931,ovtb_v931_p001420,actually_true,no,actually_true,no,True,True
review1000_0646,BURST,931,ovtb_v931_p001429,actually_true,no,actually_true,no,True,True
review1000_0647,BURST,932,ovtb_v932_p001274,actually_true,no,actually_true,no,True,True
review1000_0648,BURST,938,ovtb_v938_p001349,actually_true,no,actually_true,no,True,True
review1000_0649,BURST,938,ovtb_v938_p001355,actually_true,no,actually_true,no,True,True
review1000_0650,BURST,952,ovtb_v952_p001290,actually_true,no,actually_true,no,True,True
review1000_0651,BURST,952,ovtb_v952_p001310,actually_true,no,actually_true,no,True,True
review1000_0652,BURST,954,ovtb_v954_p001184,actually_true,no,actually_true,no,True,True
review1000_0653,BURST,960,ovtb_v960_p001453,actually_true,no,actually_true,no,True,True
review1000_0654,BURST,977,ovtb_v977_p001367,actually_true,no,actually_true,no,True,True
review1000_0655,BURST,977,ovtb_v977_p001368,actually_true,no,actually_true,no,True,True
review1000_0656,BURST,979,ovtb_v979_p001474,actually_true,no,actually_true,no,True,True
review1000_0657,BURST,979,ovtb_v979_p001475,actually_true,no,actually_true,no,True,True
review1000_0658,BURST,987,ovtb_v987_p001384,actually_true,no,actually_true,no,True,True
review1000_0659,BURST,98,ovtb_v98_p000147,actually_true,no,actually_true,no,True,True
review1000_0660,OVT-B,100,ovtb_v100_p002976,actually_true,no,actually_true,no,True,True
review1000_0661,OVT-B,106,ovtb_v106_p003013,actually_true,no,actually_true,no,True,True
review1000_0662,OVT-B,107,ovtb_v107_p003022,actually_true,yes,actually_true,yes,True,True
review1000_0663,OVT-B,107,ovtb_v107_p003028,actually_true,no,actually_true,no,True,True
review1000_0664,OVT-B,108,ovtb_v108_p003038,actually_true,no,actually_true,no,True,True
review1000_0665,OVT-B,109,ovtb_v109_p003042,actually_true,no,actually_true,no,True,True
review1000_0666,OVT-B,117,ovtb_v117_p003073,actually_true,yes,actually_true,yes,True,True
review1000_0667,OVT-B,122,ovtb_v122_p003104,actually_true,yes,actually_true,yes,True,True
review1000_0668,OVT-B,124,ovtb_v124_p003112,actually_true,no,actually_true,no,True,True
review1000_0669,OVT-B,124,ovtb_v124_p003114,actually_true,yes,actually_true,yes,True,True
review1000_0670,OVT-B,124,ovtb_v124_p003116,actually_true,yes,actually_true,yes,True,True
review1000_0671,OVT-B,124,ovtb_v124_p003117,actually_true,no,actually_true,no,True,True
review1000_0672,OVT-B,125,ovtb_v125_p003125,actually_true,no,actually_true,no,True,True
review1000_0673,OVT-B,132,ovtb_v132_p003157,actually_true,no,actually_true,no,True,True
review1000_0674,OVT-B,133,ovtb_v133_p003176,actually_true,no,actually_true,no,True,True
review1000_0675,OVT-B,133,ovtb_v133_p003177,actually_true,no,actually_true,no,True,True
review1000_0676,OVT-B,133,ovtb_v133_p003182,actually_true,no,actually_true,no,True,True
review1000_0677,OVT-B,137,ovtb_v137_p003196,actually_true,yes,actually_true,yes,True,True
review1000_0678,OVT-B,13,ovtb_v13_p000588,actually_true,yes,actually_true,yes,True,True
review1000_0679,OVT-B,13,ovtb_v13_p000590,actually_true,no,actually_true,no,True,True
review1000_0680,OVT-B,13,ovtb_v13_p000623,actually_true,no,actually_true,no,True,True
review1000_0681,OVT-B,13,ovtb_v13_p000660,actually_true,no,actually_true,no,True,True
review1000_0682,OVT-B,13,ovtb_v13_p000670,actually_true,no,actually_true,no,True,True
review1000_0683,OVT-B,140,ovtb_v140_p003219,actually_true,yes,actually_true,yes,True,True
review1000_0684,OVT-B,141,ovtb_v141_p003224,actually_true,yes,actually_true,yes,True,True
review1000_0685,OVT-B,143,ovtb_v143_p003237,actually_true,no,actually_true,no,True,True
review1000_0686,OVT-B,144,ovtb_v144_p003245,actually_true,no,actually_true,no,True,True
review1000_0687,OVT-B,144,ovtb_v144_p003247,actually_true,yes,actually_true,yes,True,True
review1000_0688,OVT-B,148,ovtb_v148_p003264,actually_true,no,actually_true,no,True,True
review1000_0689,OVT-B,148,ovtb_v148_p003267,actually_true,yes,actually_true,yes,True,True
review1000_0690,OVT-B,148,ovtb_v148_p003268,actually_true,yes,actually_true,yes,True,True
review1000_0691,OVT-B,151,ovtb_v151_p003281,actually_true,yes,actually_true,yes,True,True
review1000_0692,OVT-B,151,ovtb_v151_p003285,actually_true,yes,actually_true,yes,True,True
review1000_0693,OVT-B,166,ovtb_v166_p003355,actually_true,no,actually_true,no,True,True
review1000_0694,OVT-B,176,ovtb_v176_p003397,actually_true,yes,actually_true,yes,True,True
review1000_0695,OVT-B,195,ovtb_v195_p003494,actually_true,no,actually_true,no,True,True
review1000_0696,OVT-B,1,ovtb_v1_p000044,actually_true,no,actually_true,no,True,True
review1000_0697,OVT-B,1,ovtb_v1_p000078,actually_true,no,actually_true,no,True,True
review1000_0698,OVT-B,1,ovtb_v1_p000081,actually_true,no,actually_true,no,True,True
review1000_0699,OVT-B,20,ovtb_v20_p000921,actually_true,no,actually_true,no,True,True
review1000_0700,OVT-B,210,ovtb_v210_p003569,actually_true,no,actually_true,no,True,True
review1000_0701,OVT-B,214,ovtb_v214_p003595,actually_true,yes,actually_true,yes,True,True
review1000_0702,OVT-B,214,ovtb_v214_p003599,actually_true,no,actually_true,no,True,True
review1000_0703,OVT-B,216,ovtb_v216_p003613,actually_true,yes,actually_true,yes,True,True
review1000_0704,OVT-B,217,ovtb_v217_p003639,actually_true,no,actually_true,no,True,True
review1000_0705,OVT-B,217,ovtb_v217_p003651,actually_true,no,actually_true,no,True,True
review1000_0706,OVT-B,217,ovtb_v217_p003656,actually_true,no,actually_true,no,True,True
review1000_0707,OVT-B,217,ovtb_v217_p003660,actually_true,no,actually_true,no,True,True
review1000_0708,OVT-B,218,ovtb_v218_p003661,actually_true,yes,actually_true,yes,True,True
review1000_0709,OVT-B,21,ovtb_v21_p000944,actually_true,no,actually_true,no,True,True
review1000_0710,OVT-B,221,ovtb_v221_p003679,actually_true,no,actually_true,no,True,True
review1000_0711,OVT-B,221,ovtb_v221_p003683,actually_true,no,actually_true,no,True,True
review1000_0712,OVT-B,221,ovtb_v221_p003689,actually_true,no,actually_true,no,True,True
review1000_0713,OVT-B,221,ovtb_v221_p003694,actually_true,no,actually_true,no,True,True
review1000_0714,OVT-B,222,ovtb_v222_p003707,actually_true,no,actually_true,no,True,True
review1000_0715,OVT-B,222,ovtb_v222_p003708,actually_true,no,actually_true,no,True,True
review1000_0716,OVT-B,223,ovtb_v223_p003709,actually_true,yes,actually_true,yes,True,True
review1000_0717,OVT-B,224,ovtb_v224_p003728,actually_true,no,actually_true,no,True,True
review1000_0718,OVT-B,229,ovtb_v229_p003756,actually_true,yes,actually_true,yes,True,True
review1000_0719,OVT-B,230,ovtb_v230_p003762,actually_true,yes,actually_true,yes,True,True
review1000_0720,OVT-B,231,ovtb_v231_p003782,actually_true,yes,actually_true,yes,True,True
review1000_0721,OVT-B,231,ovtb_v231_p003785,actually_true,yes,actually_true,yes,True,True
review1000_0722,OVT-B,23,ovtb_v23_p001010,actually_true,no,actually_true,no,True,True
review1000_0723,OVT-B,240,ovtb_v240_p003840,actually_true,no,actually_true,no,True,True
review1000_0724,OVT-B,242,ovtb_v242_p003851,actually_true,yes,actually_true,yes,True,True
review1000_0725,OVT-B,245,ovtb_v245_p003868,actually_true,no,actually_true,no,True,True
review1000_0726,OVT-B,245,ovtb_v245_p003873,actually_true,no,actually_true,no,True,True
review1000_0727,OVT-B,245,ovtb_v245_p003874,actually_true,no,actually_true,no,True,True
review1000_0728,OVT-B,249,ovtb_v249_p003889,actually_true,yes,actually_true,yes,True,True
review1000_0729,OVT-B,249,ovtb_v249_p003892,actually_true,no,actually_true,no,True,True
review1000_0730,OVT-B,24,ovtb_v24_p001089,actually_true,no,actually_true,no,True,True
review1000_0731,OVT-B,24,ovtb_v24_p001091,actually_true,no,actually_true,no,True,True
review1000_0732,OVT-B,250,ovtb_v250_p003899,actually_true,no,actually_true,no,True,True
review1000_0733,OVT-B,250,ovtb_v250_p003905,actually_true,no,actually_true,no,True,True
review1000_0734,OVT-B,250,ovtb_v250_p003917,actually_true,no,actually_true,no,True,True
review1000_0735,OVT-B,251,ovtb_v251_p003932,actually_true,no,actually_true,no,True,True
review1000_0736,OVT-B,251,ovtb_v251_p003933,actually_true,no,actually_true,no,True,True
review1000_0737,OVT-B,253,ovtb_v253_p003948,actually_true,no,actually_true,no,True,True
review1000_0738,OVT-B,255,ovtb_v255_p003950,actually_true,no,actually_true,no,True,True
review1000_0739,OVT-B,256,ovtb_v256_p003964,actually_true,no,actually_true,no,True,True
review1000_0740,OVT-B,256,ovtb_v256_p003965,actually_true,no,actually_true,no,True,True
review1000_0741,OVT-B,257,ovtb_v257_p003978,actually_true,no,actually_true,no,True,True
review1000_0742,OVT-B,259,ovtb_v259_p003991,actually_true,no,actually_true,no,True,True
review1000_0743,OVT-B,25,ovtb_v25_p001133,actually_true,no,actually_true,no,True,True
review1000_0744,OVT-B,25,ovtb_v25_p001151,actually_true,no,actually_true,no,True,True
review1000_0745,OVT-B,260,ovtb_v260_p003998,actually_true,no,actually_true,no,True,True
review1000_0746,OVT-B,264,ovtb_v264_p004030,actually_true,no,actually_true,no,True,True
review1000_0747,OVT-B,265,ovtb_v265_p004035,actually_true,no,actually_true,no,True,True
review1000_0748,OVT-B,265,ovtb_v265_p004036,actually_true,no,actually_true,no,True,True
review1000_0749,OVT-B,269,ovtb_v269_p004058,actually_true,no,actually_true,no,True,True
review1000_0750,OVT-B,274,ovtb_v274_p004090,actually_true,no,actually_true,no,True,True
review1000_0751,OVT-B,275,ovtb_v275_p004101,actually_true,no,actually_true,no,True,True
review1000_0752,OVT-B,276,ovtb_v276_p004106,actually_true,no,actually_true,no,True,True
review1000_0753,OVT-B,278,ovtb_v278_p004124,actually_true,no,actually_true,no,True,True
review1000_0754,OVT-B,278,ovtb_v278_p004126,actually_true,no,actually_true,no,True,True
review1000_0755,OVT-B,278,ovtb_v278_p004128,actually_true,no,actually_true,no,True,True
review1000_0756,OVT-B,27,ovtb_v27_p001280,actually_true,no,actually_true,no,True,True
review1000_0757,OVT-B,285,ovtb_v285_p004166,actually_true,no,actually_true,no,True,True
review1000_0758,OVT-B,285,ovtb_v285_p004170,actually_true,no,actually_true,no,True,True
review1000_0759,OVT-B,285,ovtb_v285_p004172,actually_true,no,actually_true,no,True,True
review1000_0760,OVT-B,285,ovtb_v285_p004189,actually_true,no,actually_true,no,True,True
review1000_0761,OVT-B,288,ovtb_v288_p004208,actually_true,no,actually_true,no,True,True
review1000_0762,OVT-B,291,ovtb_v291_p004229,actually_true,no,actually_true,no,True,True
review1000_0763,OVT-B,291,ovtb_v291_p004230,actually_true,no,actually_true,no,True,True
review1000_0764,OVT-B,292,ovtb_v292_p004235,actually_true,no,actually_true,no,True,True
review1000_0765,OVT-B,294,ovtb_v294_p004250,actually_true,no,actually_true,no,True,True
review1000_0766,OVT-B,295,ovtb_v295_p004263,actually_true,no,actually_true,no,True,True
review1000_0767,OVT-B,298,ovtb_v298_p004299,actually_true,no,actually_true,no,True,True
review1000_0768,OVT-B,29,ovtb_v29_p001379,actually_true,no,actually_true,no,True,True
review1000_0769,OVT-B,29,ovtb_v29_p001402,actually_true,no,actually_true,no,True,True
review1000_0770,OVT-B,29,ovtb_v29_p001433,actually_true,no,actually_true,no,True,True
review1000_0771,OVT-B,29,ovtb_v29_p001437,actually_true,no,actually_true,no,True,True
review1000_0772,OVT-B,29,ovtb_v29_p001538,actually_true,no,actually_true,no,True,True
review1000_0773,OVT-B,29,ovtb_v29_p001556,actually_true,no,actually_true,no,True,True
review1000_0774,OVT-B,29,ovtb_v29_p001557,actually_true,no,actually_true,no,True,True
review1000_0775,OVT-B,29,ovtb_v29_p001558,actually_true,no,actually_true,no,True,True
review1000_0776,OVT-B,2,ovtb_v2_p000151,actually_true,no,actually_true,no,True,True
review1000_0777,OVT-B,302,ovtb_v302_p004329,actually_true,no,actually_true,no,True,True
review1000_0778,OVT-B,304,ovtb_v304_p004336,actually_true,no,actually_true,no,True,True
review1000_0779,OVT-B,304,ovtb_v304_p004337,actually_true,no,actually_true,no,True,True
review1000_0780,OVT-B,304,ovtb_v304_p004340,actually_true,no,actually_true,no,True,True
review1000_0781,OVT-B,306,ovtb_v306_p004363,actually_true,no,actually_true,no,True,True
review1000_0782,OVT-B,30,ovtb_v30_p001637,actually_true,no,actually_true,no,True,True
review1000_0783,OVT-B,30,ovtb_v30_p001638,actually_true,no,actually_true,no,True,True
review1000_0784,OVT-B,30,ovtb_v30_p001639,actually_true,no,actually_true,no,True,True
review1000_0785,OVT-B,30,ovtb_v30_p001640,actually_true,no,actually_true,no,True,True
review1000_0786,OVT-B,30,ovtb_v30_p001641,actually_true,no,actually_true,no,True,True
review1000_0787,OVT-B,314,ovtb_v314_p004410,actually_true,no,actually_true,no,True,True
review1000_0788,OVT-B,314,ovtb_v314_p004412,actually_true,no,actually_true,no,True,True
review1000_0789,OVT-B,321,ovtb_v321_p004477,actually_true,no,actually_true,no,True,True
review1000_0790,OVT-B,322,ovtb_v322_p004483,actually_true,no,actually_true,no,True,True
review1000_0791,OVT-B,322,ovtb_v322_p004484,actually_true,no,actually_true,no,True,True
review1000_0792,OVT-B,322,ovtb_v322_p004488,actually_true,no,actually_true,no,True,True
review1000_0793,OVT-B,328,ovtb_v328_p004518,actually_true,no,actually_true,no,True,True
review1000_0794,OVT-B,32,ovtb_v32_p001661,actually_true,yes,actually_true,yes,True,True
review1000_0795,OVT-B,32,ovtb_v32_p001759,actually_true,no,actually_true,no,True,True
review1000_0796,OVT-B,330,ovtb_v330_p004527,actually_true,no,actually_true,no,True,True
review1000_0797,OVT-B,330,ovtb_v330_p004528,actually_true,no,actually_true,no,True,True
review1000_0798,OVT-B,330,ovtb_v330_p004529,actually_true,no,actually_true,no,True,True
review1000_0799,OVT-B,335,ovtb_v335_p004550,actually_true,no,actually_true,no,True,True
review1000_0800,OVT-B,33,ovtb_v33_p001869,actually_true,no,actually_true,no,True,True
review1000_0801,OVT-B,33,ovtb_v33_p001873,actually_true,no,actually_true,no,True,True
review1000_0802,OVT-B,33,ovtb_v33_p001881,actually_true,no,actually_true,no,True,True
review1000_0803,OVT-B,33,ovtb_v33_p001891,actually_true,yes,actually_true,yes,True,True
review1000_0804,OVT-B,33,ovtb_v33_p001893,actually_true,yes,actually_true,yes,True,True
review1000_0805,OVT-B,33,ovtb_v33_p001901,actually_true,no,actually_true,no,True,True
review1000_0806,OVT-B,33,ovtb_v33_p001929,actually_true,no,actually_true,no,True,True
review1000_0807,OVT-B,33,ovtb_v33_p001932,actually_true,no,actually_true,no,True,True
review1000_0808,OVT-B,33,ovtb_v33_p001944,actually_true,no,actually_true,no,True,True
review1000_0809,OVT-B,33,ovtb_v33_p001945,actually_true,no,actually_true,no,True,True
review1000_0810,OVT-B,33,ovtb_v33_p001951,actually_true,no,actually_true,no,True,True
review1000_0811,OVT-B,33,ovtb_v33_p001952,actually_true,no,actually_true,no,True,True
review1000_0812,OVT-B,33,ovtb_v33_p001958,actually_true,no,actually_true,no,True,True
review1000_0813,OVT-B,343,ovtb_v343_p004581,actually_true,no,actually_true,no,True,True
review1000_0814,OVT-B,345,ovtb_v345_p004601,actually_true,no,actually_true,no,True,True
review1000_0815,OVT-B,345,ovtb_v345_p004605,actually_true,no,actually_true,no,True,True
review1000_0816,OVT-B,346,ovtb_v346_p004612,actually_true,no,actually_true,no,True,True
review1000_0817,OVT-B,348,ovtb_v348_p004632,actually_true,no,actually_true,no,True,True
review1000_0818,OVT-B,34,ovtb_v34_p001965,actually_true,no,actually_true,no,True,True
review1000_0819,OVT-B,34,ovtb_v34_p001973,actually_true,yes,actually_true,yes,True,True
review1000_0820,OVT-B,34,ovtb_v34_p001974,actually_true,no,actually_true,no,True,True
review1000_0821,OVT-B,34,ovtb_v34_p001975,actually_true,no,actually_true,no,True,True
review1000_0822,OVT-B,351,ovtb_v351_p004645,actually_true,no,actually_true,no,True,True
review1000_0823,OVT-B,354,ovtb_v354_p004667,actually_true,no,actually_true,no,True,True
review1000_0824,OVT-B,35,ovtb_v35_p002083,actually_true,no,actually_true,no,True,True
review1000_0825,OVT-B,35,ovtb_v35_p002108,actually_true,no,actually_true,no,True,True
review1000_0826,OVT-B,35,ovtb_v35_p002126,actually_true,no,actually_true,no,True,True
review1000_0827,OVT-B,35,ovtb_v35_p002133,actually_true,no,actually_true,no,True,True
review1000_0828,OVT-B,35,ovtb_v35_p002134,actually_true,no,actually_true,no,True,True
review1000_0829,OVT-B,364,ovtb_v364_p004716,actually_true,no,actually_true,no,True,True
review1000_0830,OVT-B,366,ovtb_v366_p004722,actually_true,no,actually_true,no,True,True
review1000_0831,OVT-B,36,ovtb_v36_p002201,actually_true,no,actually_true,no,True,True
review1000_0832,OVT-B,36,ovtb_v36_p002207,actually_true,no,actually_true,no,True,True
review1000_0833,OVT-B,36,ovtb_v36_p002208,actually_true,no,actually_true,no,True,True
review1000_0834,OVT-B,36,ovtb_v36_p002209,actually_true,no,actually_true,no,True,True
review1000_0835,OVT-B,36,ovtb_v36_p002210,actually_true,no,actually_true,no,True,True
review1000_0836,OVT-B,36,ovtb_v36_p002211,actually_true,no,actually_true,no,True,True
review1000_0837,OVT-B,36,ovtb_v36_p002212,actually_true,no,actually_true,no,True,True
review1000_0838,OVT-B,36,ovtb_v36_p002213,actually_true,no,actually_true,no,True,True
review1000_0839,OVT-B,36,ovtb_v36_p002214,actually_true,no,actually_true,no,True,True
review1000_0840,OVT-B,36,ovtb_v36_p002215,actually_true,no,actually_true,no,True,True
review1000_0841,OVT-B,36,ovtb_v36_p002216,actually_true,no,actually_true,no,True,True
review1000_0842,OVT-B,36,ovtb_v36_p002217,actually_true,no,actually_true,no,True,True
review1000_0843,OVT-B,36,ovtb_v36_p002218,actually_true,no,actually_true,no,True,True
review1000_0844,OVT-B,36,ovtb_v36_p002219,actually_true,no,actually_true,no,True,True
review1000_0845,OVT-B,36,ovtb_v36_p002220,actually_true,no,actually_true,no,True,True
review1000_0846,OVT-B,36,ovtb_v36_p002221,actually_true,no,actually_true,no,True,True
review1000_0847,OVT-B,36,ovtb_v36_p002222,actually_true,no,actually_true,no,True,True
review1000_0848,OVT-B,371,ovtb_v371_p004745,actually_true,no,actually_true,no,True,True
review1000_0849,OVT-B,378,ovtb_v378_p004777,actually_true,no,actually_true,no,True,True
review1000_0850,OVT-B,378,ovtb_v378_p004779,actually_true,no,actually_true,no,True,True
review1000_0851,OVT-B,382,ovtb_v382_p004797,actually_true,no,actually_true,no,True,True
review1000_0852,OVT-B,382,ovtb_v382_p004803,actually_true,no,actually_true,no,True,True
review1000_0853,OVT-B,382,ovtb_v382_p004805,actually_true,no,actually_true,no,True,True
review1000_0854,OVT-B,382,ovtb_v382_p004807,actually_true,no,actually_true,no,True,True
review1000_0855,OVT-B,383,ovtb_v383_p004816,actually_true,no,actually_true,no,True,True
review1000_0856,OVT-B,383,ovtb_v383_p004819,actually_true,no,actually_true,no,True,True
review1000_0857,OVT-B,389,ovtb_v389_p004855,actually_true,no,actually_true,no,True,True
review1000_0858,OVT-B,389,ovtb_v389_p004860,actually_true,no,actually_true,no,True,True
review1000_0859,OVT-B,389,ovtb_v389_p004866,actually_true,no,actually_true,no,True,True
review1000_0860,OVT-B,38,ovtb_v38_p002270,actually_true,no,actually_true,no,True,True
review1000_0861,OVT-B,38,ovtb_v38_p002279,actually_true,no,actually_true,no,True,True
review1000_0862,OVT-B,38,ovtb_v38_p002301,actually_true,no,actually_true,no,True,True
review1000_0863,OVT-B,38,ovtb_v38_p002302,actually_true,no,actually_true,no,True,True
review1000_0864,OVT-B,38,ovtb_v38_p002312,actually_true,no,actually_true,no,True,True
review1000_0865,OVT-B,38,ovtb_v38_p002313,actually_true,no,actually_true,no,True,True
review1000_0866,OVT-B,38,ovtb_v38_p002314,actually_true,no,actually_true,no,True,True
review1000_0867,OVT-B,38,ovtb_v38_p002315,actually_true,no,actually_true,no,True,True
review1000_0868,OVT-B,38,ovtb_v38_p002320,actually_true,no,actually_true,no,True,True
review1000_0869,OVT-B,38,ovtb_v38_p002326,actually_true,no,actually_true,no,True,True
review1000_0870,OVT-B,390,ovtb_v390_p004876,actually_true,no,actually_true,no,True,True
review1000_0871,OVT-B,392,ovtb_v392_p004894,actually_true,no,actually_true,no,True,True
review1000_0872,OVT-B,392,ovtb_v392_p004899,actually_true,no,actually_true,no,True,True
review1000_0873,OVT-B,396,ovtb_v396_p004922,actually_true,no,actually_true,no,True,True
review1000_0874,OVT-B,398,ovtb_v398_p004929,actually_true,no,actually_true,no,True,True
review1000_0875,OVT-B,39,ovtb_v39_p002332,actually_true,no,actually_true,no,True,True
review1000_0876,OVT-B,39,ovtb_v39_p002344,actually_true,no,actually_true,no,True,True
review1000_0877,OVT-B,39,ovtb_v39_p002379,actually_true,no,actually_true,no,True,True
review1000_0878,OVT-B,39,ovtb_v39_p002397,actually_true,no,actually_true,no,True,True
review1000_0879,OVT-B,407,ovtb_v407_p004985,actually_true,no,actually_true,no,True,True
review1000_0880,OVT-B,40,ovtb_v40_p002403,actually_true,no,actually_true,no,True,True
review1000_0881,OVT-B,40,ovtb_v40_p002405,actually_true,yes,actually_true,yes,True,True
review1000_0882,OVT-B,40,ovtb_v40_p002407,actually_true,no,actually_true,no,True,True
review1000_0883,OVT-B,40,ovtb_v40_p002410,actually_true,no,actually_true,no,True,True
review1000_0884,OVT-B,40,ovtb_v40_p002411,actually_true,yes,actually_true,yes,True,True
review1000_0885,OVT-B,40,ovtb_v40_p002413,actually_true,no,actually_true,no,True,True
review1000_0886,OVT-B,40,ovtb_v40_p002417,actually_true,no,actually_true,no,True,True
review1000_0887,OVT-B,40,ovtb_v40_p002422,actually_true,no,actually_true,no,True,True
review1000_0888,OVT-B,40,ovtb_v40_p002423,actually_true,no,actually_true,no,True,True
review1000_0889,OVT-B,40,ovtb_v40_p002428,actually_true,no,actually_true,no,True,True
review1000_0890,OVT-B,40,ovtb_v40_p002429,actually_true,no,actually_true,no,True,True
review1000_0891,OVT-B,40,ovtb_v40_p002432,actually_true,yes,actually_true,yes,True,True
review1000_0892,OVT-B,40,ovtb_v40_p002436,actually_true,no,actually_true,no,True,True
review1000_0893,OVT-B,40,ovtb_v40_p002438,actually_true,no,actually_true,no,True,True
review1000_0894,OVT-B,40,ovtb_v40_p002441,actually_true,no,actually_true,no,True,True
review1000_0895,OVT-B,40,ovtb_v40_p002442,actually_true,no,actually_true,no,True,True
review1000_0896,OVT-B,417,ovtb_v417_p005052,actually_true,no,actually_true,no,True,True
review1000_0897,OVT-B,419,ovtb_v419_p005064,actually_true,no,actually_true,no,True,True
review1000_0898,OVT-B,41,ovtb_v41_p002493,actually_true,no,actually_true,no,True,True
review1000_0899,OVT-B,41,ovtb_v41_p002494,actually_true,no,actually_true,no,True,True
review1000_0900,OVT-B,421,ovtb_v421_p005074,actually_true,no,actually_true,no,True,True
review1000_0901,OVT-B,424,ovtb_v424_p005083,actually_true,no,actually_true,no,True,True
review1000_0902,OVT-B,424,ovtb_v424_p005084,actually_true,no,actually_true,no,True,True
review1000_0903,OVT-B,426,ovtb_v426_p005105,actually_true,no,actually_true,no,True,True
review1000_0904,OVT-B,427,ovtb_v427_p005119,actually_true,no,actually_true,no,True,True
review1000_0905,OVT-B,428,ovtb_v428_p005132,actually_true,no,actually_true,no,True,True
review1000_0906,OVT-B,42,ovtb_v42_p002544,actually_true,no,actually_true,no,True,True
review1000_0907,OVT-B,42,ovtb_v42_p002546,actually_true,no,actually_true,no,True,True
review1000_0908,OVT-B,42,ovtb_v42_p002547,actually_true,no,actually_true,no,True,True
review1000_0909,OVT-B,42,ovtb_v42_p002551,actually_true,no,actually_true,no,True,True
review1000_0910,OVT-B,42,ovtb_v42_p002552,actually_true,no,actually_true,no,True,True
review1000_0911,OVT-B,42,ovtb_v42_p002570,actually_true,no,actually_true,no,True,True
review1000_0912,OVT-B,42,ovtb_v42_p002571,actually_true,no,actually_true,no,True,True
review1000_0913,OVT-B,42,ovtb_v42_p002572,actually_true,no,actually_true,no,True,True
review1000_0914,OVT-B,432,ovtb_v432_p005158,actually_true,no,actually_true,no,True,True
review1000_0915,OVT-B,432,ovtb_v432_p005159,actually_true,no,actually_true,no,True,True
review1000_0916,OVT-B,432,ovtb_v432_p005161,actually_true,no,actually_true,no,True,True
review1000_0917,OVT-B,434,ovtb_v434_p005170,actually_true,no,actually_true,no,True,True
review1000_0918,OVT-B,43,ovtb_v43_p002597,actually_true,no,actually_true,no,True,True
review1000_0919,OVT-B,442,ovtb_v442_p005224,actually_true,no,actually_true,no,True,True
review1000_0920,OVT-B,443,ovtb_v443_p005228,actually_true,no,actually_true,no,True,True
review1000_0921,OVT-B,443,ovtb_v443_p005231,actually_true,no,actually_true,no,True,True
review1000_0922,OVT-B,443,ovtb_v443_p005232,actually_true,no,actually_true,no,True,True
review1000_0923,OVT-B,443,ovtb_v443_p005233,actually_true,no,actually_true,no,True,True
review1000_0924,OVT-B,443,ovtb_v443_p005234,actually_true,no,actually_true,no,True,True
review1000_0925,OVT-B,443,ovtb_v443_p005235,actually_true,no,actually_true,no,True,True
review1000_0926,OVT-B,443,ovtb_v443_p005236,actually_true,no,actually_true,no,True,True
review1000_0927,OVT-B,443,ovtb_v443_p005237,actually_true,no,actually_true,no,True,True
review1000_0928,OVT-B,443,ovtb_v443_p005238,actually_true,no,actually_true,no,True,True
review1000_0929,OVT-B,443,ovtb_v443_p005239,actually_true,no,actually_true,no,True,True
review1000_0930,OVT-B,443,ovtb_v443_p005240,actually_true,no,actually_true,no,True,True
review1000_0931,OVT-B,443,ovtb_v443_p005241,actually_true,no,actually_true,no,True,True
review1000_0932,OVT-B,443,ovtb_v443_p005242,actually_true,no,actually_true,no,True,True
