dataset,video_id,path_id,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,matched_gt_id,matched_iou,temporal_overlap,is_unmatched,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,frame_start,frame_end,clip_path,montage_path,method,candidate_budget_M,selected_rank,e_value,p_any,p_block,tau_k,self_consistency_margin,release_source,alpha1,seed,audit_label,needs_audit,verified_positive_for_calibration,audit_source,audit200_montage_path
BURST,2311,ovtb_v2311_p002930,canoe,204,0.4392708837985992,0.4392708837985992,0.4392708837985992,2,0.5,,0.0,0.0,True,cat:204,unknown,canoe,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2311_p002930.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/115_ovtb_v2311_p002930.jpg
BURST,2335,ovtb_v2335_p002965,calf,188,0.4389320909976959,0.4389320909976959,0.4389320909976959,5,0.8,4.0,0.0569212495459535,0.0,True,cat:188,unknown,calf,unknown,global,0,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2335_p002965.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/116_ovtb_v2335_p002965.jpg
BURST,2933,ovtb_v2933_p003698,blanket,110,0.4372798353433609,0.4372798353433609,0.4372798353433609,4,0.75,2.0,0.3399247866667672,0.0,True,cat:110,unknown,blanket,unknown,global,0,12,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2933_p003698.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/117_ovtb_v2933_p003698.jpg
BURST,2771,ovtb_v2771_p003426,carton,224,0.4370686284133366,0.4370686284133366,0.4370686284133366,7,0.8571428571428571,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,0,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2771_p003426.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/118_ovtb_v2771_p003426.jpg
BURST,1611,ovtb_v1611_p002093,cellular telephone,235,0.434138759970665,0.434138759970665,0.434138759970665,2,0.5,8.0,0.3143606033654761,0.0,True,cat:235,unknown,cellular telephone,unknown,global,17,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v1611_p002093.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/119_ovtb_v1611_p002093.jpg
BURST,2024,ovtb_v2024_p002667,book,126,0.4340728372335434,0.4340728372335434,0.4340728372335434,2,0.5,1.0,0.1790629201558269,0.0,True,cat:126,unknown,book,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2024_p002667.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/120_ovtb_v2024_p002667.jpg
BURST,2785,ovtb_v2785_p003279,blanket,110,0.4302372112870216,0.4302372112870216,0.4302372112870216,4,0.75,,0.0,0.0,True,cat:110,unknown,blanket,unknown,global,17,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2785_p003279.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/121_ovtb_v2785_p003279.jpg
BURST,2392,ovtb_v2392_p003070,toy,1130,0.4298934489488601,0.4298934489488601,0.4298934489488601,2,0.5,,0.0,0.0,True,cat:1130,unknown,toy,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2392_p003070.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/122_ovtb_v2392_p003070.jpg
BURST,1130,ovtb_v1130_p001350,bowl,139,0.4267395853996277,0.4267395853996277,0.4267395853996277,5,0.8,2.0,0.2494842780354386,0.0,True,cat:139,unknown,bowl,unknown,global,0,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v1130_p001350.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/123_ovtb_v1130_p001350.jpg
BURST,2648,ovtb_v2648_p003153,blanket,110,0.4251353554427624,0.4251353554427624,0.4251353554427624,8,0.875,2.0,0.0195960928892555,0.0,True,cat:110,unknown,blanket,unknown,global,0,32,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2648_p003153.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/124_ovtb_v2648_p003153.jpg
BURST,1670,ovtb_v1670_p002277,zebra,1229,0.4248174577951431,0.4248174577951431,0.4248174577951431,2,0.5,3.0,0.0920789827377671,0.0,True,cat:1229,unknown,zebra,unknown,global,30,35,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v1670_p002277.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/125_ovtb_v1670_p002277.jpg
BURST,612,ovtb_v612_p001123,step stool,1031,0.4245059192180633,0.4245059192180633,0.4245059192180633,2,0.5,4.0,0.0156203475877605,0.0,True,cat:1031,unknown,step stool,unknown,global,25,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v612_p001123.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/126_ovtb_v612_p001123.jpg
BURST,2392,ovtb_v2392_p003069,toy,1130,0.4217833081881205,0.4217833081881205,0.4217833081881205,3,0.6666666666666666,,0.0,0.0,True,cat:1130,unknown,toy,unknown,global,0,11,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2392_p003069.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/127_ovtb_v2392_p003069.jpg
BURST,2239,ovtb_v2239_p002780,canister,202,0.4163295229276021,0.4163295229276021,0.4163295229276021,3,0.6666666666666666,,0.0,0.0,True,cat:202,unknown,canister,unknown,global,18,31,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2239_p002780.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/128_ovtb_v2239_p002780.jpg
BURST,202,ovtb_v202_p000365,sword,1066,0.4152842760086059,0.4152842760086059,0.4152842760086059,3,0.6666666666666666,,0.0,0.0,True,cat:1066,unknown,sword,unknown,global,6,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v202_p000365.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/129_ovtb_v202_p000365.jpg
BURST,2024,ovtb_v2024_p002669,book,126,0.41523477435112,0.41523477435112,0.41523477435112,2,0.5,,0.0,0.0,True,cat:126,unknown,book,unknown,global,0,6,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2024_p002669.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/130_ovtb_v2024_p002669.jpg
BURST,2337,ovtb_v2337_p003020,toothpaste,1123,0.4147460162639618,0.4147460162639618,0.4147460162639618,4,0.75,,0.0,0.0,True,cat:1123,unknown,toothpaste,unknown,global,6,28,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2337_p003020.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/131_ovtb_v2337_p003020.jpg
BURST,2714,ovtb_v2714_p003484,carton,224,0.4141456037759781,0.4141456037759781,0.4141456037759781,2,0.5,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,4,31,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2714_p003484.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/132_ovtb_v2714_p003484.jpg
BURST,1056,ovtb_v1056_p001581,chair,237,0.4135189006725947,0.4135189006725947,0.4135189006725947,6,0.8333333333333334,,0.0,0.0,True,cat:237,unknown,chair,unknown,global,0,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v1056_p001581.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/133_ovtb_v1056_p001581.jpg
BURST,2736,ovtb_v2736_p003486,blanket,110,0.411896288394928,0.411896288394928,0.411896288394928,3,0.6666666666666666,,0.0,0.0,True,cat:110,unknown,blanket,unknown,global,4,13,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2736_p003486.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/134_ovtb_v2736_p003486.jpg
BURST,2736,ovtb_v2736_p003485,blanket,110,0.4116429835557937,0.4116429835557937,0.4116429835557937,2,0.5,1.0,0.1475496844633266,0.0,True,cat:110,unknown,blanket,unknown,global,0,4,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2736_p003485.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/135_ovtb_v2736_p003485.jpg
BURST,1514,ovtb_v1514_p001852,spectacles,1014,0.4101752936840057,0.4101752936840057,0.4101752936840057,2,0.5,,0.0,0.0,True,cat:1014,unknown,spectacles,unknown,global,0,10,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v1514_p001852.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/136_ovtb_v1514_p001852.jpg
BURST,1067,ovtb_v1067_p001266,camera,191,0.4086658954620361,0.4086658954620361,0.4086658954620361,2,0.5,6.0,0.3871323204250082,0.0,True,cat:191,unknown,camera,unknown,global,17,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v1067_p001266.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/137_ovtb_v1067_p001266.jpg
BURST,2878,ovtb_v2878_p003659,towel,1128,0.4076777249574661,0.4076777249574661,0.4076777249574661,2,0.5,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,17,21,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2878_p003659.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/138_ovtb_v2878_p003659.jpg
BURST,1141,ovtb_v1141_p001474,toy,1130,0.4067495167255401,0.4067495167255401,0.4067495167255401,2,0.5,,0.0,0.0,True,cat:1130,unknown,toy,unknown,global,33,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v1141_p001474.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/139_ovtb_v1141_p001474.jpg
BURST,2714,ovtb_v2714_p003482,carton,224,0.4057836830615997,0.4057836830615997,0.4057836830615997,3,0.6666666666666666,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,0,13,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2714_p003482.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/140_ovtb_v2714_p003482.jpg
BURST,1141,ovtb_v1141_p001467,toy,1130,0.4038385331630706,0.4038385331630706,0.4038385331630706,5,0.8,,0.0,0.0,True,cat:1130,unknown,toy,unknown,global,0,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v1141_p001467.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/141_ovtb_v1141_p001467.jpg
BURST,2692,ovtb_v2692_p003469,vacuum cleaner,1160,0.4038061499595642,0.4038061499595642,0.4038061499595642,2,0.5,,0.0,0.0,True,cat:1160,unknown,vacuum cleaner,unknown,global,11,37,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2692_p003469.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/142_ovtb_v2692_p003469.jpg
BURST,612,ovtb_v612_p001122,step stool,1031,0.4026787976423899,0.4026787976423899,0.4026787976423899,3,0.6666666666666666,,0.0,0.0,True,cat:1031,unknown,step stool,unknown,global,20,35,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v612_p001122.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/143_ovtb_v612_p001122.jpg
BURST,2648,ovtb_v2648_p003152,blanket,110,0.4022337570786476,0.4022337570786476,0.4022337570786476,8,0.875,,0.0,0.0,True,cat:110,unknown,blanket,unknown,global,0,32,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2648_p003152.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/144_ovtb_v2648_p003152.jpg
BURST,2335,ovtb_v2335_p002971,calf,188,0.4009360671043396,0.4009360671043396,0.4009360671043396,4,0.75,,0.0,0.0,True,cat:188,unknown,calf,unknown,global,6,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2335_p002971.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/145_ovtb_v2335_p002971.jpg
BURST,2137,ovtb_v2137_p002773,toy,1130,0.4006692937442234,0.4006692937442234,0.4006692937442234,7,0.8571428571428571,,0.0,0.0,True,cat:1130,unknown,toy,unknown,global,6,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2137_p002773.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/146_ovtb_v2137_p002773.jpg
BURST,337,ovtb_v337_p000584,sweater,1062,0.3995127294744764,0.3995127294744764,0.3995127294744764,7,0.8571428571428571,3.0,0.2239236969255256,0.0,True,cat:1062,unknown,sweater,unknown,global,0,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v337_p000584.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/147_ovtb_v337_p000584.jpg
BURST,2913,ovtb_v2913_p003587,booklet,129,0.3994142413139343,0.3994142413139343,0.3994142413139343,2,0.5,,0.0,0.0,True,cat:129,unknown,booklet,unknown,global,0,4,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2913_p003587.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/148_ovtb_v2913_p003587.jpg
BURST,2317,ovtb_v2317_p002997,squirrel,1021,0.3985876739025116,0.3985876739025116,0.3985876739025116,3,0.6666666666666666,1.0,0.1139690074412867,0.0,True,cat:1021,unknown,squirrel,unknown,global,0,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2317_p002997.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/149_ovtb_v2317_p002997.jpg
BURST,2141,ovtb_v2141_p002712,bowl,139,0.3982538382212321,0.3982538382212321,0.3982538382212321,3,0.6666666666666666,,0.0,0.0,True,cat:139,unknown,bowl,unknown,global,0,20,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2141_p002712.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/150_ovtb_v2141_p002712.jpg
BURST,2024,ovtb_v2024_p002668,book,126,0.3960794309775035,0.3960794309775035,0.3960794309775035,3,0.6666666666666666,,0.0,0.0,True,cat:126,unknown,book,unknown,global,0,11,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2024_p002668.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/151_ovtb_v2024_p002668.jpg
BURST,1503,ovtb_v1503_p001943,blanket,110,0.396050351858139,0.396050351858139,0.396050351858139,5,0.8,3.0,0.502524802400607,0.2,True,cat:110,unknown,blanket,unknown,global,17,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v1503_p001943.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/152_ovtb_v1503_p001943.jpg
BURST,2317,ovtb_v2317_p002999,squirrel,1021,0.3958283024174826,0.3958283024174826,0.3958283024174826,7,0.8571428571428571,1.0,0.0843342554015953,0.0,True,cat:1021,unknown,squirrel,unknown,global,6,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2317_p002999.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/153_ovtb_v2317_p002999.jpg
BURST,642,ovtb_v642_p001161,towel,1128,0.3953271508216858,0.3953271508216858,0.3953271508216858,4,0.75,2.0,0.0341282209076211,0.0,True,cat:1128,unknown,towel,unknown,global,11,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v642_p001161.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/154_ovtb_v642_p001161.jpg
BURST,2869,ovtb_v2869_p003337,carton,224,0.3949853628873825,0.3949853628873825,0.3949853628873825,2,0.5,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,27,32,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2869_p003337.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/155_ovtb_v2869_p003337.jpg
BURST,1626,ovtb_v1626_p002118,army tank,1078,0.394646480679512,0.394646480679512,0.394646480679512,2,0.5,,0.0,0.0,True,cat:1078,unknown,army tank,unknown,global,33,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v1626_p002118.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/156_ovtb_v1626_p002118.jpg
BURST,2331,ovtb_v2331_p002740,turtle,1152,0.3940793871879577,0.3940793871879577,0.3940793871879577,2,0.5,1.0,0.3603374930234985,0.0,True,cat:1152,unknown,turtle,unknown,global,6,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2331_p002740.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/157_ovtb_v2331_p002740.jpg
BURST,2958,ovtb_v2958_p003743,trousers,1143,0.3915505210558573,0.3915505210558573,0.3915505210558573,3,0.6666666666666666,,0.0,0.0,True,cat:1143,unknown,trousers,unknown,global,21,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2958_p003743.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/158_ovtb_v2958_p003743.jpg
BURST,2902,ovtb_v2902_p003377,bucket,160,0.3915215035279591,0.3915215035279591,0.3915215035279591,3,0.6666666666666666,2.0,0.0231521217195026,0.0,True,cat:160,unknown,bucket,unknown,global,14,33,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2902_p003377.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/159_ovtb_v2902_p003377.jpg
BURST,202,ovtb_v202_p000363,sword,1066,0.3912662640213966,0.3912662640213966,0.3912662640213966,4,0.75,,0.0,0.0,True,cat:1066,unknown,sword,unknown,global,0,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v202_p000363.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/160_ovtb_v202_p000363.jpg
BURST,2736,ovtb_v2736_p003487,blanket,110,0.3911786675453186,0.3911786675453186,0.3911786675453186,4,0.75,,0.0,0.0,True,cat:110,unknown,blanket,unknown,global,17,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2736_p003487.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/161_ovtb_v2736_p003487.jpg
BURST,2878,ovtb_v2878_p003657,towel,1128,0.3887393325567245,0.3887393325567245,0.3887393325567245,2,0.5,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,8,12,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2878_p003657.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/162_ovtb_v2878_p003657.jpg
BURST,2759,ovtb_v2759_p003526,towel,1128,0.3875622451305389,0.3875622451305389,0.3875622451305389,7,0.8571428571428571,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,4,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2759_p003526.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/163_ovtb_v2759_p003526.jpg
BURST,280,ovtb_v280_p000481,boat,118,0.3864004264275233,0.3864004264275233,0.3864004264275233,6,0.8333333333333334,,0.0,0.0,True,cat:118,unknown,boat,unknown,global,6,39,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v280_p000481.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/164_ovtb_v280_p000481.jpg
BURST,2141,ovtb_v2141_p002719,bowl,139,0.3862750232219696,0.3862750232219696,0.3862750232219696,3,0.6666666666666666,,0.0,0.0,True,cat:139,unknown,bowl,unknown,global,15,25,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2141_p002719.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/165_ovtb_v2141_p002719.jpg
BURST,612,ovtb_v612_p001101,step stool,1031,0.3862523777144296,0.3862523777144296,0.3862523777144296,7,0.8571428571428571,4.0,0.0133253740661198,0.0,True,cat:1031,unknown,step stool,unknown,global,0,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v612_p001101.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/166_ovtb_v612_p001101.jpg
BURST,2210,ovtb_v2210_p002618,carton,224,0.3860257416963577,0.3860257416963577,0.3860257416963577,2,0.5,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,21,30,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2210_p002618.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/167_ovtb_v2210_p002618.jpg
BURST,2142,ovtb_v2142_p002844,carton,224,0.384816159804662,0.384816159804662,0.384816159804662,3,0.6666666666666666,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,0,22,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2142_p002844.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/168_ovtb_v2142_p002844.jpg
BURST,2177,ovtb_v2177_p002802,towel,1128,0.3842913150787354,0.3842913150787354,0.3842913150787354,5,0.8,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,5,32,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard2/audit_viewer/montages/ovtb_v2177_p002802.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/169_ovtb_v2177_p002802.jpg
BURST,2869,ovtb_v2869_p003331,carton,224,0.3828707635402679,0.3828707635402679,0.3828707635402679,3,0.6666666666666666,,0.0,0.0,True,cat:224,unknown,carton,unknown,global,0,14,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2869_p003331.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/170_ovtb_v2869_p003331.jpg
BURST,2239,ovtb_v2239_p002782,canister,202,0.3814291954040527,0.3814291954040527,0.3814291954040527,2,0.5,,0.0,0.0,True,cat:202,unknown,canister,unknown,global,27,31,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard3/audit_viewer/montages/ovtb_v2239_p002782.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/171_ovtb_v2239_p002782.jpg
BURST,2702,ovtb_v2702_p003375,towel,1128,0.3813879638910293,0.3813879638910293,0.3813879638910293,2,0.5,,0.0,0.0,True,cat:1128,unknown,towel,unknown,global,13,18,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard0/audit_viewer/montages/ovtb_v2702_p003375.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/172_ovtb_v2702_p003375.jpg
BURST,2897,ovtb_v2897_p003366,armchair,20,0.3797932863235473,0.3797932863235473,0.3797932863235473,6,0.8333333333333334,3.0,0.1670720912219745,0.0,True,cat:20,unknown,armchair,unknown,global,0,32,,/home/waas/paper_experiments/outputs/phase7_burst/shards/shard1/audit_viewer/montages/ovtb_v2897_p003366.jpg,,,,,,,,,,,,,,,high_score_unmatched,/home/waas/paper_experiments/outputs/phase7_burst/audit200_viewer/montages/173_ovtb_v2897_p003366.jpg
