candidate_id,structure_hash,n_sites,chgnet_energy_per_atom,mace_energy_per_atom,chgnet_score_status,mace_score_status,chgnet_error,mace_error,structure_source,score_order
wbm-3-10338,fa653b2725aaf0c68a3b5f1a4d23a65ab22299a4e509f98642175c14bca3393d,7,-4.788315296173096,-4.536225455147879,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,591
wbm-3-10361,da2949d4725baaf995ecc3498b8ed30803a2b61c391d272ff517950b55989a6b,10,-4.20453405380249,-3.8458866119384765,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,592
wbm-3-10376,fc4dc660ab6574e31e20c1d26bc8afbe9c5b731868bb8cce42e698e18adbcadf,8,-3.5189905166625977,-3.182440757751465,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,593
wbm-3-10403,40677ac9b85789cba27e717ec48fc481af31aeb8a0ad5f72a16326a2547eab33,8,-3.4055442810058594,-3.1319475173950195,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,594
wbm-3-10404,278b204b70e58014d80cdd4e8d8a5fc73678bb15b1f0bd6f6a85271091f1ce3c,8,-3.4043705463409424,-3.008701801300049,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,595
wbm-3-10428,b33d2c1ca9726a44bb62863d54f7432c64333e65df461ec7ba40ebc2c3d660a7,6,-4.207595348358154,-3.858623186747233,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,596
wbm-3-10439,f61a7c5d9ce939f4b55e0ae91474b8225e8806cd3a60e2d95385ce85697ba806,10,-4.214282035827637,-3.7831890106201174,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,597
wbm-3-10445,0313d3690a12684c31668d9972ad03a79d8a17918f0426c1f7eb53fc4497ad6a,10,-4.103497505187988,-3.7374332427978514,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,598
wbm-3-10447,80d8b6fa71d897a00363cfb6f9b4ef5093589fa734e528de714d5b758e359c6e,10,-5.556587219238281,-5.127055740356445,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,599
wbm-3-10451,3d0902b5da44a24d60429b1da3e5cc9664b3baad20e1c0653be606c8bca40530,10,-4.104950904846191,-3.7389163970947266,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,600
wbm-3-10464,20c38668c0bcf707d44c9dffa1c89326721bb5402628e964b3199cd7716a8a60,10,-4.08890962600708,-3.739482879638672,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,601
wbm-3-10473,e283534f8ed2d460fbf226daf55c7a2ea937130e9154e8b805c6db941eab5f53,10,-3.076268196105957,-2.91959285736084,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,602
wbm-3-10475,8b0555f8dbf63a8902b264023cb4ef5ba476e2da8ad36d425abcb0428c502eb8,10,-4.170279502868652,-3.789417266845703,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,603
wbm-3-10478,91d25becc44c59c63b69951f25ebc81fc800bc6424f980c8d9d693b393292ff1,10,-2.999145984649658,-2.8478485107421876,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,604
wbm-3-10492,770a73abad285acdd74d25fcfd387de69751d520fd87145ddca79872555fd54a,9,-3.8940987586975098,-3.5805926852756076,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,605
wbm-3-10521,331bcb3a4653797c78cf8338b31aa9271acfab8457c011ea2ddbd68334648a63,9,-3.882249593734741,-3.573372311062283,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,606
wbm-3-10531,13f16800d698e9528d24030aeff9de464099be33d74be1d1c8b2848aa1067162,9,-3.8718619346618652,-3.5395726097954645,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,607
wbm-3-10532,f112130d5b34d87accdd99882dc314c5b00d95ac2b4bc058214066813514c311,9,-3.8539350032806396,-3.545610851711697,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,608
wbm-3-10542,4cb2df46440ff7908c62cce39406c005b1d2b45f50d35a8bd76cef13bc591a36,9,-3.8445723056793213,-3.525914086235894,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,609
wbm-3-10543,c7d87b129e328582007ac53dc17483427696e54daccb5df6083130178867f296,9,-3.8323652744293213,-3.534576839870877,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,610
wbm-3-10551,f8d39c5b08600c75a2d9c294bec0fd83c278135b6d07f944ea9a327c3b736b95,9,-4.828402519226074,-4.4804971483018665,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,611
wbm-3-10552,38514a93f2bb1156c12011828f85d85d499def48e99dc9bd13e2b185dfd4707b,9,-4.822522163391113,-4.4875233968098955,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,612
wbm-3-10560,5ddab2498eec83c6d9c01baaaac6d5edaaa239bca2c79e3822e68d7d386ad45e,9,-3.8628056049346924,-3.5350468953450522,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,613
wbm-3-10586,9cb524e80e8e5a0beebf1a836724b3155bebdb3802be1e6ff81eb6ba6cc19d33,11,-4.4560465812683105,-4.056179046630859,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,614
wbm-3-10599,cf528ff3135e35d75d51ab1c5911a290dd65a7eb3cc10cad2349968d5a631ea0,11,-3.6926050186157227,-3.3285626498135654,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,615
wbm-3-10602,6e5a61091556d51a310e76e7a1beb3dc81bb47c428d7e9ebcfed54e3918d4973,11,-3.7703123092651367,-3.399323896928267,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,616
wbm-3-10613,38c4287e89c355ab40f3cb91974ac834a7f837e634c3329e694c8d522b5ebd60,6,-4.137453079223633,-3.8757108052571616,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,617
wbm-3-10633,c915f9ccea001a331982e9878ffde1ba9e102fcae60572747d07e466d971a564,6,-4.611954689025879,-4.28166929880778,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,618
wbm-3-11788,933ae3b8c711760c8be43c7a1607c79b43b852da8c257799ccb63db67360b0a6,10,-9.015887260437012,-8.772408294677735,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,619
wbm-3-11825,b09cf9596305b4324fbf6d274f234ddd42fd4afd32e972709bb818ea3064b61f,10,-9.401586532592773,-9.137580108642577,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,620
wbm-3-12309,2f56e32bb20ce7fcbe4a05d03742af11b141bc0319d85f9f98e1d1fa052d8c73,11,-3.747490167617798,-3.4029950228604404,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,621
wbm-3-12827,d7a0f5c2b4bdedb3e8e71a6ae4414e886acf76815bb65bf988c474b7a0d4196e,8,-3.4647088050842285,-3.180467128753662,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,622
wbm-3-12828,68422b5782162969be1254c7d2f9026c3fb4c4cbac444df984cc55b27d6a48a9,8,-3.424877882003784,-3.1581404209136963,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,623
wbm-3-12832,f18bc1284f88a023f95502aac4f6ac8b694dc349bb0df83cc52e02ebe23fb50d,10,-3.0229930877685547,-2.906852912902832,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,624
wbm-3-13298,f5ca12f52f94d31d5fe00c2da46dfbaa429a42292d249c2f3129e733816337a4,10,-2.748640775680542,-2.5767549514770507,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,625
wbm-3-13300,f63e3df9fd5c197c3cf2c4fa1913ab8cdd3101cfaa986a100f0f530cb2c9e43c,11,-5.480237007141113,-5.142048228870738,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,626
wbm-3-14529,c135dbfdbe5140d49f973de13b2c3f92f9a12196a07d92ecde60a437554faff2,3,-5.520164489746094,-5.324251174926758,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,627
wbm-3-14557,054a3fe599d41b625110f1aad9dac21ae190ceafefdec800b149e0cdf1278b40,3,-5.336341381072998,-5.018986066182454,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,628
wbm-3-14564,655f6fedbe9779682d49a26e8edfd5215450977ea22a5c57e7a1b0c1bfa1ed1a,3,-5.146373271942139,-4.724028905232747,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,629
wbm-3-14571,1b08513c04271e11f1fd172c22899df60e1d95e0569b29693c898940baac4b0a,10,-5.197300910949707,-4.808037948608399,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,630
wbm-3-14652,7871eb31c6b1f882971a4095061309a4c02588b357c5b37b6a9149075f21af87,8,-3.969650983810425,-3.607548475265503,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,631
wbm-3-14665,4b7f41258fd56248f4bb3b1e43cef58d5f07600eaa144a1dc8742491e79416e2,10,-4.481624603271484,-4.15459976196289,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,632
wbm-3-14667,33696215f0b1dad26c52cdfac5f83060c2ee11b4bb89ad534000e52920e094e3,10,-4.4834980964660645,-4.209883499145508,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,633
wbm-3-14744,89a70a5ec580a560242eb053efa1e3bdc999d146469c7a75f75eb5bb353a5171,10,-4.469507694244385,-4.128615951538086,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,634
wbm-3-14746,0d38698ed860e2ab90b6d372204e3e90a7022837b1dcb5c869c78f4ddfea9a53,10,-4.523036479949951,-4.196199798583985,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,635
wbm-3-14751,231350f9e4565e00ac7b56c108478a7e8ea54d3cf5c151996d86dd19a4cdeec2,10,-4.5276336669921875,-4.16698989868164,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,636
wbm-3-14768,63657fde61bd3859c9aa8b3f43f1f65236d87a2d682a0b28041211ecee55791f,10,-4.556773662567139,-4.206478118896484,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,637
wbm-3-14773,346752f2ab95ff224110c194d4a1235367105cb88d1cd22217fedddcd554b051,10,-4.472212314605713,-4.075010681152344,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,638
wbm-3-14782,3cfa339b8a2252e59d2a042366bc171dd854aeb39b110cd1b56d4e6e3ce7803d,10,-4.933549880981445,-4.603264617919922,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,639
wbm-3-14800,5ebbf810c672ba7a73b508e75952db2daf6a259ccbcbe1e96ee5767ad3ba36e6,8,-3.5570883750915527,-3.109435796737671,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,640
wbm-3-14803,ba4f1fc3f2b5b91d8842e706d59b22ac508b2d85f7d4e7b7c21b90a3c5bcae88,10,-4.500832557678223,-4.127849960327149,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,641
wbm-3-14818,f1df343e17c155b0a7cab07d4a774a38d3eb5534d64595276bfff285cf9af03d,4,-2.854133367538452,-2.5589141845703125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,642
wbm-3-14881,a2eaec28e1ccaa9e3d20f53d82b3c06a8a338f693f39e7c4f657dbe681689833,10,-4.931641101837158,-4.6177818298339846,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,643
wbm-3-14916,05e1b9d4a86b5d018ade74588c1556f6282eea25fbf45db9a07999748b9daf80,10,-2.7728731632232666,-2.47967414855957,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,644
wbm-3-14956,37e38bbbf8eabee53e6d9f74dfa85ac8a6f7d97f3272879a18d3fcb5f03529ea,10,-3.280137538909912,-2.7787490844726563,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,645
wbm-3-14957,ac67a5fb88335d825072844a2e18a67c5b2491fd5da9ca58d66251611f8ecba9,10,-3.5251824855804443,-3.0789892196655275,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,646
wbm-3-14960,4d70bb71721e3d3237b74428ce762fa4976ebf1ea8cdb43ad753435cf77805e9,10,-3.9241862297058105,-3.431524658203125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,647
wbm-3-14961,e5de91ea71e3394a069b50eabbf984362a10a1bdb362e8ec86b341867acebf53,10,-4.30576229095459,-3.800990676879883,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,648
wbm-3-14971,f264be9cd5f044dcd83c69afab5e780ad04a63e8bc30c4e46a5c572856a38c37,12,-4.602684020996094,-4.084592501322429,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,649
wbm-3-14979,6fa2c8fa1c86c16f0e1675b2e14bd2f0f400903e75ed9de9fbbd71fb2bad0af1,9,-2.98130464553833,-2.6727415720621743,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,650
wbm-3-14982,8a5197df2d08d1c3142a6c05ef0a865661d42e6e63fdc8f4a6b653e6e4dd7041,9,-3.740431308746338,-3.3362428877088757,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,651
wbm-3-14997,150578e41faccdae616f014bec56424adc0b91b00140b2299b6f51752c8bc148,9,-4.265363693237305,-3.9534034729003906,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,652
wbm-3-14998,ca78954df81ae123286c3c3f01816339876e075cd9947560a468f35fd16146ee,9,-4.272426605224609,-3.9441604614257812,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,653
wbm-3-15001,d507f592928b291836a1a207eb18472a5c5a2ec67d858586e09e87272adf4136,9,-4.274359703063965,-3.9518364800347223,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,654
wbm-3-15002,25f3d856d56b2017aa7c9dd162e77e78a7b3bf3a51f2eda46c8f46acfe5545c8,9,-4.31478214263916,-3.966142018636068,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,655
wbm-3-15007,d92f285acbd67d7003be8be4f5def25a1281e462ab881629189a0accdc6c4309,9,-4.242974758148193,-3.9169125027126737,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,656
wbm-3-15008,97c80db36fa7a75afbc37bf7659d4e7fe0af9280d5e59d8d10a53ad09aa23887,9,-4.251885890960693,-3.942080603705512,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,657
wbm-3-15027,5e6e6afef2f8cd8a2fc38714fb54eef5775a2e753cf48d403d26446b3e2900ac,9,-3.5455334186553955,-3.1760133107503257,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,658
wbm-3-15037,7fed44ca43f15095bb8a0fd2f50eb3d2827a4ccdabefaf13d4910e012803fab6,9,-3.5190889835357666,-3.148554484049479,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,659
wbm-3-15047,f10e902052d43ecf001afd994c897e62cf7715dff21130252dff5d5efaed1e2f,9,-4.2485551834106445,-3.8756616380479603,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,660
wbm-3-15116,b52460948447ac2c0bb6dc584cb671ba08ff7f01e2099c1885ba2865a2f5593e,9,-3.5093631744384766,-3.1520042419433594,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,661
wbm-3-15169,172a8404cd92bdb1403810d594ed642b0b1fd9e41e841100d23423a343738635,9,-3.5763907432556152,-3.2477984958224826,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,662
wbm-3-15185,0334ada7db582203a72cdee715959fbf8d37fbfdabef9d8c960f275908bc4444,9,-3.041515827178955,-2.716347164577908,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,663
wbm-3-15186,dbe2dbe4f31d2f642c9dc94be985fdaf05a2183098a385eb3f3e5852c1726f65,9,-3.044422149658203,-2.747574064466688,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,664
wbm-3-15197,71fd8e3d1f931a02fb41b2c9dcd51ac54f60c9bbb579eb736cc9537d82836bff,11,-3.9800148010253906,-3.495279138738459,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,665
wbm-3-15228,df21b0d5501a4d1d1ea24a4d27236d28c9637ff26ea679c01d50935e25c8b64f,12,-4.854011535644531,-4.464039166768392,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,666
wbm-3-16740,095afee20028ff3570c6c4748ce82501ed7e643afe006c1fa2fb6b39ac5fb71f,8,-3.6327919960021973,-3.2196109294891357,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,667
wbm-3-16741,d8bffe5d583042b2e4a52f2448dba70a5502e4a458fd23ba59833778ce63fee7,8,-3.6252942085266113,-3.264465808868408,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,668
wbm-3-16744,d3c3b913283776d91aa00b4a0db768f730d907fe448fd583ffab67160d10f0e4,10,-3.239246368408203,-2.8785797119140626,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,669
wbm-3-16745,f8caf0bc7b59cefb41d98b5508edd665d4cf48a20a6f04f1b7b027957d7e4fde,12,-2.9346721172332764,-2.6516922314961753,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,670
wbm-3-17923,9f2d3045c7811d3cf7a344d70720fd2c1a831f392c2db3c5a1ed64d0f68fdebd,4,-5.372960090637207,-5.051570415496826,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,671
wbm-3-18489,dd2f2c89e18949fe1b7fa9fc68f47479178a5654f51596ab5cde251e0bdb46a2,10,-4.291581153869629,-3.8633281707763674,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,672
wbm-3-19027,77f51e1ef3205ca5658a2118ea920e6c9cef30051a413bf0ad0b218651d515af,4,-5.973757743835449,-5.616922378540039,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,673
wbm-3-21301,f3460fa5fcbb3ae22b0e116ea14001630341345789343724184edd61df42032d,12,-5.509265422821045,-5.307121276855469,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,674
wbm-3-21975,8302ac5fe003ef188b449b3d8742cc339eb45b4b44fb3bc3965657e8e63bfa01,4,-4.973955154418945,-4.653571128845215,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,675
wbm-3-22004,0fc8bbfd67243629d1d0829b87e67fd553193f38b9cb1867f57930294f5f8c7c,8,-4.616816520690918,-4.246326923370361,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,676
wbm-3-22021,ece17c73526f9c5155d06be9b3e446d230c9a61f4744a635b764ffbb6f293862,4,-4.948143482208252,-4.570367336273193,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,677
wbm-3-22022,8cc2da20c311ad711c5b5f4766912c53d7dbf05cc2ffc83194efcabd47eb38fd,8,-4.882725238800049,-4.773465633392334,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,678
wbm-3-22047,acbe705bd93b50b185dfbc64e25f97b1059879dab2aa970816a0f3bfb6ad31d8,7,-6.744261741638184,-6.600403921944754,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,679
wbm-3-22056,598a5da8fd477e81d132e38f3a66ed146ae61e76b1dec7a0c4bc9abc986f45d1,7,-5.402656555175781,-5.322136470249721,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,680
wbm-3-22090,8b054f5a6aa37757b7697c6d5d5f6ece61c5877ecfdb4e11bca5f1eb2d983ab6,12,-4.9272871017456055,-4.605647722880046,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,681
wbm-3-22091,9e17cae2e683394d7c00244219e9096b85676ad7ce9cb0504180e9b5e64a630c,12,-4.947938442230225,-4.619280497233073,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,682
wbm-3-22113,ee6ce2d7622843d1b3d9ee840be50a913f2a18a761ee29c092a8c070d39d0410,12,-4.864311695098877,-4.564669926961263,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,683
wbm-3-22227,22ccee0a995cb72d1acd4078c82c9c9d32516ce797662f4d324b80761cd71d75,8,-4.871652603149414,-4.549728870391846,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,684
wbm-3-22255,40a4a22747182e55b3642819539a39e30b7d76e879fe67e6d1607e03fe79cf15,8,-5.463176727294922,-4.7970194816589355,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,685
wbm-3-22267,e2cda7b70f595700a1b840040ca368831166fbb4097df0a5da97cc64100ad844,8,-5.658583641052246,-5.332784652709961,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,686
wbm-3-22268,a628597e674d3767b64202ac213e6b8fc532c89e729443eb0f18f5cef78f0a60,8,-5.6572465896606445,-5.328983306884766,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,687
wbm-3-22291,4fb66b76bc19e0b285fe487ba50273191b47edbcdf6109d189ef8ec477a3ea0b,8,-6.411007881164551,-6.11065673828125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,688
wbm-3-22292,400c62103440b88cb15df48fa70983c2445dffc1d650b9a8a32d6ce66a8d47ae,8,-6.448643684387207,-6.211950778961182,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,689
wbm-3-22296,459b226e55706311733eddce492569bf366e790bf851e322b2cea91203f86fe3,8,-4.051701068878174,-3.701327323913574,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,690
wbm-3-22300,f0c573089ecbf63d31b6de2582de2e48f344ccff2a8e46791d040d86371f1c64,8,-6.0106329917907715,-5.743189334869385,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,691
wbm-3-22301,fcc3849292891af1fa6ea3466212ade3a1c637a722cde9818884432ffd40d165,8,-6.100259780883789,-5.882129192352295,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,692
wbm-3-22302,4994cc7e8bc5d8a315d5fb9312110af6fafeab3388d3d5935112a0130292a43b,8,-6.01192569732666,-5.840670585632324,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,693
wbm-3-22315,4a2eb0eae34d3f8bfff7d4af68639c1056a5c8cb4d7ad9b860e656f89bf824f0,8,-5.951310634613037,-5.695988178253174,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,694
wbm-3-22328,0a7ee40e0bb297b194783fdc583dc6a3f2d67e798127c13b10644e46dadace79,8,-4.951807975769043,-4.70744514465332,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,695
wbm-3-22331,d2e438092dfc3dbc161438f9a6f090e13a3172ae70b646c98fb6e0deb6e3be4d,8,-5.049479961395264,-4.699545860290527,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,696
wbm-3-22332,5c59c7b2de469082e449559ff7165f53b1fe1b7c8c307f18c902b5b9d6afa0fa,8,-4.93330717086792,-4.716580867767334,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,697
wbm-3-22335,468a84307f667bcdf766c7bf7ac50026369017b20b9c59b2e131706346ef6313,8,-4.201656341552734,-3.835318088531494,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,698
wbm-3-22341,98e57fa96924d8a2949f480cd1aa9398f9cac1043a12c1d6189f8affe823ef79,8,-7.046681880950928,-6.724020481109619,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,699
wbm-3-22347,44b0d135fd27641af31ea35d74a09888a2bbb70452254339846da5d286e47889,8,-4.9228434562683105,-4.332583904266357,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,700
wbm-3-22348,17fdc8a89b550ce4195823049427cdbe78520eea85e8bef6cc95000b79d42d2c,8,-6.9869818687438965,-6.744708061218262,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,701
wbm-3-22363,3e8b4726b5e1a35b49825d0ed76fbe14c4880d18bc5286d0d7fb0820a190bf1b,8,-5.689791679382324,-5.311385154724121,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,702
wbm-3-22364,55abfbe5e6c14046e3815a952f63a5d2947ec4458bab1c0543a3175cee6357cf,8,-5.692673206329346,-5.337178707122803,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,703
wbm-3-22365,e077f771b24abb1b96e9db04f4945927bce51d90dd238f4728074204d031b688,8,-6.3885321617126465,-6.043180465698242,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,704
wbm-3-22367,0746ab02fc3e66b35636319ce80762b1b9067b3c24850b973f9547e277a17fc7,8,-4.197228908538818,-3.8511617183685303,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,705
wbm-3-22368,52251f53593cbf3c11ae857a23e4db3c0c1cc6b2869adf69a18bc7a62f806c35,8,-5.297488212585449,-4.960650444030762,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,706
wbm-3-22371,740cfe3345d3daa38c9ddd6842a54d79e49f75f0cf8d7298cd8822177a427859,8,-5.224732875823975,-4.87942361831665,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,707
wbm-3-22378,7ba88b9ba8e9fdea13a3503bed1d1c58304d9fc08a7f14c921d7edb3d5f0d57a,8,-5.233627796173096,-4.88537073135376,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,708
wbm-3-22381,f9dc4480af56a8259d8cd696db9187eb7264f172f70fcf633cdf1bf5474933fa,8,-3.8941078186035156,-3.5768027305603027,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,709
wbm-3-22408,c51827338c28c42269dfaccd808b1dfff88a37989559020899f6df28a5e0b6b1,8,-4.520179748535156,-3.982555866241455,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,710
wbm-3-22409,4d08220607fea14cf80383fdf45f51fa50134d5cab0864573374060ecd9b0cec,8,-4.714319705963135,-4.125646591186523,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,711
wbm-3-22537,89003f71b54aca99430024d8def0b1288996fc081b0265403d386a7e6cfdc8e5,9,-5.356841087341309,-5.096402486165364,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,712
wbm-3-22580,2c9dfef5a4e5cd4816dffcbe06b3767dcf56fff1a8a8c9cb76f3cd94b02ea581,8,-3.1173007488250732,-2.799846649169922,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,713
wbm-3-22582,b93ed5fec99b2e6211c4249997b7caa39b5febd6aa19b2faf47cdb63ab2f00d6,8,-5.409888744354248,-5.094887733459473,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,714
wbm-3-22649,35c1826b4eef6cb3985bd56f3ae7aa97c2e6646c222e94ad8532d4b8c8cd7013,8,-6.489353179931641,-6.214096546173096,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,715
wbm-3-22658,a8e5d3607c851ee7b9271f14a7ebcf7d8bf51aa66369b069c34d080e450f3249,8,-4.85977029800415,-4.231600284576416,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,716
wbm-3-22727,34d9dc81d8e69a764544235dd6cb43cee21cac8ff60f2c110944a5b36d1afe48,8,-4.377307891845703,-3.9918549060821533,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,717
wbm-3-22834,45e37cb8d1d9ce2b6895213e6828f8df7cfd807f9a98cd72aa8a6bbdd12537e3,9,-5.750956058502197,-5.4809375339084205,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,718
wbm-3-22962,1e4c167894f49dea3ef7315551c106951b5996e3bba3205485ceb4fcf7b0f398,8,-5.76246452331543,-5.57450008392334,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,719
wbm-3-22981,9026b3966c3854a4be5958cd8a762dacdb160ac3b9af45e6d21d75f029afa3ab,8,-4.761307239532471,-4.492958068847656,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,720
wbm-3-22990,11b9c144f6723abeaa294b71f24e2fdcea3259d6ef32a3ab2f8eb4dad0aaf847,8,-4.917565822601318,-4.607110500335693,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,721
