K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
300,raw_topR,Gd-I-Sn,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Gd-I-Sr,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Gd-I-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ge-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,In-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,K-Pa-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,K-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Li-Pm-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Mn-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Na-Pa-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Np-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pa-Rb-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pm-Rb-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pm-Sn-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Se-Tc,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er,14,0.06481481481481481,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I,12,0.05555555555555555,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-N,6,0.027777777777777776,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Ge,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-H,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-K,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Si,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Sn,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cr-F-Pa,4,0.018518518518518517,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,As-Br-Er,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-P,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Rb,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Fe-Pa,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-H-I,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Pm-Te,3,0.013888888888888888,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Al-F-Pa,2,0.009259259259259259,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Br-Er,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Ca-F,2,0.009259259259259259,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Cl,2,0.009259259259259259,2,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Bi-Gd-I,2,0.009259259259259259,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Ga,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-In,2,0.009259259259259259,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-S,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Sb,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Se,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Mg,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-F,2,0.009259259259259259,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-F-Yb,2,0.009259259259259259,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ce-Cl,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Li-Pa,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Mn-Pa,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Pd,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Sn,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Tl,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Sr,2,0.009259259259259259,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Sb,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Pm-Pt,2,0.009259259259259259,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ac-K-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ac-Na-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ac-Pt,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ac-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ac-Te,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ag-Pm-Te,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,As-Gd-I,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Br,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Cd-F,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F-Hg,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F-Li-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F-Mg,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-F-Sr,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ba-Gd-I,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Ce,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Cl-Er,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Cu-Er,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-F,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-K-Rb,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Li-Rb,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Na-Rb,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Ni,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Br-Er-Pb,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-Cd-F,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-F-Li-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-F-Sr,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ca-Gd-I,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cd-F,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cd-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cd-F-Sr,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Ce-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cl-Co,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cl-Dy,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cl-Ho,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cl-La,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cl-Mn,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Co-F-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Cu-F-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Dy-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Er-F-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Ga-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Gd-I,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Ge-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Hg-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Hg-Sr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Ho-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-In-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-K-La,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-La-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Li-Pa-Sr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Li-Pa-Yb,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Lu-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Mg-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Mg-Tm,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-N-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Na-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Nb-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Nd-Pa,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Ni-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-O-Pa,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Pb,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Pr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Pt,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Pu,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Rh,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Ru,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Sc,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Si,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Sm,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Sr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Tb,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Th,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Tm,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-V,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Y,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Yb,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Zn,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Pa-Zr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Sr-Zn,1,0.004629629629629629,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Tm,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,F-Tm-Zn,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-Ge-I,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Li,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-N,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-P,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Si,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Sn,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Sr,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Gd-I-Te,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,K-Pm-Te,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Li-Pm-Te,1,0.004629629629629629,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Np-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Pa-Rb-Se,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,PARC,Se-Tc,1,0.004629629629629629,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Br-Er,14,0.011754827875734676,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,Gd-I,12,0.010075566750629723,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
