alpha1,seed,method,candidate_budget_M,n_cal_total,n_covered,n_rank_denominator,p_min_effective,gamma,gamma_star_eff,emax_effective,max_observed_e,best_margin,empty_reason,empty_diagnostic,release_feasible,is_empty,released
0.2,1,null_superset_no_audit,100,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,19.60521144798615,,,True,False,100
0.2,1,null_superset_no_audit,125,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,15.928740859750857,,,True,False,125
0.2,1,null_superset_no_audit,150,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,12.252270271515563,,,True,False,150
0.2,1,null_superset_no_audit,175,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,8.57579968328027,,,True,False,164
0.2,1,null_superset_no_audit,200,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,4.899329095044973,,,True,False,34
0.2,1,null_superset_no_audit,250,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-1.6906274100054666,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,parc_track_gamma_tuned_uniform_scs,75,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,23.038751457068084,,,True,False,75
0.2,1,parc_track_gamma_tuned_uniform_scs,100,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,19.36228086883279,,,True,False,100
0.2,1,parc_track_gamma_tuned_uniform_scs,125,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,15.685810280597495,,,True,False,125
0.2,1,parc_track_gamma_tuned_uniform_scs,150,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,12.009339692362204,,,True,False,150
0.2,1,parc_track_gamma_tuned_uniform_scs,175,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,8.33286910412691,,,True,False,167
0.2,1,parc_track_gamma_tuned_uniform_scs,200,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,4.656398515891613,,,True,False,106
0.2,1,parc_track_gamma_tuned_uniform_scs,250,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-0.3995681938904312,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,confidence_threshold,75,,,,,,,,,,,,,False,75
0.2,1,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.2,1,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.2,1,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.2,1,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.2,1,confidence_threshold,100,,,,,,,,,,,,,False,100
0.2,1,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.2,1,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.2,1,post_filter_e_bh,100,,,,,,,,,,,,,False,100
0.2,1,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.2,1,confidence_threshold,125,,,,,,,,,,,,,False,125
0.2,1,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.2,1,tracklet_e_bh,125,,,,,,,,,,,,,False,125
0.2,1,post_filter_e_bh,125,,,,,,,,,,,,,False,125
0.2,1,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.2,1,confidence_threshold,150,,,,,,,,,,,,,False,150
0.2,1,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.2,1,tracklet_e_bh,150,,,,,,,,,,,,,False,150
0.2,1,post_filter_e_bh,150,,,,,,,,,,,,,False,150
0.2,1,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.2,1,confidence_threshold,175,,,,,,,,,,,,,False,175
0.2,1,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.2,1,tracklet_e_bh,175,,,,,,,,,,,,,False,175
0.2,1,post_filter_e_bh,175,,,,,,,,,,,,,False,167
0.2,1,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.2,1,confidence_threshold,200,,,,,,,,,,,,,False,200
0.2,1,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.2,1,tracklet_e_bh,200,,,,,,,,,,,,,False,200
0.2,1,post_filter_e_bh,200,,,,,,,,,,,,,False,106
0.2,1,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.2,1,confidence_threshold,250,,,,,,,,,,,,,False,250
0.2,1,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.2,1,tracklet_e_bh,250,,,,,,,,,,,,,False,250
0.2,1,post_filter_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.2,1,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
0.2,2,unmatched_as_false_block,75,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,1.0570207197928587,,,True,False,75
0.2,2,unmatched_as_false_block,100,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,0.4175640282326149,,,True,False,100
0.2,2,unmatched_as_false_block,125,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-0.4616452919202052,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,unmatched_as_false_block,150,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-1.3474790772797631,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,unmatched_as_false_block,175,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-1.6401694181906228,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,unmatched_as_false_block,200,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-1.7623862402777477,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,unmatched_as_false_block,250,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-2.061913387734039,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,null_superset_no_audit,75,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,19.450553073780032,,,True,False,75
0.2,2,null_superset_no_audit,100,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,14.642860766087724,,,True,False,100
0.2,2,null_superset_no_audit,125,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,9.83516845839542,,,True,False,125
0.2,2,null_superset_no_audit,150,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,5.027476150703109,,,True,False,124
0.2,2,null_superset_no_audit,175,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,0.2197838430108021,,,True,False,84
0.2,2,null_superset_no_audit,200,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-1.2796551064060449,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,null_superset_no_audit,250,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-1.892410380444516,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,parc_track_gamma_tuned_uniform_scs,75,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,23.35963330973433,,,True,False,75
0.2,2,parc_track_gamma_tuned_uniform_scs,100,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,19.88741108751211,,,True,False,100
0.2,2,parc_track_gamma_tuned_uniform_scs,125,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,16.41518886528989,,,True,False,125
0.2,2,parc_track_gamma_tuned_uniform_scs,150,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,12.942966643067669,,,True,False,124
0.2,2,parc_track_gamma_tuned_uniform_scs,175,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,9.470744420845444,,,True,False,87
0.2,2,parc_track_gamma_tuned_uniform_scs,200,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,5.9985221986232204,,,True,False,84
0.2,2,parc_track_gamma_tuned_uniform_scs,250,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-0.9459222458212224,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,2,confidence_threshold,75,,,,,,,,,,,,,False,75
0.2,2,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.2,2,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.2,2,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.2,2,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.2,2,confidence_threshold,100,,,,,,,,,,,,,False,100
0.2,2,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.2,2,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.2,2,post_filter_e_bh,100,,,,,,,,,,,,,False,100
0.2,2,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.2,2,confidence_threshold,125,,,,,,,,,,,,,False,125
0.2,2,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.2,2,tracklet_e_bh,125,,,,,,,,,,,,,False,125
0.2,2,post_filter_e_bh,125,,,,,,,,,,,,,False,125
0.2,2,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.2,2,confidence_threshold,150,,,,,,,,,,,,,False,150
0.2,2,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.2,2,tracklet_e_bh,150,,,,,,,,,,,,,False,150
0.2,2,post_filter_e_bh,150,,,,,,,,,,,,,False,124
0.2,2,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.2,2,confidence_threshold,175,,,,,,,,,,,,,False,175
0.2,2,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.2,2,tracklet_e_bh,175,,,,,,,,,,,,,False,175
0.2,2,post_filter_e_bh,175,,,,,,,,,,,,,False,87
0.2,2,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.2,2,confidence_threshold,200,,,,,,,,,,,,,False,200
0.2,2,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.2,2,tracklet_e_bh,200,,,,,,,,,,,,,False,200
0.2,2,post_filter_e_bh,200,,,,,,,,,,,,,False,84
0.2,2,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.2,2,confidence_threshold,250,,,,,,,,,,,,,False,250
0.2,2,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.2,2,tracklet_e_bh,250,,,,,,,,,,,,,False,250
0.2,2,post_filter_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.2,2,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
