candidate_id,formula,reduced_formula,elements,anonymous_formula,n_sites,space_group,source_prototype_id,model_family,frozen_model_score,block_id,public_label_status,novelty_status,duplicate_status,keep_for_followup,exclusion_reason,evidence_status,structure_ref,structure_sha256,has_structure_ref
pgcgm-0a663345bb77334c,Ru2S4Cl,Ru2S4Cl,Ru|S|Cl,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Cl-Ru-S,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---675_2.cif,0a663345bb77334c9823da9edf9f9f6da599971457e4878cbb1f8f96448082e0,True
pgcgm-1975e64ccc11eaae,Zn2CrI2,Zn2CrI2,Zn|Cr|I,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cr-I-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---137_0.cif,1975e64ccc11eaae3d2ad1837d66ba38c945f327a49ac1144cd6fe7363dbf970,True
pgcgm-8b2b8be95fa0d3a5,Mg4InSn2,Mg4InSn2,Mg|In|Sn,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::In-Mg-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---312_2.cif,8b2b8be95fa0d3a51a6342092b151933464b6dcd4f57b2bb0084ea0dafd1bede,True
pgcgm-2b1405df941cbca7,Y2Os4S,Y2Os4S,Y|Os|S,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Os-S-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---99_2.cif,2b1405df941cbca7982dc3e798870fb63fe08e7025af7088bc4783867815c15e,True
pgcgm-858bb037768fb117,K2BeSe2,K2BeSe2,K|Be|Se,AB2C2,20.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Be-K-Se,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---718_0.cif,858bb037768fb117ba7aaf66acf34820743d54e823f0c4f785a981a26b0f69d9,True
pgcgm-c671f85b84b65bd8,Cs2Ta2C,Cs2Ta2C,Cs|Ta|C,AB2C2,40.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::C-Cs-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---930_2.cif,c671f85b84b65bd8dd2b2598e09a1bce9619eca5f5fa428ba363383438170ea3,True
pgcgm-5fe21c6d2cdd69f1,Rb2FeMo2,Rb2FeMo2,Rb|Fe|Mo,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Fe-Mo-Rb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---82_1.cif,5fe21c6d2cdd69f1dea7edfb90cce8e7aac31586aa3f7e3cf995f036305e82be,True
pgcgm-b0e1d9d1b1d69d6e,Ru(SCl)2,Ru(SCl)2,Ru|S|Cl,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cl-Ru-S,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---675_1.cif,b0e1d9d1b1d69d6e73b2095d2981438c5e2def5963b6268d26e69eadf8222d63,True
pgcgm-c0cf77430410be8f,Ba2BeSi2,Ba2BeSi2,Ba|Be|Si,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ba-Be-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---556_1.cif,c0cf77430410be8f66c4c3e25cbe23975805476540df249fe30fd6740f426d8c,True
pgcgm-466c702f9b3cc374,Y2TcRh2,Y2TcRh2,Y|Tc|Rh,AB2C2,30.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Rh-Tc-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---334_2.cif,466c702f9b3cc374d4cad52bc2f348bc303c85ee3c888fdaa2b5cec5d296c6e2,True
pgcgm-564274db675d5784,InSiPt,InSiPt,In|Si|Pt,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::In-Pt-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---752_1.cif,564274db675d57845bfdb82573db99bc46820882e6acf365db41dc28677b5000,True
pgcgm-3db9ae702db3b9bc,NbPbF,NbPbF,Nb|Pb|F,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::F-Nb-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---659_2.cif,3db9ae702db3b9bcb595e0583c6ed036ff1021ff049dc745b714e1ac227548ba,True
pgcgm-a56fe594c980e71b,Zn(SbC)2,Zn(SbC)2,Zn|Sb|C,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::C-Sb-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---799_0.cif,a56fe594c980e71b91c25a5f23acb338780431460bc4db43b3c885028242318a,True
pgcgm-63b5f60dc778ded3,Cu4BrN4,Cu4BrN4,Cu|Br|N,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Br-Cu-N,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---992_1.cif,63b5f60dc778ded39ee97fa56c0b9e1f197ece45cf4739201cb52f29783c631a,True
pgcgm-9b8e23c6be660112,NbSnP,NbSnP,Nb|Sn|P,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Nb-P-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---892_1.cif,9b8e23c6be6601124647b3085e9363bd1f70992a245f2a1be5d1a8392156d385,True
pgcgm-7be31009f0e7c1f7,Sr2Al2As,Sr2Al2As,Sr|Al|As,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Al-As-Sr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---959_1.cif,7be31009f0e7c1f72e4ae563f2cc3e67f0baea4cbcc8103e991edc98158c507e,True
pgcgm-8ba2cece4d4b614c,Li2FePd,Li2FePd,Li|Fe|Pd,ABC2,32.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Fe-Li-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---713_2.cif,8ba2cece4d4b614c343ed40fa793b3f4e4d1042aad05a3120fc7cf7278b06bd0,True
pgcgm-434564d2a069db0e,VPPb,VPPb,V|P|Pb,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::P-Pb-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---839_2.cif,434564d2a069db0e61835c4753cb67435545fd6a3c7802324033a85a02f98f13,True
pgcgm-1c9f0571be888406,Sn(RuAu)2,Sn(RuAu)2,Sn|Ru|Au,AB2C2,30.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Au-Ru-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---640_2.cif,1c9f0571be8884061931074773df77a1298fb9fc3cfe16d963bd930277b55ac3,True
pgcgm-a4c55c591fd70c84,Ga2Sb2Pt,Ga2Sb2Pt,Ga|Sb|Pt,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ga-Pt-Sb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---500_0.cif,a4c55c591fd70c848a2f3e0db8fe287a2ca2f6502f34ceb6be1fea61e2d3ea8a,True
pgcgm-4db5c91ddd598588,TlNiAg2,TlNiAg2,Tl|Ni|Ag,ABC2,32.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Ag-Ni-Tl,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---671_2.cif,4db5c91ddd598588429e339cd9f40397fb547f3cb68c1e454e878b600c62f92f,True
pgcgm-8be5162da09be0ad,Ta2Cd2Tc,Ta2Cd2Tc,Ta|Cd|Tc,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cd-Ta-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---627_0.cif,8be5162da09be0ad57e20d45d11443c59d469f7df048ea4ca340024ae19e3787,True
pgcgm-dfe54a5b8d7026a5,K2Mn2Be,K2Mn2Be,K|Mn|Be,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Be-K-Mn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---565_0.cif,dfe54a5b8d7026a59135b38d8ccecdda5bda17ba3be133b7b78904a88f54e6ab,True
pgcgm-a9d1fea6c4fc67bf,V(RhCl)2,V(RhCl)2,V|Rh|Cl,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cl-Rh-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---493_1.cif,a9d1fea6c4fc67bffae563f0b67dd929e98daa0e6a150161b633cb679c02f521,True
pgcgm-a06f549ad0790048,NaPbN,NaPbN,Na|Pb|N,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::N-Na-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---907_2.cif,a06f549ad07900488db01fb5e9126a2596e2d9306dd84311282d7d8e2cc67d49,True
pgcgm-41692918f3c4f251,V2Se2Br,V2Se2Br,V|Se|Br,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Br-Se-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---798_0.cif,41692918f3c4f2517b76fd878cf89ee225f6cf7e507534c22cade44c13224b08,True
pgcgm-4c9a8d7532f5de59,Ca2SbO2,Ca2SbO2,Ca|Sb|O,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ca-O-Sb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---366_1.cif,4c9a8d7532f5de596191b44f696e5f40fdde96b7e7931e3ce089b4bd326ef5cb,True
pgcgm-d928bcf9470f0b8a,ZrAsIr,ZrAsIr,Zr|As|Ir,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::As-Ir-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---53_1.cif,d928bcf9470f0b8a8757e6800123e11ae2bd631b660d82ae2c2bfd01d9612093,True
pgcgm-d01d707911ed79ef,NiIO,NiIO,Ni|I|O,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::I-Ni-O,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---307_1.cif,d01d707911ed79efd0f23bd6a79392589e23134e4ee65265a44a88ef567196f7,True
pgcgm-b5f4721c718b9e7d,Ta(MoW)2,Ta(MoW)2,Ta|Mo|W,AB2C2,40.0,I4/mmm,I4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Mo-Ta-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::I4#mmm---454_2.cif,b5f4721c718b9e7dea60f515980d3490647982ed740da30e2fc0f92105d53dc2,True
pgcgm-b7b4b22ced3c79a2,Y2AsIr2,Y2AsIr2,Y|As|Ir,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::As-Ir-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---485_2.cif,b7b4b22ced3c79a2ba1af37a4148f7414654a54ef7b642b717064cb86d6da6d4,True
pgcgm-55a2876098f5ff40,YOsF,YOsF,Y|Os|F,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::F-Os-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---29_1.cif,55a2876098f5ff40498d370a118960cd76cbad9b6ca0ed92469e0accdb5d489f,True
pgcgm-e881d8c990ee7815,ZnInCo,ZnInCo,Zn|In|Co,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Co-In-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---243_1.cif,e881d8c990ee78157f7c47df94dbde447e8ab7f1df489ab179672a6aff8d9882,True
pgcgm-c1e2e2c9a922bc5f,Li(HfOs)2,Li(HfOs)2,Li|Hf|Os,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Hf-Li-Os,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---517_1.cif,c1e2e2c9a922bc5faf4199a1fb8137d21f68015594be62c4dee74f2a749a849d,True
pgcgm-668cc6f671011342,CaTiRu,CaTiRu,Ca|Ti|Ru,ABC,24.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ca-Ru-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---737_2.cif,668cc6f6710113423e6c514d857b68228d3db0f53bbca619b2c150139b601465,True
pgcgm-765140bf46e59069,InSiPt,InSiPt,In|Si|Pt,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::In-Pt-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---752_2.cif,765140bf46e590696e39bff57921ca0eba017a9a8d15990b9ffa1765fb64140c,True
pgcgm-f851cea2ee7f08e8,Ta2Nb4Te,Ta2Nb4Te,Ta|Nb|Te,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Nb-Ta-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---887_1.cif,f851cea2ee7f08e89cef4ba7663edfb62565a3c16dc422df1ae080fb250a4ddc,True
pgcgm-f17832482bda53ed,YSiMo,YSiMo,Y|Si|Mo,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Mo-Si-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---527_2.cif,f17832482bda53edff5a0933331c81517c8a6b570bead93b624c6c6213a2ed77,True
pgcgm-7bf784a996cd2b59,Zr2Mn2Ir,Zr2Mn2Ir,Zr|Mn|Ir,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ir-Mn-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---860_1.cif,7bf784a996cd2b59bee376c826b27ecbf18786be798d2674849bd1c0ec0e977c,True
pgcgm-cb276e96be33cf58,Al(IrN)2,Al(IrN)2,Al|Ir|N,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Al-Ir-N,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---233_2.cif,cb276e96be33cf584fef40ce48022162088b34c5c7dfbbd77f4bbe78d577168f,True
pgcgm-28925187b572788a,BeGeN,BeGeN,Be|Ge|N,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Be-Ge-N,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---731_2.cif,28925187b572788abeab2003994fef278368ff9a3c513aca29eebfe8542bfbef,True
pgcgm-a03df0bd43fecc96,CdTeIr,CdTeIr,Cd|Te|Ir,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Cd-Ir-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---58_1.cif,a03df0bd43fecc96d6d65aa507277ae8c64ddabfe6ae58adf46d4e1cbd5d23db,True
pgcgm-3c71a48a8b16c03a,Sc(TeP)2,Sc(TeP)2,Sc|Te|P,AB2C2,30.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::P-Sc-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---787_2.cif,3c71a48a8b16c03a0abdf536e75cc29c79935c0f232ac5f47a02561fb3d9845e,True
pgcgm-baefd76541ee7109,KNbRu,KNbRu,K|Nb|Ru,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::K-Nb-Ru,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---895_2.cif,baefd76541ee7109d695419eeed577bc1405163998993267f85f203e1ab1cebc,True
pgcgm-9735420cf9cc9be5,SrHgPb,SrHgPb,Sr|Hg|Pb,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Hg-Pb-Sr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---396_2.cif,9735420cf9cc9be525dfeae6feb754dae2f189351fdff51c57a891a8354e8390,True
pgcgm-4c4eff18eb343ffb,SiPdO,SiPdO,Si|Pd|O,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::O-Pd-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---567_1.cif,4c4eff18eb343ffb3bf8889317a2f49d92e8f2f5855e50edb94251fd8008dffe,True
pgcgm-58018d0f7aa5b362,Li2As2Os,Li2As2Os,Li|As|Os,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::As-Li-Os,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---427_0.cif,58018d0f7aa5b3628bfee4f19339e4ccd0d4a4990241390ec16c587ed17f40f0,True
pgcgm-a864e09cb68dc37f,Li4IrI2,Li4IrI2,Li|Ir|I,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::I-Ir-Li,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---261_2.cif,a864e09cb68dc37fec4e4090a48b6cc397602a8939a162b7ff5be3b96917200b,True
pgcgm-2677770ba1ffa0a5,Y(AgCl)4,Y(AgCl)4,Y|Ag|Cl,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Ag-Cl-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---822_0.cif,2677770ba1ffa0a50d1c9adcf9e25a72f4361ca5f5d1f81abfbc83f88ea8b4bc,True
pgcgm-674b7147adc13f8e,V2RhF4,V2RhF4,V|Rh|F,AB2C4,28.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::F-Rh-V,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---265_2.cif,674b7147adc13f8ef661ddd588402ec6f859da415b0501ae378a5f17607401ff,True
pgcgm-d0e51084fcabe727,AlTeC,AlTeC,Al|Te|C,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Al-C-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---147_1.cif,d0e51084fcabe72778ece0b52c07911f2c65449ea885837c929494e96efb67d5,True
pgcgm-11827283e9916797,TiNbCd,TiNbCd,Ti|Nb|Cd,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Cd-Nb-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---209_0.cif,11827283e9916797943516cd11dbf552cb7c401d06dbbcd4282aa34967f43742,True
pgcgm-bbef0b783844838a,Ba2IN2,Ba2IN2,Ba|I|N,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ba-I-N,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---512_1.cif,bbef0b783844838abc97ad6a30849cdfebeaaead18ec46a16adcf72351ae9697,True
pgcgm-559ecbf579e9e288,TcHg2Os,TcHg2Os,Tc|Hg|Os,ABC2,32.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Hg-Os-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---113_0.cif,559ecbf579e9e2889d887e99ca727be79b05de8c2bad3fdf9d7fda56a2cc20a5,True
pgcgm-9d3cddc550e3267c,Zr(TlGe)16,Zr(TlGe)16,Zr|Tl|Ge,AB16C16,33.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB16C16::Ge-Tl-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---8_0.cif,9d3cddc550e3267c8b93c21545b99cc0f919c3bff53b93755985d50b9f81d8d9,True
pgcgm-d5d9f892fa188ce0,CaHfRe,CaHfRe,Ca|Hf|Re,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ca-Hf-Re,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---323_0.cif,d5d9f892fa188ce03ee62cf8dbbe752ba883700155e214bafc606302b39a6658,True
