audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPRAW-000189,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464088284297,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3903->3903::782c0fc2930166ea->782c0fc2930166ea,,,,,
SPRAW-000190,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746407223026,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::777->777::76a8a60396b711f6->76a8a60396b711f6,,,,,
SPRAW-000191,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464058851819,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::98->98::773915d5c5e96ad3->773915d5c5e96ad3,,,,,
SPRAW-000192,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464054627033,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::263->263::62caf8afcc63b9fa->62caf8afcc63b9fa,,,,,
SPRAW-000193,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464020486481,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::301->301::9639785db60345d7->9639785db60345d7,,,,,
SPRAW-000194,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464008636766,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6765->6765::08580ea7ecd3aaca->08580ea7ecd3aaca,,,,,
SPRAW-000195,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464006665162,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3202->3202::30a00ce5bf045fc9->30a00ce5bf045fc9,,,,,
SPRAW-000196,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464003546804,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7839->7839::e96d39003e2e78fc->e96d39003e2e78fc,,,,,
SPRAW-000197,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463986204641,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::6196->6196::e14f4b8d78cee2c3->e14f4b8d78cee2c3,,,,,
SPRAW-000198,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463985641319,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5085->5085::3463154df149d275->3463154df149d275,,,,,
SPRAW-000199,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463980953686,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5217->5217::0d586f28d4e3756a->0d586f28d4e3756a,,,,,
SPRAW-000200,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463970854112,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5740->5740::49cfd312d1d34a01->49cfd312d1d34a01,,,,,
SPRAW-000201,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463969123902,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::783->783::a6d9eda1091ee5a9->a6d9eda1091ee5a9,,,,,
SPRAW-000202,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463922910776,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9092->9092::472266567d559c58->472266567d559c58,,,,,
SPRAW-000203,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463916734209,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4007->4007::a1aafbc2c94ea3a8->a1aafbc2c94ea3a8,,,,,
SPRAW-000204,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463856355957,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::625->625::5dcc702a30107f55->5dcc702a30107f55,,,,,
SPRAW-000205,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463842392904,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5123->5123::734f04dcb1956aee->734f04dcb1956aee,,,,,
SPRAW-000206,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463841547876,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6795->6795::ada8da760e538f9b->ada8da760e538f9b,,,,,
SPRAW-000207,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463814345849,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8796->8796::41b377277b9a938f->41b377277b9a938f,,,,,
SPRAW-000208,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463772978894,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3969->3969::f3ded820ff522ca1->f3ded820ff522ca1,,,,,
SPRAW-000209,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746377277769,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::453->453::1e21565a69875c72->1e21565a69875c72,,,,,
SPRAW-000210,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463770685182,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1809->1809::6c9095f1bd4ed928->6c9095f1bd4ed928,,,,,
SPRAW-000211,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463736701774,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6813->6813::13b971543b38833f->13b971543b38833f,,,,,
SPRAW-000212,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463699518694,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::440->440::5fe9343a8428a5ea->5fe9343a8428a5ea,,,,,
SPRAW-000213,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463682073847,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1249->1249::47a0932da2c241f7->47a0932da2c241f7,,,,,
SPRAW-000214,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746365175132,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1292->1292::61ea67700edfd30c->61ea67700edfd30c,,,,,
SPRAW-000215,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463647767313,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8244->8244::b3ffe0599d9f23ca->b3ffe0599d9f23ca,,,,,
SPRAW-000216,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463645111304,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2137->2137::8f505b4f8240ba0b->8f505b4f8240ba0b,,,,,
SPRAW-000217,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463592916134,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4935->4935::cd14c653e37119a9->cd14c653e37119a9,,,,,
SPRAW-000218,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463574746167,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4635->4635::3471bef16718c8df->3471bef16718c8df,,,,,
SPRAW-000219,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463555912045,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4725->4725::ac38133fe4ed1d53->ac38133fe4ed1d53,,,,,
SPRAW-000220,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463550700444,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1474->1474::cde63c0a8af21217->cde63c0a8af21217,,,,,
SPRAW-000221,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463522287962,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::50->50::53827a436882410d->53827a436882410d,,,,,
SPRAW-000222,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463521603805,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3017->3017::e507f4c0c7a4670d->e507f4c0c7a4670d,,,,,
SPRAW-000223,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463520718425,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3956->3956::26f1b9c9cd7029a7->26f1b9c9cd7029a7,,,,,
SPRAW-000224,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746349733623,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2371->2371::e83affecb09e3da3->e83affecb09e3da3,,,,,
SPRAW-000225,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463485926766,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6848->6848::0b080c90d6e2cde7->0b080c90d6e2cde7,,,,,
SPRAW-000226,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463468158488,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1562->1563::9b57217ba6fb1f85->9b57217ba6fb1f85,,,,,
SPRAW-000227,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463464234558,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1714->1714::3682ce54bc83bb87->3682ce54bc83bb87,,,,,
SPRAW-000228,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746342646392,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2073->2073::da77b8fb61b78100->da77b8fb61b78100,,,,,
SPRAW-000229,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463415255368,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5875->5875::5d839c946986cc95->5d839c946986cc95,,,,,
SPRAW-000230,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463348063398,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4600->4600::50e3ab0a992972c3->50e3ab0a992972c3,,,,,
SPRAW-000231,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463346171773,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::201->201::9fbe5a2071ea909f->9fbe5a2071ea909f,,,,,
SPRAW-000232,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463342046418,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3690->3690::3c20820c6a8f6871->3c20820c6a8f6871,,,,,
SPRAW-000233,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463335868437,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::2123->2123::772bca55e07a8b22->772bca55e07a8b22,,,,,
SPRAW-000234,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463318863815,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2216->2216::6718207e554c01dc->6718207e554c01dc,,,,,
SPRAW-000235,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463308882352,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8553->8553::eb349e0e073cd821->eb349e0e073cd821,,,,,
SPRAW-000236,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463308137765,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::149->149::80e5bbc1797e5638->80e5bbc1797e5638,,,,,
SPRAW-000237,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463293024622,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1839->1839::78213429e570db65->78213429e570db65,,,,,
SPRAW-000238,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463273081576,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1432->1432::3df9a5fbcea41e44->3df9a5fbcea41e44,,,,,
SPRAW-000239,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463265051989,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7198->7198::1e0286e3805cf68c->1e0286e3805cf68c,,,,,
SPRAW-000240,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746320081439,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7317->7499::872fda4647782173->872fda4647782173,,,,,
SPRAW-000241,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463190087841,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1568->1567::04c97451f4c7f8e7->04c97451f4c7f8e7,,,,,
SPRAW-000242,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463173303618,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1938->1938::2ae3b7dee2e3e0e7->2ae3b7dee2e3e0e7,,,,,
SPRAW-000243,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463158894052,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1430->1430::1e702c9c000157d9->1e702c9c000157d9,,,,,
SPRAW-000244,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463148891834,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5571->5571::a43bbf9489adc249->a43bbf9489adc249,,,,,
SPRAW-000245,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463138466944,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4018->4018::4c97ad1807d04cdb->4c97ad1807d04cdb,,,,,
SPRAW-000246,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463128303641,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1877->1877::77dddcfb2b02e24b->77dddcfb2b02e24b,,,,,
SPRAW-000247,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463120132719,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7319->7507::a9281dc3d663ee28->a9281dc3d663ee28,,,,,
SPRAW-000248,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463111136625,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2164->2164::0c684d02448951d7->0c684d02448951d7,,,,,
SPRAW-000249,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463103388285,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4034->4034::c2b694883205323c->c2b694883205323c,,,,,
SPRAW-000250,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997463086744367,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2561->2561::2eb534f8a20a84d2->2eb534f8a20a84d2,,,,,
