audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPCAL-000723,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907706176917,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::9573->9573::5242f18d59c6829a->5242f18d59c6829a,,,,,
SPCAL-000724,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937284059612,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::352->352::7b29b28c532ad195->7b29b28c532ad195,,,,,
SPCAL-000725,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966402194246,SN7::L15-0544E-1228N_2176_3279_13::2018-05->2018-06::7878->7878::63f39d5a9037b77b->63f39d5a9037b77b,,,,,
SPCAL-000726,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.999699525078854,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::1793->1793::19b92096810cc27b->19b92096810cc27b,,,,,
SPCAL-000727,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023716777566,SN7::L15-0544E-1228N_2176_3279_13::2018-07->2018-08::7413->7413::426926e18dc8c300->426926e18dc8c300,,,,,
SPCAL-000728,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997052093953263,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::8139->8139::f02a72e0218b5768->f02a72e0218b5768,,,,,
SPCAL-000729,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080260835,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::1191->1191::948ebf1b3a598eb3->948ebf1b3a598eb3,,,,,
SPCAL-000730,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.99971077311796,SN7::L15-0544E-1228N_2176_3279_13::2018-10->2018-11::3883->3883::01a09828aac1628f->01a09828aac1628f,,,,,
SPCAL-000731,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135471391734,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::1991->1991::829acfeaef6c769e->829acfeaef6c769e,,,,,
SPCAL-000732,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162803242007,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::6724->6724::7847f831f061465b->7847f831f061465b,,,,,
SPCAL-000733,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189798069468,SN7::L15-0544E-1228N_2176_3279_13::2019-01->2019-02::10166->10166::928b2da2ca5976aa->928b2da2ca5976aa,,,,,
SPCAL-000734,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216654740914,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::547->547::09bfeff3668f1fcf->09bfeff3668f1fcf,,,,,
SPCAL-000735,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242856439179,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::6592->6592::b9ae0ed72756351b->b9ae0ed72756351b,,,,,
SPCAL-000736,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269395572235,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::8013->8013::32af4dbf4402983a->32af4dbf4402983a,,,,,
SPCAL-000737,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295304490867,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::2826->2826::2aa9578cf70c9dd3->2aa9578cf70c9dd3,,,,,
SPCAL-000738,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997321010222979,SN7::L15-0544E-1228N_2176_3279_13::2019-06->2019-07::1751->1751::943a40507e620116->943a40507e620116,,,,,
SPCAL-000739,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346215142582,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::6807->6807::098e31fc6148c542->098e31fc6148c542,,,,,
SPCAL-000740,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.999737161462281,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::6712->6712::e16f88eb1a12e29b->e16f88eb1a12e29b,,,,,
SPCAL-000741,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.999739666768142,SN7::L15-0544E-1228N_2176_3279_13::2019-09->2019-10::6692->6692::8510fb8af915075f->8510fb8af915075f,,,,,
SPCAL-000742,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421472819151,SN7::L15-0544E-1228N_2176_3279_13::2019-10->2019-11::1002->1002::227af6f2dc83874c->227af6f2dc83874c,,,,,
SPCAL-000743,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446055930831,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::8513->8513::b4b75bbb10a01817->b4b75bbb10a01817,,,,,
SPCAL-000744,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848134294098,SN7::L15-0760E-0887N_3041_4643_13::2018-01->2018-02::3043->3043::c2caa5089bd21a4c->c2caa5089bd21a4c,,,,,
SPCAL-000745,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11001,2018,2,2018,3,0.9999999994552438,0.9999999999058496,0.9999999999580956,0.9999999996316986,0.9996877856385905,SN7::L15-0760E-0887N_3041_4643_13::2018-02->2018-03::2481->2481::daa9a9c79d346cbc->a2433f43db834a0f,,,,,
SPCAL-000746,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11002,2018,3,2018,4,0.9999999984023114,0.9999999996895396,0.9999999992870294,0.9999999988512068,0.9996907601798827,SN7::L15-0760E-0887N_3041_4643_13::2018-03->2018-04::8482->8482::0fae5fcef169c50f->a5915047bf35151e,,,,,
SPCAL-000747,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.999693686269433,SN7::L15-0760E-0887N_3041_4643_13::2018-04->2018-05::6525->6525::bfbbca9700253ca8->bfbbca9700253ca8,,,,,
SPCAL-000748,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11004,2018,5,2018,6,0.9999999992501688,0.999999999868084,0.9999999997450844,0.9999999994726768,0.9996966271543634,SN7::L15-0760E-0887N_3041_4643_13::2018-05->2018-06::3928->3928::2826c485bf66e709->ef639674c31d1890,,,,,
SPCAL-000749,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996995156301074,SN7::L15-0760E-0887N_3041_4643_13::2018-06->2018-07::773->773::70bb087c52b85833->70bb087c52b85833,,,,,
SPCAL-000750,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023684171601,SN7::L15-0760E-0887N_3041_4643_13::2018-07->2018-08::8249->8249::880f8054275fed26->880f8054275fed26,,,,,
SPCAL-000751,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.999705205022256,SN7::L15-0760E-0887N_3041_4643_13::2018-08->2018-09::3574->3574::db9306797614f3d7->db9306797614f3d7,,,,,
SPCAL-000752,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.999708024522387,SN7::L15-0760E-0887N_3041_4643_13::2018-09->2018-10::8401->8401::6e2fe7b1f2ccea1e->6e2fe7b1f2ccea1e,,,,,
SPCAL-000753,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.999710801445524,SN7::L15-0760E-0887N_3041_4643_13::2018-10->2018-11::4917->4917::79190069dc478281->79190069dc478281,,,,,
SPCAL-000754,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135388811534,SN7::L15-0760E-0887N_3041_4643_13::2018-11->2018-12::424->424::91175979d6333cce->91175979d6333cce,,,,,
SPCAL-000755,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162673439787,SN7::L15-0760E-0887N_3041_4643_13::2018-12->2019-01::6331->6331::93d1f5a62295302a->93d1f5a62295302a,,,,,
SPCAL-000756,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189736517399,SN7::L15-0760E-0887N_3041_4643_13::2019-01->2019-02::8323->8323::78c27193e6835d3f->78c27193e6835d3f,,,,,
SPCAL-000757,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216510686227,SN7::L15-0760E-0887N_3041_4643_13::2019-02->2019-03::7451->7451::f0885594a2ddbad7->f0885594a2ddbad7,,,,,
SPCAL-000758,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997243133657406,SN7::L15-0760E-0887N_3041_4643_13::2019-03->2019-04::5317->5317::6ae360206279d8fc->6ae360206279d8fc,,,,,
SPCAL-000759,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.999726913496735,SN7::L15-0760E-0887N_3041_4643_13::2019-04->2019-05::1948->1948::46d08c523a0ac05b->46d08c523a0ac05b,,,,,
SPCAL-000760,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295263530286,SN7::L15-0760E-0887N_3041_4643_13::2019-05->2019-06::1589->1589::a8f993b1816adc8e->a8f993b1816adc8e,,,,,
SPCAL-000761,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320884043718,SN7::L15-0760E-0887N_3041_4643_13::2019-06->2019-07::7074->7074::74d9c1bc722e4bd4->74d9c1bc722e4bd4,,,,,
SPCAL-000762,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346639698169,SN7::L15-0760E-0887N_3041_4643_13::2019-07->2019-08::4395->4395::e69281dad9a94b4d->e69281dad9a94b4d,,,,,
SPCAL-000763,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371673526768,SN7::L15-0760E-0887N_3041_4643_13::2019-08->2019-09::8080->8080::f5f45636535b2799->f5f45636535b2799,,,,,
SPCAL-000764,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396757332364,SN7::L15-0760E-0887N_3041_4643_13::2019-09->2019-10::9556->9556::daab733e71928381->daab733e71928381,,,,,
SPCAL-000765,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421468093863,SN7::L15-0760E-0887N_3041_4643_13::2019-10->2019-11::2905->2905::e3d3a306d314ce15->e3d3a306d314ce15,,,,,
SPCAL-000766,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446069789175,SN7::L15-0760E-0887N_3041_4643_13::2019-11->2019-12::434->434::f44aaebdcfaae059->f44aaebdcfaae059,,,,,
SPCAL-000767,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999747043112069,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9557->9557::78cda7a26ec266f7->78cda7a26ec266f7,,,,,
SPCAL-000768,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848146370376,SN7::L15-0683E-1006N_2732_4164_13::2018-01->2018-02::8213->8213::609abda620ae4d90->609abda620ae4d90,,,,,
SPCAL-000769,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878035495661,SN7::L15-0683E-1006N_2732_4164_13::2018-02->2018-03::4026->4026::9a0120ee79a3b4be->9a0120ee79a3b4be,,,,,
SPCAL-000770,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907917865966,SN7::L15-0683E-1006N_2732_4164_13::2018-03->2018-04::4778->4778::a958911b956e5741->a958911b956e5741,,,,,
SPCAL-000771,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12003,2018,4,2018,6,1.0,1.0,1.0,1.0,0.9996937267392706,SN7::L15-0683E-1006N_2732_4164_13::2018-04->2018-06::4199->4199::221129334df53fe8->221129334df53fe8,,,,,
SPCAL-000772,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12004,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996966200668921,SN7::L15-0683E-1006N_2732_4164_13::2018-06->2018-07::2400->2400::2b8d6dbb4c9e95b6->2b8d6dbb4c9e95b6,,,,,
SPCAL-000773,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12005,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996995118352697,SN7::L15-0683E-1006N_2732_4164_13::2018-07->2018-08::12302->12302::7129e5c9f2cf0cce->7129e5c9f2cf0cce,,,,,
SPCAL-000774,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12006,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997023830340809,SN7::L15-0683E-1006N_2732_4164_13::2018-08->2018-09::7482->7482::a846753e85d8b4b1->a846753e85d8b4b1,,,,,
SPCAL-000775,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12007,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997052022650839,SN7::L15-0683E-1006N_2732_4164_13::2018-09->2018-10::12102->12102::943b21b2c541b551->943b21b2c541b551,,,,,
SPCAL-000776,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12008,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997080160982555,SN7::L15-0683E-1006N_2732_4164_13::2018-10->2018-11::13282->13282::085396b159799fec->085396b159799fec,,,,,
SPCAL-000777,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12009,2018,11,2019,1,1.0,1.0,1.0,1.0,0.9997107459601725,SN7::L15-0683E-1006N_2732_4164_13::2018-11->2019-01::5274->5274::c94c3c7e7acfa971->c94c3c7e7acfa971,,,,,
SPCAL-000778,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12010,2019,1,2019,3,1.0,1.0,1.0,1.0,0.9997135071694168,SN7::L15-0683E-1006N_2732_4164_13::2019-01->2019-03::1798->1798::bc1d55cd3574f5f1->bc1d55cd3574f5f1,,,,,
SPCAL-000779,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997162788792323,SN7::L15-0683E-1006N_2732_4164_13::2019-03->2019-04::870->870::995a7edb15d7cdb1->995a7edb15d7cdb1,,,,,
SPCAL-000780,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997189806763782,SN7::L15-0683E-1006N_2732_4164_13::2019-04->2019-05::675->675::62fc7546ca86a7da->62fc7546ca86a7da,,,,,
SPCAL-000781,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997216565314831,SN7::L15-0683E-1006N_2732_4164_13::2019-05->2019-06::3750->3750::b988f6d4be2edc59->b988f6d4be2edc59,,,,,
SPCAL-000782,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997243062819045,SN7::L15-0683E-1006N_2732_4164_13::2019-06->2019-07::9993->9993::bab0f1bb4fa97076->bab0f1bb4fa97076,,,,,
SPCAL-000783,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12015,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997269331040723,SN7::L15-0683E-1006N_2732_4164_13::2019-07->2019-08::6732->6732::299b47c054d33ff4->299b47c054d33ff4,,,,,
SPCAL-000784,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295200232197,SN7::L15-0683E-1006N_2732_4164_13::2019-08->2019-09::3309->3309::73f1c431fd714dcf->73f1c431fd714dcf,,,,,
SPCAL-000785,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12017,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997321084180775,SN7::L15-0683E-1006N_2732_4164_13::2019-09->2019-10::6148->6148::1bfebef85171602f->1bfebef85171602f,,,,,
SPCAL-000786,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12018,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997346398104725,SN7::L15-0683E-1006N_2732_4164_13::2019-10->2019-11::11867->11867::b1c566f5259c829a->b1c566f5259c829a,,,,,
SPCAL-000787,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12019,2019,11,2019,12,1.0,1.0,1.0,1.0,0.999737168797628,SN7::L15-0683E-1006N_2732_4164_13::2019-11->2019-12::4385->4385::5a9484786d637c41->5a9484786d637c41,,,,,
SPCAL-000788,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12020,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997396878906584,SN7::L15-0683E-1006N_2732_4164_13::2019-12->2020-01::2806->2806::65e96889c77fbafa->65e96889c77fbafa,,,,,
SPCAL-000789,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13000,2018,2,2018,4,1.0,1.0,1.0,1.0,0.9996847388375496,SN7::L15-0577E-1243N_2309_3217_13::2018-02->2018-04::2704->2704::de9e1d3c6b77645c->de9e1d3c6b77645c,,,,,
SPCAL-000790,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13001,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996877294099789,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::2665->2665::f00bb123f238a369->f00bb123f238a369,,,,,
SPCAL-000791,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13002,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996907056816866,SN7::L15-0577E-1243N_2309_3217_13::2018-05->2018-06::751->751::9635d968101d9f20->9635d968101d9f20,,,,,
SPCAL-000792,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13003,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996936217121866,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::3590->3590::b4f6b7619d70a0eb->b4f6b7619d70a0eb,,,,,
SPCAL-000793,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996965603907986,SN7::L15-0577E-1243N_2309_3217_13::2018-07->2018-08::2967->2967::5d4ea255b5c08020->5d4ea255b5c08020,,,,,
SPCAL-000794,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996994576272692,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::3230->3230::f689a9f980600aab->f689a9f980600aab,,,,,
SPCAL-000795,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13006,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997023285386639,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::224->224::fd97d2da5235406c->fd97d2da5235406c,,,,,
SPCAL-000796,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997052163874265,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::1364->1364::3f4856e260e12737->3f4856e260e12737,,,,,
SPCAL-000797,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13008,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997079693384031,SN7::L15-0577E-1243N_2309_3217_13::2018-11->2018-12::3431->3431::2c82a27146415792->2c82a27146415792,,,,,
SPCAL-000798,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13009,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997107193368256,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::194->194::cba2b6dcb2c261ec->cba2b6dcb2c261ec,,,,,
SPCAL-000799,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13010,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997135561831824,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::972->972::5c7582278065b5a8->5c7582278065b5a8,,,,,
SPCAL-000800,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13011,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997162241788397,SN7::L15-0577E-1243N_2309_3217_13::2019-02->2019-03::1430->1430::dd87e087c6b9cea3->dd87e087c6b9cea3,,,,,
SPCAL-000801,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13012,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997189540237337,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::2430->2430::1a0a25ed3b6b7e08->1a0a25ed3b6b7e08,,,,,
SPCAL-000802,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13013,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997216214825225,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::3688->3688::fa2c9bf0b32887b8->fa2c9bf0b32887b8,,,,,
SPCAL-000803,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13014,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997242749021931,SN7::L15-0577E-1243N_2309_3217_13::2019-05->2019-06::2258->2258::a50d47838a80e541->a50d47838a80e541,,,,,
SPCAL-000804,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13015,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997269304244208,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::4575->4575::8da321c81fe35729->8da321c81fe35729,,,,,
SPCAL-000805,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13016,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997294921166531,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::3696->3696::545fd4a6651f4827->545fd4a6651f4827,,,,,
SPCAL-000806,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13017,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997320144701316,SN7::L15-0577E-1243N_2309_3217_13::2019-08->2019-09::1318->1318::2079b8e5d61a530f->2079b8e5d61a530f,,,,,
SPCAL-000807,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13018,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997346361307002,SN7::L15-0577E-1243N_2309_3217_13::2019-09->2019-10::2663->2663::19e610eb6206f4de->19e610eb6206f4de,,,,,
SPCAL-000808,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13019,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997370766447176,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::2801->2801::6983cf55ff65c5b3->6983cf55ff65c5b3,,,,,
SPCAL-000809,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996846837312653,SN7::L15-0595E-1278N_2383_3079_13::2018-01->2018-02::1213->1213::9d3a2a38ab4b5411->9d3a2a38ab4b5411,,,,,
SPCAL-000810,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996877483397488,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::834->834::9a59eb7602f37909->9a59eb7602f37909,,,,,
SPCAL-000811,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907834050608,SN7::L15-0595E-1278N_2383_3079_13::2018-03->2018-04::714->714::834db57420188c32->834db57420188c32,,,,,
SPCAL-000812,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996934814498579,SN7::L15-0595E-1278N_2383_3079_13::2018-04->2018-05::2399->2399::23018a81b66f1a35->23018a81b66f1a35,,,,,
SPCAL-000813,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996965597625412,SN7::L15-0595E-1278N_2383_3079_13::2018-05->2018-06::24->24::725635a9966da22b->725635a9966da22b,,,,,
SPCAL-000814,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996993885723516,SN7::L15-0595E-1278N_2383_3079_13::2018-06->2018-07::839->839::2e4e288ff3344fea->2e4e288ff3344fea,,,,,
SPCAL-000815,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023497878684,SN7::L15-0595E-1278N_2383_3079_13::2018-07->2018-08::737->737::3d7cfb3afa6eb185->3d7cfb3afa6eb185,,,,,
SPCAL-000816,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051448894739,SN7::L15-0595E-1278N_2383_3079_13::2018-08->2018-09::2019->2019::2a5ddc551b6da372->2a5ddc551b6da372,,,,,
SPCAL-000817,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997078571940624,SN7::L15-0595E-1278N_2383_3079_13::2018-09->2018-10::2300->2300::a0c6e8f7eedd8d35->a0c6e8f7eedd8d35,,,,,
SPCAL-000818,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107212071029,SN7::L15-0595E-1278N_2383_3079_13::2018-10->2018-11::1244->1244::4724beb2de0f70ff->4724beb2de0f70ff,,,,,
