domain,dataset,unit,proposal_source,model_family,verification_mode,block_definition,rho,alpha,K,seed,released,PARC_FTR,raw_topK_FTR,raw_topR_FTR,raw_only_tail_FTR,raw_unstable_count,PARC_unstable_count,prevented_unstable_followups,DFT_efficiency,raw_DFT_efficiency,max_observed_e,required_e,best_mass_ratio,self_consistency_margin,block_coverage,evidence_status
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,10,81,0.0,0.382,0.0,0.41566920565832427,382,0,382,1.0,0.618,164.60714181580366,10.0,1.3333178487080095,41.15035169234686,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,10,0,0.0,0.4886,0.0,0.4886,2443,0,2443,0.0,0.5114,164.60714181580366,10.0,0.2666635697416019,-9.361594887193519,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,10,100,0.07,0.07,0.07,0.0,7,7,0,0.93,0.93,164.60714181580366,5.0,26.66635697416019,35.05234125627107,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,10,300,0.24333333333333335,0.24333333333333335,0.24333333333333335,0.0,73,73,0,0.7566666666666667,0.7566666666666667,164.60714181580366,5.0,8.888785658053397,1.9069590606966083,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,10,132,0.13636363636363635,0.306,0.13636363636363635,0.36684782608695654,153,18,135,0.8636363636363636,0.694,164.60714181580366,5.0,5.333271394832038,1.101611543935995,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,10,91,0.03296703296703297,0.382,0.03296703296703297,0.41694169416941695,382,3,379,0.967032967032967,0.618,164.60714181580366,5.0,2.666635697416019,7.78141055913941,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,10,0,0.0,0.4886,0.0,0.4886,2443,0,2443,0.0,0.5114,164.60714181580366,5.0,0.5333271394832038,-4.361594887193518,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,11,100,0.13,0.13,0.13,0.0,13,13,0,0.87,0.87,164.72520471273907,10.0,10.048237487477085,8.579443196078564,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,11,82,0.10975609756097561,0.30333333333333334,0.10975609756097561,0.3761467889908257,91,9,82,0.8902439024390244,0.6966666666666667,164.72520471273907,10.0,3.349412495825695,12.171561895162213,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,11,64,0.046875,0.386,0.046875,0.43577981651376146,193,3,190,0.953125,0.614,164.72520471273907,10.0,2.009647497495417,11.493608026395535,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,11,61,0.01639344262295082,0.432,0.01639344262295082,0.4589989350372737,432,1,431,0.9836065573770492,0.568,164.72520471273907,10.0,1.0048237487477085,0.7907784832308948,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,11,0,0.0,0.52,0.0,0.52,2600,0,2600,0.0,0.48,164.72520471273907,10.0,0.2009647497495417,-9.458261707077183,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,11,100,0.13,0.13,0.13,0.0,13,13,0,0.87,0.87,164.72520471273907,5.0,20.09647497495417,13.579443196078564,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,11,300,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.0,91,91,0,0.6966666666666667,0.6966666666666667,164.72520471273907,5.0,6.69882499165139,0.8200075273417404,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,11,82,0.10975609756097561,0.386,0.10975609756097561,0.44019138755980863,193,9,184,0.8902439024390244,0.614,164.72520471273907,5.0,4.019294994990834,18.269122870771966,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,11,64,0.046875,0.432,0.046875,0.4583333333333333,432,3,429,0.953125,0.568,164.72520471273907,5.0,2.009647497495417,11.493608026395535,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,11,0,0.0,0.52,0.0,0.52,2600,0,2600,0.0,0.48,164.72520471273907,5.0,0.4019294994990834,-4.458261707077182,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,12,100,0.13,0.13,0.13,0.0,13,13,0,0.87,0.87,164.6858515373797,10.0,10.375208646854924,11.800639359784864,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,12,93,0.11827956989247312,0.25666666666666665,0.11827956989247312,0.3188405797101449,77,11,66,0.8817204301075269,0.7433333333333333,164.6858515373797,10.0,3.4584028822849744,1.884326483994812,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,12,90,0.12222222222222222,0.332,0.12222222222222222,0.3780487804878049,166,11,155,0.8777777777777778,0.668,164.6858515373797,10.0,2.0750417293709846,7.200346742687962,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,12,63,0.0,0.405,0.0,0.43223052294557096,405,0,405,1.0,0.595,164.6858515373797,10.0,1.0375208646854923,5.9556928072209985,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,12,0,0.0,0.534,0.0,0.534,2670,0,2670,0.0,0.466,164.6858515373797,10.0,0.20750417293709847,-9.43851610175714,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,12,100,0.13,0.13,0.13,0.0,13,13,0,0.87,0.87,164.6858515373797,5.0,20.750417293709848,16.800639359784864,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,12,300,0.25666666666666665,0.25666666666666665,0.25666666666666665,0.0,77,77,0,0.7433333333333333,0.7433333333333333,164.6858515373797,5.0,6.916805764569949,1.1821532858004922,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,12,95,0.12631578947368421,0.332,0.12631578947368421,0.3802469135802469,166,12,154,0.8736842105263158,0.668,164.6858515373797,5.0,4.150083458741969,3.5038320696040515,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,12,90,0.12222222222222222,0.405,0.12222222222222222,0.432967032967033,405,11,394,0.8777777777777778,0.595,164.6858515373797,5.0,2.0750417293709846,7.200346742687962,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,12,0,0.0,0.534,0.0,0.534,2670,0,2670,0.0,0.466,164.6858515373797,5.0,0.41500834587419694,-4.4385161017571395,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,13,100,0.03,0.03,0.03,0.0,3,3,0,0.97,0.97,164.4890688007673,10.0,12.336680160057549,24.102828946345255,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,13,126,0.047619047619047616,0.19333333333333333,0.047619047619047616,0.2988505747126437,58,6,52,0.9523809523809523,0.8066666666666666,164.4890688007673,10.0,4.112226720019183,0.07699714047396711,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,13,86,0.011627906976744186,0.282,0.011627906976744186,0.33816425120772947,141,1,140,0.9883720930232558,0.718,164.4890688007673,10.0,2.46733603201151,4.542771933714832,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,13,75,0.0,0.358,0.0,0.387027027027027,358,0,358,1.0,0.642,164.4890688007673,10.0,1.233668016005755,31.15573546743397,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,13,0,0.0,0.5086,0.0,0.5086,2543,0,2543,0.0,0.4914,164.4890688007673,10.0,0.24673360320115098,-9.410099946981829,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,13,100,0.03,0.03,0.03,0.0,3,3,0,0.97,0.97,164.4890688007673,5.0,24.673360320115098,29.102828946345255,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,13,300,0.19333333333333333,0.19333333333333333,0.19333333333333333,0.0,58,58,0,0.8066666666666666,0.8066666666666666,164.4890688007673,5.0,8.224453440038365,3.0625539834720694,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,13,313,0.19488817891373802,0.282,0.19488817891373802,0.42780748663101603,141,61,80,0.805111821086262,0.718,164.4890688007673,5.0,4.93467206402302,0.07533353618772498,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,13,86,0.011627906976744186,0.358,0.011627906976744186,0.39059080962800874,358,1,357,0.9883720930232558,0.642,164.4890688007673,5.0,2.46733603201151,4.542771933714832,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,13,0,0.0,0.5086,0.0,0.5086,2543,0,2543,0.0,0.4914,164.4890688007673,5.0,0.49346720640230196,-4.410099946981829,0.9953879544221378,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,14,100,0.06,0.06,0.06,0.0,6,6,0,0.94,0.94,164.72520471273907,10.0,14.49581801472104,38.75692774882074,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,14,129,0.07751937984496124,0.23,0.07751937984496124,0.34502923976608185,69,10,59,0.9224806201550387,0.77,164.72520471273907,10.0,4.831939338240346,0.6637236887825715,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,14,119,0.07563025210084033,0.296,0.07563025210084033,0.3648293963254593,148,9,139,0.9243697478991597,0.704,164.72520471273907,10.0,2.899163602944208,6.740121026131668,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,14,88,0.03409090909090909,0.379,0.03409090909090909,0.41228070175438597,379,3,376,0.9659090909090909,0.621,164.72520471273907,10.0,1.449581801472104,51.088841076375445,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,14,0,0.0,0.5052,0.0,0.5052,2526,0,2526,0.0,0.4948,164.72520471273907,10.0,0.2899163602944208,-9.474701776628477,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,14,100,0.06,0.06,0.06,0.0,6,6,0,0.94,0.94,164.72520471273907,5.0,28.99163602944208,43.75692774882074,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,14,300,0.23,0.23,0.23,0.0,69,69,0,0.77,0.77,164.72520471273907,5.0,9.663878676480692,3.3093168958947636,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,14,315,0.2507936507936508,0.296,0.2507936507936508,0.372972972972973,148,79,69,0.7492063492063492,0.704,164.72520471273907,5.0,5.798327205888416,0.13694829750940762,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,14,119,0.07563025210084033,0.379,0.07563025210084033,0.4199772985244041,379,9,370,0.9243697478991597,0.621,164.72520471273907,5.0,2.899163602944208,6.740121026131668,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,14,0,0.0,0.5052,0.0,0.5052,2526,0,2526,0.0,0.4948,164.72520471273907,5.0,0.5798327205888416,-4.474701776628476,0.9970157352143245,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,15,100,0.02,0.02,0.02,0.0,2,2,0,0.98,0.98,164.60714181580366,10.0,14.650035621606525,38.72280066537698,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,15,176,0.13636363636363635,0.24,0.13636363636363635,0.3870967741935484,72,24,48,0.8636363636363636,0.76,164.60714181580366,10.0,4.883345207202175,0.26095735496366146,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,15,151,0.11258278145695365,0.328,0.11258278145695365,0.42120343839541546,164,17,147,0.8874172185430463,0.672,164.60714181580366,10.0,2.930007124321305,1.0139841945718686,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,15,89,0.0,0.417,0.0,0.45773874862788144,417,0,417,1.0,0.583,164.60714181580366,10.0,1.4650035621606525,52.24759125400591,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,15,0,0.0,0.5186,0.0,0.5186,2593,0,2593,0.0,0.4814,164.60714181580366,10.0,0.2930007124321305,-9.395758807361387,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,15,100,0.02,0.02,0.02,0.0,2,2,0,0.98,0.98,164.60714181580366,5.0,29.30007124321305,43.72280066537698,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,15,300,0.24,0.24,0.24,0.0,72,72,0,0.76,0.76,164.60714181580366,5.0,9.76669041440435,2.6369799344804177,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,15,278,0.22302158273381295,0.328,0.22302158273381295,0.4594594594594595,164,62,102,0.7769784172661871,0.672,164.60714181580366,5.0,5.86001424864261,0.11586705163363753,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,15,151,0.11258278145695365,0.417,0.11258278145695365,0.4711425206124853,417,17,400,0.8874172185430463,0.583,164.60714181580366,5.0,2.930007124321305,1.0139841945718686,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,15,0,0.0,0.5186,0.0,0.5186,2593,0,2593,0.0,0.4814,164.60714181580366,5.0,0.586001424864261,-4.395758807361387,0.9962018448182312,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,100,16,100,0.19,0.19,0.19,0.0,19,19,0,0.81,0.81,164.6858515373797,10.0,6.5874340614951885,3.0104470653076945,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,300,16,43,0.0,0.33,0.0,0.3852140077821012,99,0,99,1.0,0.67,164.6858515373797,10.0,2.195811353831729,19.83000681704263,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,500,16,40,0.0,0.376,0.0,0.40869565217391307,188,0,188,1.0,0.624,164.6858515373797,10.0,1.3174868122990377,39.685851537379705,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,1000,16,0,0.0,0.408,0.0,0.408,408,0,408,0.0,0.592,164.6858515373797,10.0,0.6587434061495189,-7.7681737445292605,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.1,5000,16,0,0.0,0.5246,0.0,0.5246,2623,0,2623,0.0,0.4754,164.6858515373797,10.0,0.13174868122990377,-9.443813465853856,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,100,16,100,0.19,0.19,0.19,0.0,19,19,0,0.81,0.81,164.6858515373797,5.0,13.174868122990377,8.010447065307694,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,300,16,58,0.05172413793103448,0.33,0.05172413793103448,0.39669421487603307,99,3,96,0.9482758620689655,0.67,164.6858515373797,5.0,4.391622707663458,0.6579817294693342,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,500,16,43,0.0,0.376,0.0,0.4113785557986871,188,0,188,1.0,0.624,164.6858515373797,5.0,2.6349736245980755,31.45791379378681,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,1000,16,40,0.0,0.408,0.0,0.425,408,0,408,1.0,0.592,164.6858515373797,5.0,1.3174868122990377,39.685851537379705,0.9967444384156267,completed_public_DFT_label_followup
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,masked_DFT_stable_positives_hidden_label_followup,composition_family_pair,0.1,0.2,5000,16,0,0.0,0.5246,0.0,0.5246,2623,0,2623,0.0,0.4754,164.6858515373797,5.0,0.26349736245980754,-4.443813465853855,0.9967444384156267,completed_public_DFT_label_followup
