claim_uid,source_family,paper_or_leaderboard_id,source_snapshot_date,original_rank_or_priority,original_claim_text,original_structure_hash,structure_hash_basis,reduced_formula,chemical_system,spacegroup_symbol,spacegroup_number,prototype_or_wyckoff_label,original_energy_or_margin,license_class,redistribution_allowed,ingest_status,current_reference_query_ready,query_readiness_note,source_url_or_path,evidence_scope
gnome_public_stable_materials::0000a1b980,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,4,GNoME public stable-materials summary row,aa9bdc8fe7510aa9296b3e6c3384282dfce0bfcfbc21abf0bab0bde3f3fcc8d3,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,NaPr(NdB12)2,B-Na-Nd-Pr,Cmmm,65,,-0.0379,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00011f62be,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,5,GNoME public stable-materials summary row,e1b307365c2a35d6fd2d453eb0f86366cba8cbdba9ed1c409b3bba3cbe4c14d5,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Pr3Nd7Si5Os,Nd-Os-Pr-Si,P1,1,,-0.0137,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00012feb99,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,6,GNoME public stable-materials summary row,b9221ac62542a3f3d1f679355672b37f344c0c0c18590b53f4946842c3253b09,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,La3Ce2Tm15Pt16,Ce-La-Pt-Tm,P1,1,,-0.1194,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001759321,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,7,GNoME public stable-materials summary row,7a1b01388e7bc774a9d3cbad4a32efa64d7f0baf066f6696214b80dcc275e977,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Er2Zr3Si3Ge,Er-Ge-Si-Zr,P1,1,,-0.0302,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001803dde,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,8,GNoME public stable-materials summary row,e63261915cb5ac35b4e9b1e8330c7b71bff451a434b90cd6cffa6242df00aaab,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Y4Er8Ni5Bi,Bi-Er-Ni-Y,Immm,71,,-0.0053,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000195ca16,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,9,GNoME public stable-materials summary row,253a5611b898eedc780c6d767f823725b98266adfb0aa36d5b7cadc0cb1d7ca6,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,DyEr2Lu2CoSb2,Co-Dy-Er-Lu-Sb,Pnma,62,,-0.0231,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00019facb3,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,10,GNoME public stable-materials summary row,6e0aec61f0c76b444700d984d8e9dd916f61514a24a98790641dc8d7552cfe65,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb8Gd4InGaCo4,Co-Ga-Gd-In-Tb,Immm,71,,-0.027,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001bfac1b,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,11,GNoME public stable-materials summary row,94a6af9c434c3620af30cbe50117d5365cbf7cf8952deff0c250c794ca1ecff0,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Er2Si(PRu2)6,Er-P-Ru-Si,P-6,174,,-0.0232,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001c050a9,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,12,GNoME public stable-materials summary row,a68e1e7aba9dc692f34a015404a1480a0e7e977b1a6d238772a4e883d2e91a7b,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Ho6N5,Ho-N,C2/m,12,,-0.0026,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0001e6370c,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,13,GNoME public stable-materials summary row,43bc3702f1aeef60822d10491b495d9796be3b8ac2d1fb4701e04ed5236dd01a,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Zr18TiFe2Re6Mo,Fe-Mo-Re-Ti-Zr,P-3m1,164,,-0.018,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002029627,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,14,GNoME public stable-materials summary row,06b4bc508aebdc47520f13d42454d02ba1af1e15b622bd204e1bac85ab0c9831,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Dy19Tm(Ir3Rh)3,Dy-Ir-Rh-Tm,P2,3,,-0.01,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00025f7488,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,15,GNoME public stable-materials summary row,472c9907925dea5a6c657cf0d3acb0717412cab725771fcf59ba90c2f88a6613,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Sc3Cu4SiAs,As-Cu-Sc-Si,P-6,174,,-0.0126,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002acc6dc,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,16,GNoME public stable-materials summary row,6c9fed1f5d0f2001fc6be747043f5fcce529c7c6a212b388e474b2ec25ecf3de,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TbPr6Dy9(CdIr)4,Cd-Dy-Ir-Pr-Tb,R3m,160,,-0.0207,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002bbfa32,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,17,GNoME public stable-materials summary row,83cf0597aab9245f9928b83e0b9a1982923ec3ef338032ed9e374e560b8b236a,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd7YZn(Si4Pd)3,Nd-Pd-Si-Y-Zn,Cm,8,,-0.0236,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0002e3baac,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,18,GNoME public stable-materials summary row,a75660c3ef2f13a42c477714b986096e57703801f79407e355cbeabf6ee26183,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb2Tm2Ga18Ir5Pt,Ga-Ir-Pt-Tb-Tm,P1,1,,-0.0113,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000311dfd5,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,19,GNoME public stable-materials summary row,b37803f9f2169c1b6de52c71f57dcdf9b9f3e5ba9d665a5ecaf8d93bb5d68a55,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TbDy6(YGa4)5,Dy-Ga-Tb-Y,P1,1,,-0.0032,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000314dd8f,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,20,GNoME public stable-materials summary row,e1110f987b1d39bc1a8041a4e623726e4ffb1490e49dd9628b4a6989dd4663ce,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Y3Lu3Al17Si7Os8,Al-Lu-Os-Si-Y,Pm,6,,-0.0329,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000332ea9c,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,21,GNoME public stable-materials summary row,7a6b279ba7642571fb9e0b6742c95a2e875a12ff12ce85a8aed7ef0faa32dd94,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Nd5Ho3(Sc3Sn4)4,Ho-Nd-Sc-Sn,P1,1,,-0.052,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00034ea01c,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,22,GNoME public stable-materials summary row,0e388cc99b0c3e8391c4801ae12e9a0fce85df50583efefa5fe7504236737c65,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Ce3DyZn2SiRh10,Ce-Dy-Rh-Si-Zn,C2,5,,-0.0436,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00035e0512,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,23,GNoME public stable-materials summary row,1715ae872f896f152e989a1ff36d45b21628e0e490c8f8a58456057bdd6bb469,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TaZnCu(Ni10B3)2,B-Cu-Ni-Ta-Zn,F-43m,216,,-0.0043,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::000388c7bb,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,24,GNoME public stable-materials summary row,d4c814babffaeab38d6b06731d1e2ed2c947ad5f594f3f1d3c10a2c1115a448b,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb4Y12Cd4CoNi3,Cd-Co-Ni-Tb-Y,R3m,160,,-0.0068,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00038f755f,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,25,GNoME public stable-materials summary row,30a7f094d5856aea1f635b56150855ced7228ffaec0903ea88e8293d77fca673,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Tb6C2SBr5,Br-C-S-Tb,C2/m,12,,-0.0865,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003926385,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,26,GNoME public stable-materials summary row,38fbb3770711bd2ed20690aa70f054b437058dc4a9f59747caf855f4c7448d76,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Dy5HoMoO12,Dy-Ho-Mo-O,P1,1,,-0.0113,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00039db7d5,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,27,GNoME public stable-materials summary row,b900b6c4d3deecf7872ae6b8e200b3ae07085ada58fbc75313a008ba107d37f8,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Li2NpI6,I-Li-Np,P-31c,163,,-0.1196,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003c4cfbc,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,28,GNoME public stable-materials summary row,9b0a9304a559ee62dc02bc02bdaf037826904a34c30e75afbf9fb02806c5b917,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Hf6TaNb3Ga5Si,Ga-Hf-Nb-Si-Ta,P1,1,,-0.0116,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003d4e1ba,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,29,GNoME public stable-materials summary row,3b9053ab86ecddd1b6a7d4da9e594ab36ddc9ce54cd902c05e6d7f3e42e58a94,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Sc4Zn3Pt,Pt-Sc-Zn,Im-3m,229,,-0.0114,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0003e28026,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,30,GNoME public stable-materials summary row,47aad0bd8ed1140ceab5b55c1c1dd69a3bb7759a83dcc658bb65899ab7e96eb7,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,NdY3Zr4F28,F-Nd-Y-Zr,P1,1,,-0.002,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00040353a9,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,31,GNoME public stable-materials summary row,2bc9827ff7a64ab329fef4866978b02e2b7f62a19e985753718ba17837c0a313,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,TbErZn2(SiIr2)2,Er-Ir-Si-Tb-Zn,P4mm,99,,-0.0578,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::0004614ffc,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,32,GNoME public stable-materials summary row,f20d32a66bfafd45c19e4b601e3bbf326555efd62e82d42dcf01fcfdcd9e40c4,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Hf3Zr7Sn6As,As-Hf-Sn-Zr,P312,149,,-0.046,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
gnome_public_stable_materials::00048dc45c,gnome_public_stable_materials,GNoME_stable_materials_summary,public_bucket_stable_materials_summary_accessed_2026-05-31,33,GNoME public stable-materials summary row,2db34dd742c0556920e88ac92066e1846613483aa1251afb7d316b6cebb95b07,summary_record_hash;raw_structure_available_in_large_by_id_zip_not_ingested,Ho19TmPt16,Ho-Pt-Tm,Pm,6,,-0.0014,CC-BY-NC-4.0_data_terms,derived_registry_only_no_raw_structure_redistribution,ingested_summary_row_raw_structure_pending,formula_material_id_and_summary_ready_structure_zip_pending,raw structure files not redistributed; by_id.zip ingest required for exact structure matching,https://storage.googleapis.com/gdm_materials_discovery/gnome_data/stable_materials_summary.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
