material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,parent_e_above_hull,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family
wbm-1-7514,C2 Mo4,6.0,-0.11414,-0.001636,AB2_oP6_58_a_g:C-Mo,True,-0.001636,C-Mo,2,C-Mo,2|C-Mo,2|C,AB2_oP6_58_a
wbm-1-32703,Cl6 Er1 Na3,10.0,-2.368045,-0.001635,A6BC3_hR30_148_f_a_bc:Cl-Er-Na,True,-0.001635,Cl-Er-Na,3,Cl-Er,3|Cl-Er,3|Cl,A6BC3_hR30_148_f_a
wbm-1-50931,Ce2 Sb4,6.0,-0.905148,-0.001634,AB2_tP6_129_c_ac:Ce-Sb,True,-0.001634,Ce-Sb,2,Ce-Sb,2|Ce-Sb,2|Ce,AB2_tP6_129_c
wbm-1-8771,Ca1 In2 Tb1,4.0,-0.444325,-0.001622,AB2C_cF16_225_a_c_b:Ca-In-Tb,True,-0.001622,Ca-In-Tb,3,Ca-In,3|Ca-In,3|Ca,AB2C_cF16_225_a_c
wbm-1-19896,Ge4 Hf4 Pd4,12.0,-0.829661,-0.001622,ABC_oP12_62_c_c_c:Ge-Hf-Pd,True,-0.001622,Ge-Hf-Pd,3,Ge-Hf,3|Ge-Hf,3|Ge,ABC_oP12_62_c_c
wbm-1-59719,Pd4 Y8,12.0,-0.62041,-0.00162,AB2_oP12_62_c_2c:Pd-Y,True,-0.00162,Pd-Y,2,Pd-Y,2|Pd-Y,2|Pd,AB2_oP12_62_c_2c
wbm-1-44444,I1 Na3 O1,5.0,-1.479708,-0.001615,AB3C_cP5_221_a_c_b:I-Na-O,True,-0.001615,I-Na-O,3,I-Na,3|I-Na,3|I,AB3C_cP5_221_a_c
wbm-1-32093,Mo2 N2 Nb2,6.0,-0.833726,-0.001608,ABC_tP6_129_c_c_c:Mo-N-Nb,True,-0.001608,Mo-N-Nb,3,Mo-N,3|Mo-N,3|Mo,ABC_tP6_129_c_c
wbm-1-10026,Cl6 Cs2 Ge2,10.0,-1.714348,-0.001596,A3BC_mP10_11_ef_e_e:Cl-Cs-Ge,True,-0.001596,Cl-Cs-Ge,3,Cl-Cs,3|Cl-Cs,3|Cl,A3BC_mP10_11_ef_e
wbm-1-16497,F7 In2 K1,10.0,-2.903504,-0.001596,A7B2C_oC20_65_ahp_g_c:F-In-K,True,-0.001596,F-In-K,3,F-In,3|F-In,3|F,A7B2C_oC20_65_ahp_g
wbm-1-59236,Cr1 Re2 V1,4.0,-0.133797,-0.001588,AB2C_cF16_225_a_c_b:Cr-Re-V,True,-0.001588,Cr-Re-V,3,Cr-Re,3|Cr-Re,3|Cr,AB2C_cF16_225_a_c
wbm-1-43591,K1 Mo2 O8 Y1,12.0,-2.544705,-0.001584,AB2C8D_hP12_164_a_d_di_b:K-Mo-O-Y,True,-0.001584,K-Mo-O-Y,4,K-Mo,4|K-Mo,4|K,AB2C8D_hP12_164_a_d_di
wbm-1-2814,Al4 Mn4 Si4,12.0,-0.344292,-0.001582,ABC_oP12_62_c_c_c:Al-Mn-Si,True,-0.001582,Al-Mn-Si,3,Al-Mn,3|Al-Mn,3|Al,ABC_oP12_62_c_c
wbm-1-24413,I2 Li5 N1,8.0,-0.960993,-0.001581,A2B5C_oI16_71_g_bl_a:I-Li-N,True,-0.001581,I-Li-N,3,I-Li,3|I-Li,3|I,A2B5C_oI16_71_g_bl
wbm-1-22000,In4 Ir2 Tb2,8.0,-0.538518,-0.001573,A2BC_oC16_63_f_c_c:In-Ir-Tb,True,-0.001573,In-Ir-Tb,3,In-Ir,3|In-Ir,3|In,A2BC_oC16_63_f_c
wbm-1-51416,Co2 In5 Sc4,11.0,-0.383167,-0.001573,A2B5C4_mP11_10_m_a2m_2n:Co-In-Sc,True,-0.001573,Co-In-Sc,3,Co-In,3|Co-In,3|Co,A2B5C4_mP11_10_m_a2m_2n
wbm-1-51793,In1 Sc1 Te2,4.0,-1.05757,-0.001571,ABC2_hR12_166_a_b_c:In-Sc-Te,True,-0.001571,In-Sc-Te,3,In-Sc,3|In-Sc,3|In,ABC2_hR12_166_a_b
wbm-1-58623,Rh4 Ti4,8.0,-0.742941,-0.001569,AB_oC16_63_2c_2c:Rh-Ti,True,-0.001569,Rh-Ti,2,Rh-Ti,2|Rh-Ti,2|Rh,AB_oC16_63_2c_2c
wbm-1-2750,Al2 Pr4 Si4,10.0,-0.605953,-0.001568,AB2C2_tP10_127_a_h_g:Al-Pr-Si,True,-0.001568,Al-Pr-Si,3,Al-Pr,3|Al-Pr,3|Al,AB2C2_tP10_127_a_h
wbm-1-44361,K2 O1 Sb2 Ti2,7.0,-1.206252,-0.001564,A2BC2D2_tI14_139_e_a_e_c:K-O-Sb-Ti,True,-0.001564,K-O-Sb-Ti,4,K-O,4|K-O,4|K,A2BC2D2_tI14_139_e_a_e
wbm-1-27737,Cu4 Ho2 Mg2,8.0,-0.221106,-0.001555,A2BC_hP8_194_f_c_a:Cu-Ho-Mg,True,-0.001555,Cu-Ho-Mg,3,Cu-Ho,3|Cu-Ho,3|Cu,A2BC_hP8_194_f_c
wbm-1-46562,Bi2 Pb6,8.0,-0.001588,-0.001555,AB3_hP8_194_c_h:Bi-Pb,True,-0.001555,Bi-Pb,2,Bi-Pb,2|Bi-Pb,2|Bi,AB3_hP8_194_c
wbm-1-34912,Nd4 Ni6,10.0,-0.318871,-0.001551,A2B3_oC20_64_f_ae:Nd-Ni,True,-0.001551,Nd-Ni,2,Nd-Ni,2|Nd-Ni,2|Nd,A2B3_oC20_64_f
wbm-1-24283,Ag2 Li6 S4,12.0,-1.186281,-0.00155,AB3C2_oI24_72_c_bf_j:Ag-Li-S,True,-0.00155,Ag-Li-S,3,Ag-Li,3|Ag-Li,3|Ag,AB3C2_oI24_72_c_bf
wbm-1-43950,Cl6 Nb2 O2,10.0,-2.131482,-0.001544,A3BC_mC20_5_3c_c_c:Cl-Nb-O,True,-0.001544,Cl-Nb-O,3,Cl-Nb,3|Cl-Nb,3|Cl,A3BC_mC20_5_3c_c
wbm-1-24428,Bi1 Li5 O5,11.0,-1.952395,-0.001541,AB5C5_mC22_12_a_c2i_b2i:Bi-Li-O,True,-0.001541,Bi-Li-O,3,Bi-Li,3|Bi-Li,3|Bi,AB5C5_mC22_12_a_c2i_b2i
wbm-1-40870,Mn2 O8 Sb2,12.0,-1.938161,-0.001541,AB4C_tI24_109_a_2b_a:Mn-O-Sb,True,-0.001541,Mn-O-Sb,3,Mn-O,3|Mn-O,3|Mn,AB4C_tI24_109_a_2b
wbm-1-33171,Ga2 Ge2 Na2,6.0,-0.139373,-0.001538,ABC_hP6_186_b_b_a:Ga-Ge-Na,True,-0.001538,Ga-Ge-Na,3,Ga-Ge,3|Ga-Ge,3|Ga,ABC_hP6_186_b_b
wbm-1-24986,Eu2 F8 Li2,12.0,-3.598429,-0.001536,AB4C_tP12_125_a_m_d:Eu-F-Li,True,-0.001536,Eu-F-Li,3,Eu-F,3|Eu-F,3|Eu,AB4C_tP12_125_a_m
wbm-1-11765,Co1 Eu1 In5,7.0,-0.220167,-0.001533,ABC5_tP7_123_b_a_ci:Co-Eu-In,True,-0.001533,Co-Eu-In,3,Co-Eu,3|Co-Eu,3|Co,ABC5_tP7_123_b_a
wbm-1-35555,Ge4 Ni4 Sr4,12.0,-0.516094,-0.001529,ABC_cP12_198_a_a_a:Ge-Ni-Sr,True,-0.001529,Ge-Ni-Sr,3,Ge-Ni,3|Ge-Ni,3|Ge,ABC_cP12_198_a_a
wbm-1-18883,Ga2 Pd6,8.0,-0.496335,-0.001528,AB3_tI16_140_b_ah:Ga-Pd,True,-0.001528,Ga-Pd,2,Ga-Pd,2|Ga-Pd,2|Ga,AB3_tI16_140_b
wbm-1-1547,Al5 Eu1 Ni2,8.0,-0.530478,-0.00151,A5BC2_oI16_71_am_c_e:Al-Eu-Ni,True,-0.00151,Al-Eu-Ni,3,Al-Eu,3|Al-Eu,3|Al,A5BC2_oI16_71_am_c
wbm-1-8033,C1 Zr2,3.0,-0.565342,-0.001509,AB2_hP3_164_a_d:C-Zr,True,-0.001509,C-Zr,2,C-Zr,2|C-Zr,2|C,AB2_hP3_164_a
wbm-1-45811,I6 P2,8.0,-0.38177,-0.001509,A3B_hR24_148_f_c:I-P,True,-0.001509,I-P,2,I-P,2|I-P,2|I,A3B_hR24_148_f
wbm-1-13676,Br4 Cu4,8.0,-0.561097,-0.001508,AB_tP8_138_e_c:Br-Cu,True,-0.001508,Br-Cu,2,Br-Cu,2|Br-Cu,2|Br,AB_tP8_138_e
wbm-1-56358,Ho2 Sn2,4.0,-0.704148,-0.001499,AB_oC8_63_c_c:Ho-Sn,True,-0.001499,Ho-Sn,2,Ho-Sn,2|Ho-Sn,2|Ho,AB_oC8_63_c
wbm-1-32680,Na4 Sn2 Zn2,8.0,-0.161675,-0.001498,A2BC_oC16_63_g_c_a:Na-Sn-Zn,True,-0.001498,Na-Sn-Zn,3,Na-Sn,3|Na-Sn,3|Na,A2BC_oC16_63_g_c
wbm-1-54321,Nd3 Pd4 Si4,11.0,-0.91049,-0.001475,A3B4C4_oI22_71_af_ef_ef:Nd-Pd-Si,True,-0.001475,Nd-Pd-Si,3,Nd-Pd,3|Nd-Pd,3|Nd,A3B4C4_oI22_71_af_ef
wbm-1-19333,Ge4 La2 Pd4,10.0,-0.85878,-0.001472,A2BC2_tP10_129_ac_c_bc:Ge-La-Pd,True,-0.001472,Ge-La-Pd,3,Ge-La,3|Ge-La,3|Ge,A2BC2_tP10_129_ac_c
wbm-1-47007,In5 La1 Pd1,7.0,-0.455828,-0.001462,A5BC_tP7_123_ci_a_b:In-La-Pd,True,-0.001462,In-La-Pd,3,In-La,3|In-La,3|In,A5BC_tP7_123_ci_a
wbm-1-40988,Ce2 Nb2 O8,12.0,-3.474405,-0.001456,ABC4_mP12_13_e_f_2g:Ce-Nb-O,True,-0.001456,Ce-Nb-O,3,Ce-Nb,3|Ce-Nb,3|Ce,ABC4_mP12_13_e_f_2g
wbm-1-1428,Al3 Ge2 Y3 Zn1,9.0,-0.6287,-0.001455,A3B2C3D_hP9_189_f_c_g_b:Al-Ge-Y-Zn,True,-0.001455,Al-Ge-Y-Zn,4,Al-Ge,4|Al-Ge,4|Al,A3B2C3D_hP9_189_f_c_g
wbm-1-48450,In3 La3 Ru3,9.0,-0.338095,-0.001453,ABC_hP9_189_f_g_bc:In-La-Ru,True,-0.001453,In-La-Ru,3,In-La,3|In-La,3|In,ABC_hP9_189_f_g
wbm-1-15538,Al1 F6 K3,10.0,-3.429625,-0.001443,AB6C3_hR30_148_a_f_bc:Al-F-K,True,-0.001443,Al-F-K,3,Al-F,3|Al-F,3|Al,AB6C3_hR30_148_a_f
wbm-1-54753,Cu4 Si4 Ta4,12.0,-0.35277,-0.001442,ABC_oP12_62_c_c_c:Cu-Si-Ta,True,-0.001442,Cu-Si-Ta,3,Cu-Si,3|Cu-Si,3|Cu,ABC_oP12_62_c_c
wbm-1-11069,Co8 Hf4,12.0,-0.370646,-0.00144,A2B_hP12_194_ah_f:Co-Hf,True,-0.00144,Co-Hf,2,Co-Hf,2|Co-Hf,2|Co,A2B_hP12_194_ah
wbm-1-11840,Ce2 Co1 Ni2,5.0,-0.316069,-0.001439,A2BC2_mC10_12_i_a_i:Ce-Co-Ni,True,-0.001439,Ce-Co-Ni,3,Ce-Co,3|Ce-Co,3|Ce,A2BC2_mC10_12_i_a
wbm-1-6848,C2 Mn1 Na2 O6,11.0,-2.049718,-0.001437,A2BC2D6_hR33_148_c_a_c_f:C-Mn-Na-O,True,-0.001437,C-Mn-Na-O,4,C-Mn,4|C-Mn,4|C,A2BC2D6_hR33_148_c_a_c
wbm-1-37028,Ge4 O8,12.0,-2.07936,-0.001437,AB2_oP12_33_a_2a:Ge-O,True,-0.001437,Ge-O,2,Ge-O,2|Ge-O,2|Ge,AB2_oP12_33_a_2a
wbm-1-16522,F7 Gd1 Na3,11.0,-3.218767,-0.001426,A7BC3_mC22_8_3a2b_a_ab:F-Gd-Na,True,-0.001426,F-Gd-Na,3,F-Gd,3|F-Gd,3|F,A7BC3_mC22_8_3a2b_a
wbm-1-42044,Ba3 O6 W1,10.0,-2.867333,-0.001407,A3B6C_tI20_87_ad_eh_b:Ba-O-W,True,-0.001407,Ba-O-W,3,Ba-O,3|Ba-O,3|Ba,A3B6C_tI20_87_ad_eh
wbm-1-52077,Ag2 Ba2 Sc2 Se6,12.0,-1.647721,-0.001406,ABCD3_oC24_63_c_c_a_cf:Ag-Ba-Sc-Se,True,-0.001406,Ag-Ba-Sc-Se,4,Ag-Ba,4|Ag-Ba,4|Ag,ABCD3_oC24_63_c_c_a
wbm-1-58566,In2 Pd2 Ti2,6.0,-0.439031,-0.001375,ABC_hP6_194_c_d_a:In-Pd-Ti,True,-0.001375,In-Pd-Ti,3,In-Pd,3|In-Pd,3|In,ABC_hP6_194_c_d
wbm-1-46308,P1 Se2 Zr2,5.0,-1.537157,-0.001374,AB2C2_hR15_166_a_c_c:P-Se-Zr,True,-0.001374,P-Se-Zr,3,P-Se,3|P-Se,3|P,AB2C2_hR15_166_a_c
wbm-1-37581,Lu2 O4 Rb2,8.0,-3.107258,-0.001374,AB2C_hP8_194_a_f_c:Lu-O-Rb,True,-0.001374,Lu-O-Rb,3,Lu-O,3|Lu-O,3|Lu,AB2C_hP8_194_a_f
wbm-1-10556,As1 Br1 Cl6 Rb2,10.0,-1.450675,-0.001372,ABC6D2_cF40_225_a_b_e_c:As-Br-Cl-Rb,True,-0.001372,As-Br-Cl-Rb,4,As-Br,4|As-Br,4|As,ABC6D2_cF40_225_a_b_e
wbm-1-19907,Ge2 Pd2 Pt2,6.0,-0.458439,-0.001362,ABC_tP6_129_c_c_a:Ge-Pd-Pt,True,-0.001362,Ge-Pd-Pt,3,Ge-Pd,3|Ge-Pd,3|Ge,ABC_tP6_129_c_c
wbm-1-14794,Ca4 F12 Rb4,20.0,-3.719829,-0.00136,AB3C_oP20_62_a_cd_c:Ca-F-Rb,True,-0.00136,Ca-F-Rb,3,Ca-F,3|Ca-F,3|Ca,AB3C_oP20_62_a_cd
wbm-1-1822,Al3 Ce3 Ir3,9.0,-0.89618,-0.001355,ABC_hP9_189_f_g_bc:Al-Ce-Ir,True,-0.001355,Al-Ce-Ir,3,Al-Ce,3|Al-Ce,3|Al,ABC_hP9_189_f_g
wbm-1-24746,Cl6 Cs2 Ho1 Li1,10.0,-2.491215,-0.001352,A6B2CD_cF40_225_e_c_a_b:Cl-Cs-Ho-Li,True,-0.001352,Cl-Cs-Ho-Li,4,Cl-Cs,4|Cl-Cs,4|Cl,A6B2CD_cF40_225_e_c_a
wbm-1-53679,Pt1 Si2,3.0,-0.432553,-0.00135,AB2_cF12_225_a_c:Pt-Si,True,-0.00135,Pt-Si,2,Pt-Si,2|Pt-Si,2|Pt,AB2_cF12_225_a
wbm-1-32707,Cl6 Lu1 Na3,10.0,-2.366018,-0.00135,A6BC3_hR30_148_f_a_bc:Cl-Lu-Na,True,-0.00135,Cl-Lu-Na,3,Cl-Lu,3|Cl-Lu,3|Cl,A6BC3_hR30_148_f_a
wbm-1-18342,Ga2 Sn2 Sr3,7.0,-0.601992,-0.001348,A2B2C3_oI14_71_e_f_af:Ga-Sn-Sr,True,-0.001348,Ga-Sn-Sr,3,Ga-Sn,3|Ga-Sn,3|Ga,A2B2C3_oI14_71_e_f
wbm-1-41102,Ag2 K1 O4 P1,8.0,-1.804357,-0.001344,A2BC4D_tI16_121_d_a_i_b:Ag-K-O-P,True,-0.001344,Ag-K-O-P,4,Ag-K,4|Ag-K,4|Ag,A2BC4D_tI16_121_d_a_i
wbm-1-51861,Mo4 Sc2,6.0,-0.001299,-0.001343,A2B_cF24_227_c_b:Mo-Sc,True,-0.001343,Mo-Sc,2,Mo-Sc,2|Mo-Sc,2|Mo,A2B_cF24_227_c
wbm-1-28928,Mg3 Pr3 Zn3,9.0,-0.266068,-0.001338,ABC_hP9_189_f_g_bc:Mg-Pr-Zn,True,-0.001338,Mg-Pr-Zn,3,Mg-Pr,3|Mg-Pr,3|Mg,ABC_hP9_189_f_g
wbm-1-15097,Cd4 F12 Rb4,20.0,-2.707079,-0.00133,AB3C_oP20_62_a_cd_c:Cd-F-Rb,True,-0.00133,Cd-F-Rb,3,Cd-F,3|Cd-F,3|Cd,AB3C_oP20_62_a_cd
wbm-1-1214,Al12 Er4 Ni4,20.0,-0.586155,-0.001326,A3BC_oP20_62_3c_c_c:Al-Er-Ni,True,-0.001326,Al-Er-Ni,3,Al-Er,3|Al-Er,3|Al,A3BC_oP20_62_3c_c
wbm-1-36609,As2 Ca2 Cl2 O4,10.0,-2.393683,-0.001314,ABCD2_mP10_11_e_e_e_2e:As-Ca-Cl-O,True,-0.001314,As-Ca-Cl-O,4,As-Ca,4|As-Ca,4|As,ABCD2_mP10_11_e_e_e_2e
wbm-1-33612,Na1 Sc1 Tl2,4.0,-0.135177,-0.001311,ABC2_cF16_225_a_b_c:Na-Sc-Tl,True,-0.001311,Na-Sc-Tl,3,Na-Sc,3|Na-Sc,3|Na,ABC2_cF16_225_a_b
wbm-1-33861,Na2 Sb2 Zn2,6.0,-0.3689,-0.001307,ABC_hP6_186_a_b_b:Na-Sb-Zn,True,-0.001307,Na-Sb-Zn,3,Na-Sb,3|Na-Sb,3|Na,ABC_hP6_186_a_b
wbm-1-43778,Mo2 O8 Tl1 Y1,12.0,-2.379861,-0.001302,A2B8CD_hP12_164_d_di_a_b:Mo-O-Tl-Y,True,-0.001302,Mo-O-Tl-Y,4,Mo-O,4|Mo-O,4|Mo,A2B8CD_hP12_164_d_di_a
wbm-1-24376,Cd1 Li5,6.0,-0.121976,-0.001295,AB5_mC12_5_a_b2c:Cd-Li,True,-0.001295,Cd-Li,2,Cd-Li,2|Cd-Li,2|Cd,AB5_mC12_5_a_b2c
wbm-1-50066,Ba1 Ga2 S4,7.0,-1.463524,-0.001295,AB2C4_tI14_97_a_c_j:Ba-Ga-S,True,-0.001295,Ba-Ga-S,3,Ba-Ga,3|Ba-Ga,3|Ba,AB2C4_tI14_97_a_c
wbm-1-6673,C4 Co2 Dy2,8.0,-0.347156,-0.001294,A2BC_mC16_9_2a_a_a:C-Co-Dy,True,-0.001294,C-Co-Dy,3,C-Co,3|C-Co,3|C,A2BC_mC16_9_2a_a
wbm-1-38637,F3 Na3 O3 W1,10.0,-2.641128,-0.001293,A3B3C3D_hR30_146_b_3a_b_a:F-Na-O-W,True,-0.001293,F-Na-O-W,4,F-Na,4|F-Na,4|F,A3B3C3D_hR30_146_b_3a_b
wbm-1-9050,Ca1 Sb3,4.0,-0.496276,-0.001281,AB3_cP4_221_a_c:Ca-Sb,True,-0.001281,Ca-Sb,2,Ca-Sb,2|Ca-Sb,2|Ca,AB3_cP4_221_a
wbm-1-52348,Hf3 Se2,5.0,-1.123064,-0.001268,A3B2_tI10_139_ae_e:Hf-Se,True,-0.001268,Hf-Se,2,Hf-Se,2|Hf-Se,2|Hf,A3B2_tI10_139_ae
wbm-1-50678,Cs2 K2 S2,6.0,-1.175974,-0.00126,ABC_tP6_129_c_a_c:Cs-K-S,True,-0.00126,Cs-K-S,3,Cs-K,3|Cs-K,3|Cs,ABC_tP6_129_c_a
wbm-1-13058,Cu2 Hg1 I4,7.0,-0.475794,-0.00126,A2BC4_tI14_82_ac_b_g:Cu-Hg-I,True,-0.00126,Cu-Hg-I,3,Cu-Hg,3|Cu-Hg,3|Cu,A2BC4_tI14_82_ac_b
wbm-1-47135,Eu2 Pd2 Sn4,8.0,-0.678044,-0.001258,ABC2_oC16_63_c_c_2c:Eu-Pd-Sn,True,-0.001258,Eu-Pd-Sn,3,Eu-Pd,3|Eu-Pd,3|Eu,ABC2_oC16_63_c_c_2c
wbm-1-26121,Ce1 Li1 Rh2,4.0,-0.53611,-0.001243,ABC2_cF16_225_a_b_c:Ce-Li-Rh,True,-0.001243,Ce-Li-Rh,3,Ce-Li,3|Ce-Li,3|Ce,ABC2_cF16_225_a_b
wbm-1-10056,Cl6 Cs2 In2,10.0,-1.818447,-0.001237,A3BC_hR30_148_f_c_ab:Cl-Cs-In,True,-0.001237,Cl-Cs-In,3,Cl-Cs,3|Cl-Cs,3|Cl,A3BC_hR30_148_f_c
wbm-1-46769,Ag1 Pd3,4.0,-0.030651,-0.001235,AB3_cP4_221_a_c:Ag-Pd,True,-0.001235,Ag-Pd,2,Ag-Pd,2|Ag-Pd,2|Ag,AB3_cP4_221_a
wbm-1-50901,Pd5 S1 Zn1,7.0,-0.393328,-0.001234,A5BC_tP7_123_ai_b_c:Pd-S-Zn,True,-0.001234,Pd-S-Zn,3,Pd-S,3|Pd-S,3|Pd,A5BC_tP7_123_ai_b
wbm-1-14795,Ca2 F6 Rb2,10.0,-3.719703,-0.001234,AB3C_hR30_167_b_e_a:Ca-F-Rb,True,-0.001234,Ca-F-Rb,3,Ca-F,3|Ca-F,3|Ca,AB3C_hR30_167_b_e
wbm-1-50223,In2 S4 Zn1,7.0,-0.909543,-0.00123,A2B4C_tI14_121_d_i_a:In-S-Zn,True,-0.00123,In-S-Zn,3,In-S,3|In-S,3|In,A2B4C_tI14_121_d_i
wbm-1-11811,Co1 Lu1,2.0,-0.258721,-0.001226,AB_cP2_221_a_b:Co-Lu,True,-0.001226,Co-Lu,2,Co-Lu,2|Co-Lu,2|Co,AB_cP2_221_a
wbm-1-39919,Cs4 O6 Te2,12.0,-1.833039,-0.001225,A2B3C_hP12_147_abd_g_d:Cs-O-Te,True,-0.001225,Cs-O-Te,3,Cs-O,3|Cs-O,3|Cs,A2B3C_hP12_147_abd_g
wbm-1-1911,Al2 Co2 Tm2,6.0,-0.426047,-0.001223,ABC_mC12_12_i_i_i:Al-Co-Tm,True,-0.001223,Al-Co-Tm,3,Al-Co,3|Al-Co,3|Al,ABC_mC12_12_i_i
wbm-1-47865,Rh9 Tb3,12.0,-0.553872,-0.001219,A3B_hR36_166_ach_bc:Rh-Tb,True,-0.001219,Rh-Tb,2,Rh-Tb,2|Rh-Tb,2|Rh,A3B_hR36_166_ach
wbm-1-50107,Cu2 Ge1 Mn1 S4,8.0,-0.652162,-0.001213,A2BCD4_tI16_121_d_a_b_i:Cu-Ge-Mn-S,True,-0.001213,Cu-Ge-Mn-S,4,Cu-Ge,4|Cu-Ge,4|Cu,A2BCD4_tI16_121_d_a_b
wbm-1-60984,Cd1 Pd2 Zn1,4.0,-0.494393,-0.001211,AB2C_tP4_123_a_h_b:Cd-Pd-Zn,True,-0.001211,Cd-Pd-Zn,3,Cd-Pd,3|Cd-Pd,3|Cd,AB2C_tP4_123_a_h
wbm-1-42637,Ba2 Ho1 Nb1 O6,10.0,-3.472241,-0.00121,A2BCD6_mC20_12_i_a_d_ij:Ba-Ho-Nb-O,True,-0.00121,Ba-Ho-Nb-O,4,Ba-Ho,4|Ba-Ho,4|Ba,A2BCD6_mC20_12_i_a_d
wbm-1-54294,Nd3 Ni4 Si4,11.0,-0.74274,-0.001199,A3B4C4_oI22_71_af_ef_ef:Nd-Ni-Si,True,-0.001199,Nd-Ni-Si,3,Nd-Ni,3|Nd-Ni,3|Nd,A3B4C4_oI22_71_af_ef
wbm-1-11368,Co4 Ga2 La3,9.0,-0.29805,-0.001198,A4B2C3_mC18_12_2i_i_ai:Co-Ga-La,True,-0.001198,Co-Ga-La,3,Co-Ga,3|Co-Ga,3|Co,A4B2C3_mC18_12_2i_i
wbm-1-16542,F7 Na3 Y1,11.0,-3.241314,-0.001198,A7B3C_mC22_8_3a2b_ab_a:F-Na-Y,True,-0.001198,F-Na-Y,3,F-Na,3|F-Na,3|F,A7B3C_mC22_8_3a2b_ab
wbm-1-6259,Br6 In2 Pb2,10.0,-1.202996,-0.001173,A3BC_oC20_63_cf_c_a:Br-In-Pb,True,-0.001173,Br-In-Pb,3,Br-In,3|Br-In,3|Br,A3BC_oC20_63_cf_c
wbm-1-1523,Al5 Co1 Hf1,7.0,-0.439585,-0.00117,A5BC_tP7_123_ci_b_a:Al-Co-Hf,True,-0.00117,Al-Co-Hf,3,Al-Co,3|Al-Co,3|Al,A5BC_tP7_123_ci_b
wbm-1-35412,Ga5 Lu1 Ni1,7.0,-0.439128,-0.001147,A5BC_tP7_123_ci_a_b:Ga-Lu-Ni,True,-0.001147,Ga-Lu-Ni,3,Ga-Lu,3|Ga-Lu,3|Ga,A5BC_tP7_123_ci_a
wbm-1-31378,N6 W2 Yb2,10.0,-0.792673,-0.001143,A3BC_oC20_63_cg_c_c:N-W-Yb,True,-0.001143,N-W-Yb,3,N-W,3|N-W,3|N,A3BC_oC20_63_cg_c
wbm-1-26059,Li2 Pd2 Sn8,12.0,-0.308196,-0.001141,ABC4_tI24_140_c_a_l:Li-Pd-Sn,True,-0.001141,Li-Pd-Sn,3,Li-Pd,3|Li-Pd,3|Li,ABC4_tI24_140_c_a
wbm-1-8786,Ca2 In8 Pt2,12.0,-0.4603,-0.001139,AB4C_oC24_63_c_acf_c:Ca-In-Pt,True,-0.001139,Ca-In-Pt,3,Ca-In,3|Ca-In,3|Ca,AB4C_oC24_63_c_acf
wbm-1-52751,Ba4 Se12 Te4,20.0,-1.144362,-0.001139,AB3C_oP20_62_c_cd_c:Ba-Se-Te,True,-0.001139,Ba-Se-Te,3,Ba-Se,3|Ba-Se,3|Ba,AB3C_oP20_62_c_cd
wbm-1-8076,Ca2 Cu2 In1,5.0,-0.268675,-0.001138,A2B2C_oI10_71_e_g_c:Ca-Cu-In,True,-0.001138,Ca-Cu-In,3,Ca-Cu,3|Ca-Cu,3|Ca,A2B2C_oI10_71_e_g
wbm-1-36897,F4 Mo2 O4,10.0,-2.275836,-0.001136,A2BC2_oP10_26_c_a_2a:F-Mo-O,True,-0.001136,F-Mo-O,3,F-Mo,3|F-Mo,3|F,A2BC2_oP10_26_c_a_2a
wbm-1-43605,Gd1 Mo2 O8 Tl1,12.0,-2.364888,-0.001135,AB2C8D_hP12_164_a_d_di_b:Gd-Mo-O-Tl,True,-0.001135,Gd-Mo-O-Tl,4,Gd-Mo,4|Gd-Mo,4|Gd,AB2C8D_hP12_164_a_d_di
wbm-1-4375,B2 Ba2 Eu1 O6,11.0,-3.166571,-0.001133,A2B2CD6_mC22_12_i_i_a_ij:B-Ba-Eu-O,True,-0.001133,B-Ba-Eu-O,4,B-Ba,4|B-Ba,4|B,A2B2CD6_mC22_12_i_i_a
wbm-1-55823,Si2 Ti2 V2,6.0,-0.644748,-0.001128,ABC_tP6_129_c_c_a:Si-Ti-V,True,-0.001128,Si-Ti-V,3,Si-Ti,3|Si-Ti,3|Si,ABC_tP6_129_c_c
wbm-1-6715,C4 Co2 Y2,8.0,-0.337461,-0.001125,A2BC_mC16_9_2a_a_a:C-Co-Y,True,-0.001125,C-Co-Y,3,C-Co,3|C-Co,3|C,A2BC_mC16_9_2a_a
wbm-1-42741,Ba2 O6 Sb1 Sm1,10.0,-3.042585,-0.001113,A2B6CD_hR30_148_c_f_a_b:Ba-O-Sb-Sm,True,-0.001113,Ba-O-Sb-Sm,4,Ba-O,4|Ba-O,4|Ba,A2B6CD_hR30_148_c_f_a
wbm-1-8761,Ca2 In4 Ir2,8.0,-0.440608,-0.001106,AB2C_oC16_63_c_f_c:Ca-In-Ir,True,-0.001106,Ca-In-Ir,3,Ca-In,3|Ca-In,3|Ca,AB2C_oC16_63_c_f
wbm-1-15998,F6 La1 Na2,9.0,-3.315006,-0.001101,A6BC2_hP9_150_ef_a_d:F-La-Na,True,-0.001101,F-La-Na,3,F-La,3|F-La,3|F,A6BC2_hP9_150_ef_a
