domain,dataset,proposal_source,source_scope,metric_family,alpha,K,seed,PARC_released,non_empty,raw_selected_links,raw_false_persistence_links,raw_false_link_fraction,raw_source_split_conflicts,raw_target_merge_conflicts,raw_false_persistence_chains,raw_map_edit_burden_proxy,raw_persistence_map_quality_proxy,PARC_false_persistence_links,PARC_false_link_fraction,PARC_false_persistence_chains,PARC_map_edit_burden_proxy,PARC_persistence_map_quality_proxy,prevented_false_persistence_links,prevented_false_persistence_chains,prevented_map_edit_burden_proxy,best_mass_ratio,max_observed_e,required_e,block_coverage,observed_positives,evidence_status
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,12,0,0,300,201,0.67,0,0,201,402,0.4273504273504274,0,0.0,0,0,1.0,201,201,402,0.05660800761549966,6.061336876907764,5.0,1.0,106808,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,12,0,0,500,333,0.666,0,0,333,666,0.42881646655231564,0,0.0,0,0,1.0,333,333,666,0.052299191660132915,6.061336876907764,5.0,1.0,106808,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,12,0,0,1000,673,0.673,0,0,671,1344,0.42662116040955633,0,0.0,0,0,1.0,673,671,1344,0.05041415474646528,6.061336876907764,5.0,1.0,106808,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,12,0,0,5000,3383,0.6766,6,11,3366,6766,0.4249532551419344,0,0.0,0,0,1.0,3383,3366,6766,0.04867886633736818,6.061336876907764,5.0,1.0,106808,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,13,0,0,100,62,0.62,0,0,62,124,0.4464285714285714,0,0.0,0,0,1.0,62,62,124,0.07514250562903452,6.061336876907764,5.0,1.0,98929,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,13,0,0,300,186,0.62,0,1,185,372,0.4464285714285714,0,0.0,0,0,1.0,186,185,372,0.05660800761549966,6.061336876907764,5.0,1.0,98929,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,13,0,0,500,321,0.642,0,2,319,642,0.43782837127845886,0,0.0,0,0,1.0,321,319,642,0.05296437893550334,6.061336876907764,5.0,1.0,98929,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,13,0,0,1000,648,0.648,0,3,644,1295,0.43572984749455335,0,0.0,0,0,1.0,648,644,1295,0.05041415474646528,6.061336876907764,5.0,1.0,98929,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,13,0,0,5000,3401,0.6802,6,46,3346,6799,0.4237647258242224,0,0.0,0,0,1.0,3401,3346,6799,0.049820031057711156,6.061336876907764,5.0,1.0,98929,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,14,0,0,100,65,0.65,0,0,65,130,0.4347826086956522,0,0.0,0,0,1.0,65,65,130,0.08485871627670871,6.061336876907764,5.0,1.0,111441,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,14,0,0,300,205,0.6833333333333333,0,1,204,410,0.4225352112676056,0,0.0,0,0,1.0,205,204,410,0.05546122394054508,6.061336876907764,5.0,1.0,111441,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,14,0,0,500,345,0.69,0,2,343,690,0.4201680672268907,0,0.0,0,0,1.0,345,343,690,0.05296437893550334,6.061336876907764,5.0,1.0,111441,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,14,0,0,1000,686,0.686,0,6,679,1371,0.4217629692113033,0,0.0,0,0,1.0,686,679,1371,0.05102488896313641,6.061336876907764,5.0,1.0,111441,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,14,0,0,5000,3447,0.6894,5,73,3366,6891,0.4204860819106887,0,0.0,0,0,1.0,3447,3366,6891,0.04867886633736818,6.061336876907764,5.0,1.0,111441,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,15,0,0,100,62,0.62,0,0,62,124,0.4464285714285714,0,0.0,0,0,1.0,62,62,124,0.0853290325378195,6.061336876907764,5.0,1.0,98297,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,15,0,0,300,201,0.67,0,1,200,402,0.4273504273504274,0,0.0,0,0,1.0,201,200,402,0.05908858291220171,6.061336876907764,5.0,1.0,98297,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,15,0,0,500,344,0.688,0,2,342,688,0.42087542087542085,0,0.0,0,0,1.0,344,342,688,0.05296437893550334,6.061336876907764,5.0,1.0,98297,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,15,0,0,1000,671,0.671,0,4,665,1340,0.4273504273504274,0,0.0,0,0,1.0,671,665,1340,0.05165297299311561,6.061336876907764,5.0,1.0,98297,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,15,0,0,5000,3403,0.6806,8,73,3321,6805,0.4235493434985176,0,0.0,0,0,1.0,3403,3321,6805,0.049820031057711156,6.061336876907764,5.0,1.0,98297,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,16,0,0,100,66,0.66,0,0,66,132,0.43103448275862066,0,0.0,0,0,1.0,66,66,132,0.0751035151514406,2.616680838185895,5.0,1.0,100350,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,16,0,0,300,197,0.6566666666666666,0,0,197,394,0.43227665706051877,0,0.0,0,0,1.0,197,197,394,0.05583344692001181,2.616680838185895,5.0,1.0,100350,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,16,0,0,500,334,0.668,0,0,334,668,0.42808219178082196,0,0.0,0,0,1.0,334,334,668,0.05296437893550334,2.616680838185895,5.0,1.0,100350,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,16,0,0,1000,667,0.667,0,0,666,1333,0.42863266180882986,0,0.0,0,0,1.0,667,666,1333,0.05102488896313641,2.616680838185895,5.0,1.0,100350,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,16,0,0,5000,3374,0.6748,4,24,3343,6745,0.4257130693912303,0,0.0,0,0,1.0,3374,3343,6745,0.049820031057711156,2.616680838185895,5.0,1.0,100350,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,17,0,0,100,64,0.64,0,0,64,128,0.4385964912280702,0,0.0,0,0,1.0,64,64,128,0.08485871627670871,6.061336876907764,5.0,1.0,101430,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,17,0,0,300,206,0.6866666666666666,0,0,206,412,0.4213483146067416,0,0.0,0,0,1.0,206,206,412,0.05740782497294132,6.061336876907764,5.0,1.0,101430,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,17,0,0,500,336,0.672,0,1,335,672,0.42662116040955633,0,0.0,0,0,1.0,336,335,672,0.05364942189932672,6.061336876907764,5.0,1.0,101430,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,17,0,0,1000,677,0.677,0,1,675,1353,0.4249893752656183,0,0.0,0,0,1.0,677,675,1353,0.052299191660132915,6.061336876907764,5.0,1.0,101430,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,17,0,0,5000,3394,0.6788,6,34,3356,6790,0.42408821034775235,0,0.0,0,0,1.0,3394,3356,6790,0.050414154746465274,6.061336876907764,5.0,1.0,101430,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,18,0,0,100,67,0.67,0,0,67,134,0.4273504273504274,0,0.0,0,0,1.0,67,67,134,0.0743524799999262,6.061336876907764,5.0,1.0,104135,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,18,0,0,300,205,0.6833333333333333,0,1,204,410,0.4225352112676056,0,0.0,0,0,1.0,205,204,410,0.05740782497294132,6.061336876907764,5.0,1.0,104135,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,18,0,0,500,343,0.686,0,2,341,686,0.4215851602023609,0,0.0,0,0,1.0,343,341,686,0.05435526509460877,6.061336876907764,5.0,1.0,104135,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,18,0,0,1000,682,0.682,0,3,678,1363,0.4231908590774439,0,0.0,0,0,1.0,682,678,1363,0.05165297299311561,6.061336876907764,5.0,1.0,104135,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,18,0,0,5000,3436,0.6872,3,52,3381,6872,0.42115902964959573,0,0.0,0,0,1.0,3436,3381,6872,0.04867886633736818,6.061336876907764,5.0,1.0,104135,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,100,19,0,0,100,67,0.67,0,0,67,134,0.4273504273504274,0,0.0,0,0,1.0,67,67,134,0.07665068230870772,6.061336876907764,5.0,1.0,111678,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,300,19,0,0,300,210,0.7,0,0,210,420,0.41666666666666663,0,0.0,0,0,1.0,210,210,420,0.05740782497294132,6.061336876907764,5.0,1.0,111678,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,500,19,0,0,500,344,0.688,0,1,343,688,0.42087542087542085,0,0.0,0,0,1.0,344,343,688,0.053920422973851904,6.061336876907764,5.0,1.0,111678,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,1000,19,0,0,1000,687,0.687,0,1,685,1373,0.42140750105351876,0,0.0,0,0,1.0,687,685,1373,0.05165297299311561,6.061336876907764,5.0,1.0,111678,completed_official_GT_downstream_consequence
earth_observation,SpaceNet 7 official building identities,spacenet_identity_preserving_random_score_control,same candidate universe with deterministic randomized ranking,official_GT_building_persistence_map_metrics,0.2,5000,19,0,0,5000,3392,0.6784,5,54,3333,6784,0.4243041412084182,0,0.0,0,0,1.0,3392,3333,6784,0.049820031057711156,6.061336876907764,5.0,1.0,111678,completed_official_GT_downstream_consequence
