public_source,public_member,public_id,reduced_formula,num_sites,energy_above_hull
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005179532>,MgCdInHg,4,0.0864130525000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004832976>,NaDy(ScTe2)2,8,0.0461268825000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004907574>,CsSn(PbBr4)2,12,0.0886349420833334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005078058>,RbTeAsO6,9,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108542>,PrYTm2,4,0.0341343949999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937159>,PrYTm2,4,0.0307144949999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612300>,PrYTm2,8,0.0154452324999994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003303418>,Pr2Y3Tm2,7,0.0338824252380964
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001962199>,ErZrSc2,4,0.0746058562499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005122098>,ErZrSc2,4,0.0598176662499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223282>,ErZrSc2,4,0.0752781462499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003706228>,ErZrSc3,10,0.0522142439999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003596010>,La(NdHo)4,9,0.027285953333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004816909>,Na2TbYTe4,8,0.0005477633333317
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004645188>,Na3Hf(ZrTe3)2,12,0.0259835329166682
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108564>,TbPr2Y,4,0.0213147208333337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937183>,TbPr2Y,4,0.0124274358333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611873>,TbPr2Y,8,0.0306368583333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124564>,TbPr2Y,4,0.0176898308333335
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124566>,TbPrY2,4,0.0237033166666673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001230803>,TbPrY2,4,0.0191711516666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612313>,TbPrY2,4,0.0500561641666674
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108563>,TbPrY2,4,0.0249016841666671
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937182>,TbPrY2,4,0.0196022216666671
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004631222>,La2Pr(Sm2Y)3,12,0.0569477333333328
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001125568>,PrScCd2,4,0.0153434174999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223359>,PrScCd2,4,0.0733677649999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001097565>,PrScCd2,4,0.0323674849999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001276319>,TbPrEr,3,0.0796195283333327
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003606984>,TbPrEr,6,0.0418895949999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001220246>,Pr2SmHo,4,0.0280888087500006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005128830>,Pr2SmHo,4,0.0392060212500009
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001977298>,Pr2SmHo,4,0.0337223112500009
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611927>,Pr2SmHo,4,0.0780758237500007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004813857>,Pr4RhAuBr2,8,0.0536803345312524
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004956191>,K2BaMgBr6,20,0.0471054384999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004834773>,SrCa2SmTe4,8,0.0371034537499994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003709863>,NaLiHg3,10,0.0550557109999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004809186>,TbPr(ErIn2)2,8,0.0091804681250007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003680612>,Ni5PdS8,14,0.0230367125595227
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005020520>,RbCdSn2Au,5,0.0845746870000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004741650>,Pr2Nd2HoTm,12,0.063959959431525
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004741705>,Pr2NdDy2Ho,12,0.0640601305555552
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004628515>,Ba3Nd2YSe6,12,0.0262192758333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124561>,PrYHo2,4,0.0329288269444454
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612310>,PrYHo2,16,0.0308102875694453
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108562>,PrYHo2,4,0.0151507969444448
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231382>,PrYHo2,4,0.0256259444444451
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937181>,PrYHo2,4,0.0282732619444452
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108561>,Pr2YHo,4,0.0266884987499986
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124560>,Pr2YHo,4,0.0227914287499988
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937180>,Pr2YHo,4,0.0164330712499989
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612311>,Pr2YHo,8,0.0323809187499986
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231365>,Pr2YHo,4,0.0173189812499989
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004771317>,LaNd4DyHo2,8,0.0218668393749998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004655707>,La2Pr3Sm6Ho,12,0.0499815924999991
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223500>,DyHo2Sc,4,0.0451215149999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001962699>,DyHo2Sc,4,0.0475837375000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005122471>,DyHo2Sc,4,0.0404447124999993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611867>,DyHo2Sc,4,0.0325712424999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001146145>,DyHo2Sc,4,0.0454800075000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003419783>,Pr3InHg2,6,0.0084372283333342
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001962653>,DyEr2Sc,4,0.0471743824999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223498>,DyEr2Sc,4,0.0475376049999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005122415>,DyEr2Sc,4,0.0384565475
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611852>,DyEr2Sc,4,0.0306063574999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174639>,TlCd2In,4,0.0548773141666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174641>,TlCd2In,4,0.0494883991666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174640>,TlCd2In,4,0.0681400816666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174624>,TlCd2In,4,0.0448112766666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174633>,TlCd2In,4,0.0753431041666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002658421>,TlCd2In,4,0.0727142216666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174630>,TlCd2In,4,0.0245729691666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174632>,TlCd2In,4,0.0591003441666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174638>,TlCd2In,4,0.0540163316666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174634>,TlCd2In,4,0.0460722766666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174629>,TlCd2In,4,0.0523124066666664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174631>,TlCd2In,4,0.0563333741666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001125620>,TlCd2In,4,0.0394855941666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003617330>,TlCd2In,8,0.0519750091666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003567189>,TlCd5Hg3,18,0.0585713205555556
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003757752>,TlCdHg5,7,0.0462585753571425
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002941483>,Ba(TlRh)2,5,0.0938669900000004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002941482>,Ba(TlRh)2,5,0.0921347280000013
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003394680>,Ba(TlRh)2,5,0.0303486620000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004728805>,CeEr3(TlS2)4,16,0.0058070965625001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003768014>,Tb6TmSc,8,0.0324221366666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001962400>,PrNd2Sc,4,0.0582264846718745
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005122242>,PrNd2Sc,4,0.0617758596718749
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001224010>,PrNd2Sc,4,0.0335411696718743
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001145809>,PrNd2Sc,4,0.0494625396718744
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003330719>,Pr3In2Sn3,16,0.0676812600000014
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001264244>,PrInSn,3,0.0877008366666656
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004824809>,SrPr2ErSe4,8,0.0398115375000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004524923>,K2Cd4Hg3Au,10,0.0561513439117635
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004608531>,CePr3(HoSe3)2,12,0.0074804544444502
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003709959>,PrYTe3,10,0.0162692209999901
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004849518>,Ce2NdHoBi4,8,0.012137684499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231609>,Dy2YZr,4,0.0976215808333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108318>,Dy2YZr,4,0.0825087558333335
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004855237>,La4Sm2YSc,8,0.0606645316666663
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001322190>,LaTbPrY,4,0.0980071618749995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005178689>,LaTbPrY,4,0.0308606243749993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004557281>,LaTb2(DyHo)2,7,0.0462185162857142
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004955218>,KHo(AgBr3)2,10,0.0334485451666655
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005004408>,KInGa2Au,5,0.0276945303125017
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002924084>,Ba2NaH2,5,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003438084>,Ba3NaZn2,6,0.0120955820833332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003002616>,Ba2NaZn2,10,0.0481931496896546
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003407272>,Ba2NaZn2,5,0.0120615876896548
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002543649>,Ba3NaRh,5,0.0015674138563217
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004724905>,CeNd4Sm3Se8,16,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004611011>,Ba6PS2Cl3,12,0.0108914384999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004701104>,Tb3Pr3DyTe8,15,0.0005752741333262
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003762026>,TlHg5Bi,7,0.0686778482142853
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004640604>,Rb3La2PbS6,12,0.0523758251388866
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004814226>,Pr4RuPtCl2,8,0.0007935321223948
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004954921>,Tl2CuPbBr6,20,0.0443828904999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004778417>,Tb2SmTmSe4,8,0.0114401475000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124808>,CdAg2Sn,4,0.0668558987500005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612361>,CdAg2Sn,4,0.0712450862500007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108710>,CdAg2Sn,4,0.0766075112500006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002631365>,CdAg2Sn,4,0.0933861812500005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001195102>,CdAg2Sn,4,0.0575343837500006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001161696>,Sm2DyLu,4,0.0573650249999992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001225598>,Sm2DyLu,4,0.0522115849999993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001977440>,Sm2DyLu,4,0.0555513274999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002918560>,Cs(HgBi)2,5,0.0259928260999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002918559>,Cs(HgBi)2,5,0.0354851600999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004989248>,Ce2DyHgC,5,0.015257850666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004626595>,Sm6Si2CBr3,12,0.0382766755208336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004863478>,Tb4Dy2TmSc,8,0.039288363472222
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005049714>,KRbTeO4,14,0.0038221680357137
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004849313>,LaTb2TmBi4,8,0.0122900087499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001209262>,DyIn2Sn,4,0.0106893634090905
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002999603>,Na2GaAu2,10,0.0602961268333324
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003480590>,NaGa5Au2,8,0.0544939318749992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003386774>,La(TbY)2,10,0.0557283333333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003624996>,CaTlBi2,4,0.0238087432986118
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001147323>,CaTlBi2,4,0.0345536532986119
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001200267>,CaTlBi2,4,0.0162080532986119
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003384383>,Tb3(SmSe2)4,15,0.0113697947999913
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004717002>,Sm8Si3NiI4,16,0.0661718885416657
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003409077>,Tb3SmTm2,12,0.0306799744444443
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001835615>,NdSmAg,3,0.0534021033333331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001201017>,Nd2SmCd,4,0.0986773025
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001219562>,Tb2HgPd,4,0.051182915
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001148984>,Tb2HgPd,4,0.0216102450000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001095896>,Tb2HgPd,4,0.0605822050000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003608101>,TlAgHg,6,0.0899250587037039
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003171804>,Ba2CaZn,4,0.050321890625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003171803>,Ba2CaZn,4,0.0673226156249999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003171805>,Ba2CaZn,4,0.0448149481249999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005180984>,TlHgPbAu,4,0.0810946084166661
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001977013>,Tb2NdSm,4,0.0323744437499993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001217555>,Tb2NdSm,4,0.0305233362499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003613293>,Tb2NdSm,4,0.03299174125
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001161239>,Tb2NdSm,4,0.03564061375
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005128385>,La2DyEr,4,0.0338689300000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001092112>,La2DyEr,4,0.0895539575000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001160557>,La2DyEr,4,0.0351106900000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003613265>,La2DyEr,4,0.0260551750000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001210279>,La2DyEr,4,0.0267356475000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003771571>,TbYMg6,8,0.0778551737500001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004760362>,DyEr3Sb2C,7,0.0711867449999976
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001141391>,NdSm2Au,4,0.092937778125
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003622579>,NdSm2Au,8,0.0859924868749999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001177377>,KTlSn4,6,0.0763397308506963
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001127237>,LiGaSn2,4,0.0819114337499997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001211740>,LiGaSn2,4,0.0453107237499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003632892>,LiGaSn2,16,0.0833320774999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004779621>,NdSm(HoS2)2,8,0.0090904162500011
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002977990>,La2InGa2,10,0.0171857970000033
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159922>,RuPtRh,3,0.0408520891666661
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161647>,RuPtRh,3,0.0215790325
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003607026>,RuPtRh,6,0.0206124908333329
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001141393>,PrNd2Au,4,0.0545926293749996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001012160>,PrNdPt,6,0.036782824255952
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004646542>,Cs3La2PrTe6,12,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003337186>,La2Tb4Sm3,9,0.0853231005555565
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001138075>,Dy2ErGa,4,0.0708937616666673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003622427>,Dy2ErGa,8,0.0618217266666674
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003596046>,Pr4NdSm4,9,0.0513314334236119
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003327488>,Pr2(NdSm)3,8,0.0417344377265624
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003554923>,Tb4AlIn3,8,0.0522483478125002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124446>,NdSm2Y,4,0.0547724433333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108471>,NdSm2Y,4,0.0470542558333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001937078>,NdSm2Y,4,0.0507500183333329
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231273>,NdSm2Y,4,0.0434476608333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003407832>,Nd2Sm3Y,12,0.0971324538888893
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003625550>,Tl2CdAu,4,0.0710858105555551
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003170354>,Tl2CdAu,4,0.0886675630555551
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003170352>,Tl2CdAu,4,0.0742823905555551
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003170348>,Tl2CdAu,4,0.0858731680555551
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005023159>,DyFeCoP2,5,0.0156301280000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002075093>,CaHgH,6,0.0154535349999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003575668>,Ca6Hg3H,20,0.0684360897500013
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231254>,Nd2YPb,4,0.0686661959166681
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003353323>,La3Tb2Pr7,12,0.0873714883333338
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003710110>,LaTbS3,10,0.0155836742500001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004744233>,SmMg(GaCu)2,6,0.0531258783333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003611860>,NdY2Er,4,0.0199451448611114
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108484>,NdY2Er,4,0.0280730748611111
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001230748>,NdY2Er,4,0.0270753148611113
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004471455>,Cs2LiIrBr6,10,0.0588912345000007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004936757>,Cs2LiIrBr6,20,0.0473059285000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001230618>,NdY2Cd,4,0.0874386618750007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001935403>,NdY2Cd,4,0.0892769193750009
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001122887>,NdY2Cd,4,0.016851296875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004528997>,Tb2AlGa3Cu4,10,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004745568>,NaLi2LaP2,6,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003678214>,Ce5MoN6,12,0.0511428574999985
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003767176>,Li6ZnHg,8,0.0158346731249998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004778026>,CsLi(HoSe2)2,16,0.021519056249998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003623233>,Pr2NdRh,8,0.031637533214285
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065468>,TlCdGa,6,0.0365141197222222
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065476>,TlCdGa,6,0.0541194380555558
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003607359>,TlCdGa,6,0.0769847613888892
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065474>,TlCdGa,6,0.0765425930555561
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001020408>,TlCdGa,6,0.072289296388889
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065471>,TlCdGa,6,0.0708617597222223
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001831983>,TlCdGa,3,0.0844670213888894
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065473>,TlCdGa,6,0.0547005397222224
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065475>,TlCdGa,6,0.0790826630555558
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065479>,TlCdGa,6,0.0597914247222224
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065462>,TlCdGa,6,0.063276666388889
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065478>,TlCdGa,6,0.0754144497222224
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065465>,TlCdGa,6,0.0678957930555559
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065461>,TlCdGa,6,0.0811982197222227
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065480>,TlCdGa,6,0.071129108055556
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065460>,TlCdGa,6,0.0694074863888891
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065477>,TlCdGa,6,0.0765653230555556
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065464>,TlCdGa,6,0.0728237930555555
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003065467>,TlCdGa,6,0.068112316388889
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003339778>,Tb3(Al2Zn)2,9,0.0084275205555579
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005196558>,TlCdInAg,4,0.0593456044791667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004706210>,K4Na(AgCl4)3,20,0.0432945600000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005088218>,KTlVF6,9,0.0050106572222228
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004539113>,Nd2ZrSb3Rh4,10,0.0646237192380967
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004826761>,Li2H4PdRh,8,0.0627513906249932
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004946949>,KNa(MnCl3)2,20,0.0164837805000033
