candidate_id,reduced_formula,public_source,public_member,public_id,match_confidence,structure_match_public,public_energy_above_hull,match_error
mattergen_pilot_5k_3gpu_03509,LiSm2TmS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004827843>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.03580424,
mattergen_pilot_5k_3gpu_03077,LiSm3Ho3S8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004694660>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0231881790333305,
mattergen_pilot_5k_3gpu_00883,LiSm5Te6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003676906>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0137593933333377,
mattergen_pilot_5k_3gpu_04934,LiSmDy2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001142718>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0917423729166664,
mattergen_pilot_5k_3gpu_03882,LiSmDyZn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001367534>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0722685054166669,
mattergen_pilot_5k_3gpu_03155,LiSmHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001270171>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0359861083333337,
mattergen_pilot_5k_3gpu_00867,LiSmPdPb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001379777>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0062704139062494,
mattergen_pilot_5k_3gpu_02577,LiSmSb2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003631762>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04962,LiSnS,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003095357>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0514330245833321,
mattergen_pilot_5k_3gpu_00387,LiTb(SnTe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004820098>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0574243649999992,
mattergen_pilot_5k_3gpu_04501,LiTb2Ho,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001142941>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0728981366666667,
mattergen_pilot_5k_3gpu_01418,LiTb2SmS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004779348>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.008434775625,
mattergen_pilot_5k_3gpu_01836,LiTbHfSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005062836>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0186173485714293,
mattergen_pilot_5k_3gpu_02874,LiTbHoAl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001382877>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0080205682291665,
mattergen_pilot_5k_3gpu_04456,LiTbSnRu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001308869>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0848901625000007,
mattergen_pilot_5k_3gpu_01877,LiTbTmCd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001327332>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0584901191666671,
mattergen_pilot_5k_3gpu_03723,LiTl2CdSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004872453>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0386858065625004,
mattergen_pilot_5k_3gpu_02351,LiTl2Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005119776>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0791743884999998,
mattergen_pilot_5k_3gpu_03795,LiTlHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179188>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0635047619444444,
mattergen_pilot_5k_3gpu_00780,LiTlHgPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001379216>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0129105286111106,
mattergen_pilot_5k_3gpu_01516,LiTm2ScS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004827539>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0020554216666655,
mattergen_pilot_5k_3gpu_00828,LiTmHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001142619>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0402365025000004,
mattergen_pilot_5k_3gpu_01628,LiY2SnO,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001619182>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0391457425000005,
mattergen_pilot_5k_3gpu_02977,LiYHoZn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001318429>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0531768541666664,
mattergen_pilot_5k_3gpu_03533,LiYLuGa,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001318029>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0292183511458334,
mattergen_pilot_5k_3gpu_03705,LiYPdPb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001319285>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00264,LiYTl2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003186592>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_01271,LiZrSnPd,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001335528>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.092553190357143,
mattergen_pilot_5k_3gpu_01850,Lu2IrPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001143065>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0264410374999997,
mattergen_pilot_5k_3gpu_03977,Lu2Pd2Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-31091,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00580,Lu2ScTl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001223804>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0377512304166671,
mattergen_pilot_5k_3gpu_02846,LuCdHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-865988,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02761,LuMgInHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001399622>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0491891637499999,
mattergen_pilot_5k_3gpu_03181,LuScAlHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001390177>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0796219093749996,
mattergen_pilot_5k_3gpu_00355,Mg14NiSb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1028340,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.091507384001324,
mattergen_pilot_5k_3gpu_00807,Mg2HgAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003186284>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0575075349999996,
mattergen_pilot_5k_3gpu_04992,Mg2Sc3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003193690>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0903866289999992,
mattergen_pilot_5k_3gpu_04161,Mg2TiCo5B2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005130716>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0664983650500028,
mattergen_pilot_5k_3gpu_01711,Mg2TlHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002992995>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0906228403333331,
mattergen_pilot_5k_3gpu_03399,Mg6TlSn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003765511>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.083697680218322,
mattergen_pilot_5k_3gpu_04537,MgAlVS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1246431,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0845604292857116,
mattergen_pilot_5k_3gpu_03843,MgBeCu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003172564>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0989940621874998,
mattergen_pilot_5k_3gpu_04109,MgCdPb2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003175028>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0807974723214286,
mattergen_pilot_5k_3gpu_02261,MgGaNiPd,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001355579>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.095535460833334,
mattergen_pilot_5k_3gpu_04686,MgInCuRh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001345010>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0602504663392871,
mattergen_pilot_5k_3gpu_01347,MgSc2Au3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003438411>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0353508783333333,
mattergen_pilot_5k_3gpu_00499,MgTi2InH,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001614510>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.096495763,
mattergen_pilot_5k_3gpu_04341,MgZr3Sc2N6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004620175>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0103421899999922,
mattergen_pilot_5k_3gpu_04010,Mn2FeB2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002958841>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0265133232500005,
mattergen_pilot_5k_3gpu_00709,MnCdNi2N,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001612332>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0457382359999991,
mattergen_pilot_5k_3gpu_00760,MnGa(CuS2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004872814>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0272783812499941,
mattergen_pilot_5k_3gpu_02578,MoHRu2Rh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001615944>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.055919232499999,
mattergen_pilot_5k_3gpu_02533,Na(GaSn)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002935524>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0566194006666682,
mattergen_pilot_5k_3gpu_03320,Na(ZnAu)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003002614>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02301,Na2AlGaO4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004761138>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0139352334374995,
mattergen_pilot_5k_3gpu_04004,Na2CaCeSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004823071>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0078825099999999,
mattergen_pilot_5k_3gpu_04518,Na2DyGaCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004961564>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0187159483749992,
mattergen_pilot_5k_3gpu_03535,Na2GaAu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002999603>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0602961268333324,
mattergen_pilot_5k_3gpu_03411,Na2Hf(ScS3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004586306>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00417,Na2HfHgS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004860424>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0822683787500002,
mattergen_pilot_5k_3gpu_02834,Na2HfMnS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004766671>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0214742843749995,
mattergen_pilot_5k_3gpu_00929,Na2HfScTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004832940>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0194609543999959,
mattergen_pilot_5k_3gpu_03132,Na2LiHfTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004832169>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0800570318750013,
mattergen_pilot_5k_3gpu_01157,Na2SmHoTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004833381>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0100444949999998,
mattergen_pilot_5k_3gpu_01069,Na2TbYTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004816909>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0005477633333317,
mattergen_pilot_5k_3gpu_01715,Na2V(RhS3)2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004586390>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0475038363636368,
mattergen_pilot_5k_3gpu_01699,Na2YSbSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004815603>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0069372799999998,
mattergen_pilot_5k_3gpu_02798,Na3Ca2HfTe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004645187>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0415613369444436,
mattergen_pilot_5k_3gpu_03413,Na3CaTl2O6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004625287>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0275727734722197,
mattergen_pilot_5k_3gpu_03956,Na3Dy2TmTe6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004613743>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02668,Na3Er2AlS6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004641842>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0549871204166683,
mattergen_pilot_5k_3gpu_00354,Na3Hf(ZrTe3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004645188>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0259835329166682,
mattergen_pilot_5k_3gpu_04946,Na3HoEr3Te8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004698760>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0375336035555511,
mattergen_pilot_5k_3gpu_03911,Na3La2BiSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004637464>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0012318754166669,
mattergen_pilot_5k_3gpu_04193,Na3MgZr3Se8,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004689602>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0173982971111099,
mattergen_pilot_5k_3gpu_00450,Na3Tl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-982773,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.011114633049569,
mattergen_pilot_5k_3gpu_01325,Na3Y2InS6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004628675>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0216415206250006,
mattergen_pilot_5k_3gpu_04791,Na3Y2MnTe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004628996>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0474347259315148,
mattergen_pilot_5k_3gpu_03601,Na3Zr(VTe3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004645155>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0260176701302077,
mattergen_pilot_5k_3gpu_00373,Na4MgZr3S8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004727921>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0081422443750005,
mattergen_pilot_5k_3gpu_02785,Na4TbHo3S8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004728419>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0001880131250002,
mattergen_pilot_5k_3gpu_02415,Na4Y3RuO8,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004712576>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0858366277187476,
mattergen_pilot_5k_3gpu_00096,Na5ReO6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-8253,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00258,Na5Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001192935>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0436002807183906,
mattergen_pilot_5k_3gpu_03813,Na6Tl2Ag,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003484512>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0321420386302682,
mattergen_pilot_5k_3gpu_02059,NaAg2AsS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004774408>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03973,NaB6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm000999976>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0363017090492618,
mattergen_pilot_5k_3gpu_02234,NaCa(ErAu2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004803747>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0561022509375006,
mattergen_pilot_5k_3gpu_04737,NaCaSb2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001216050>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0368820965624987,
mattergen_pilot_5k_3gpu_00036,NaCe(CO3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004945110>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0249485175000003,
mattergen_pilot_5k_3gpu_01187,NaCu4Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001180539>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0735251860416674,
mattergen_pilot_5k_3gpu_04052,NaDy(ScTe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004832976>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0461268825000003,
mattergen_pilot_5k_3gpu_00005,NaDyIn2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001094614>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0684892197665227,
mattergen_pilot_5k_3gpu_00439,NaEr2ScSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004822852>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0236342650000009,
mattergen_pilot_5k_3gpu_03706,NaEuHgSb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001387071>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00881,NaLa(ErTe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004833280>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0045601531250003,
mattergen_pilot_5k_3gpu_00328,NaLa(TmSe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004823182>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0114880099999998,
mattergen_pilot_5k_3gpu_03503,NaLi2LaP2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004745568>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02728,NaLiBr2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002849178>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0342727087500001,
mattergen_pilot_5k_3gpu_02963,NaLiPb2F6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004957165>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0366017275000016,
mattergen_pilot_5k_3gpu_01000,NaLiSnBi,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001335436>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0779287812499998,
mattergen_pilot_5k_3gpu_04918,NaPr2TmS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004828663>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0480635612500002,
mattergen_pilot_5k_3gpu_02426,NaSm2(DyTe2)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004613658>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0152493900000019,
mattergen_pilot_5k_3gpu_03382,NaSm2SbO6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004951598>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0652036401666649,
mattergen_pilot_5k_3gpu_02976,NaSr2MgPt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001509993>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0853881301063217,
mattergen_pilot_5k_3gpu_03823,NaSr2Tl,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001144216>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.014081320237069,
mattergen_pilot_5k_3gpu_04956,NaTaTlCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005090810>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0601303643055555,
mattergen_pilot_5k_3gpu_00804,NaTb3(AgSe3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004604372>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0407581433333312,
mattergen_pilot_5k_3gpu_02817,NaTbCoCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005091053>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0294603387499989,
mattergen_pilot_5k_3gpu_00530,NaTbSnCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005089064>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.013035983888888,
mattergen_pilot_5k_3gpu_01016,NaTlHgPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001386535>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.050885260416666,
mattergen_pilot_5k_3gpu_04716,NaTm(InBr3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004955918>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0033437194999996,
mattergen_pilot_5k_3gpu_04178,Nb3V8Mo,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003587138>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.019338582499996,
mattergen_pilot_5k_3gpu_03561,NbCo4Os,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001173149>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.060425743333333,
mattergen_pilot_5k_3gpu_03594,NbGaH,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001277189>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0633256126724148,
mattergen_pilot_5k_3gpu_03939,NbV4W,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001186669>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02168,Nd2(ZnPd)5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003373184>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0135128335555547,
mattergen_pilot_5k_3gpu_03769,Nd2Al3PdPt4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004519519>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0440471270000042,
mattergen_pilot_5k_3gpu_00408,Nd2Al4ZnPd3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004535153>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0372622040000063,
mattergen_pilot_5k_3gpu_04721,Nd2CdAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001125338>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0224662299999995,
mattergen_pilot_5k_3gpu_04914,Nd2CdOs,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001126031>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0868521402343756,
mattergen_pilot_5k_3gpu_03060,Nd2Er3Pd2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003311576>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0207379528571429,
mattergen_pilot_5k_3gpu_01126,Nd2Ge2Rh5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003317359>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.079234236111116,
mattergen_pilot_5k_3gpu_01062,Nd2Ge3Pd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1220340,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00392,Nd2HgIr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001094830>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0733089277678553,
mattergen_pilot_5k_3gpu_04085,Nd2HoAl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001197319>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0429130921874998,
mattergen_pilot_5k_3gpu_04113,Nd2Ni3As4Pd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004531580>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_01945,Nd2SmCd,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001126571>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0331051575,
mattergen_pilot_5k_3gpu_03595,Nd2TePb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003616229>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0470822699999997,
mattergen_pilot_5k_3gpu_01746,Nd2TmGa4Pd3,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004534101>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0989902182500008,
mattergen_pilot_5k_3gpu_01712,Nd2YPb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231254>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0686661959166681,
mattergen_pilot_5k_3gpu_00560,Nd2ZrSb3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003431761>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0776854129166668,
mattergen_pilot_5k_3gpu_03946,Nd2ZrSb3Rh4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004539113>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0646237192380967,
