candidate_id,formula,composition_key,structure_matcher_status,matched_public_source,matched_public_id,pool_duplicate_status,keep_for_followup,evidence_status
mattergen_pilot_5k_3gpu_02260,Ag2 Hg8 Au3,Ag-Au-Hg,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02261,Mg1 Ga1 Ni1 Pd1,Ga-Mg-Ni-Pd,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02262,Sr2 La6 Ir2,Ir-La-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02263,La5 Tb1 Ho1 Sc1,Ho-La-Sc-Tb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02264,Sr2 Al2 Pt4 O10,Al-O-Pt-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02265,Er5 Mg4 Sc1,Er-Mg-Sc,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02266,Y4 Mn3 Ag1 Se12,Ag-Mn-Se-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02267,Be2 Fe1 Au1,Au-Be-Fe,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02268,Zr6 Si1 W1,Si-W-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02269,Hf5 In5,Hf-In,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02270,La5 Tb3 Tl1,La-Tb-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02271,Tm2 Mg1,Mg-Tm,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02272,La9 Tl4 Ga1,Ga-La-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02273,Tb2 Pr6 Ho2 Tm2,Ho-Pr-Tb-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02274,Zr1 Co3 Ge2,Co-Ge-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02275,Tb3 Er2 Tm1 Sc6,Er-Sc-Tb-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02276,Rb7 Er1 Cl12,Cl-Er-Rb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02277,Sm1 Er1 In1 Os1,Er-In-Os-Sm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02278,Dy4 Cd2 Ag4,Ag-Cd-Dy,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02279,Al1 Zn2 Cu1 Te4,Al-Cu-Te-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02280,Ce1 Y12 In5,Ce-In-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02281,Tb2 Sm2 Dy6 Ho2,Dy-Ho-Sm-Tb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02282,Li8 Cd1 Hg2,Cd-Hg-Li,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02283,Rb2 Sm2 Ag2 Se6,Ag-Rb-Se-Sm,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02284,K2 Fe1 Ag1 Cl6,Ag-Cl-Fe-K,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02285,Ce1 Pr1 Zn1 Ag1,Ag-Ce-Pr-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02286,Te1 Pt4 Se1,Pt-Se-Te,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02287,Y2 H2 Se1,H-Se-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02288,K4 Rb4 Sn1,K-Rb-Sn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02289,Li3 Ta1 O4,Li-O-Ta,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02290,Pd1 Au3,Au-Pd,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02291,La8 Nd7 Cd3,Cd-La-Nd,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02292,Zr1 Al3 Cr1 Ni3,Al-Cr-Ni-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02293,In1 Ni5,In-Ni,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02294,Dy4 Re2 N4,Dy-N-Re,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02295,Na2 Li2 Hg6,Hg-Li-Na,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02296,Cs5 K3 Rb4,Cs-K-Rb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02297,Tb2 Tm4 Ru2,Ru-Tb-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02298,Cd2 Pt6,Cd-Pt,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02299,K1 La1 Pr2 Te4,K-La-Pr-Te,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02300,Mn3 Bi5 O12,Bi-Mn-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02301,Na2 Al1 Ga1 O4,Al-Ga-Na-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02302,Hf3 Mn8 Cd1,Cd-Hf-Mn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02303,Ca4 Pt2 Pb2 O12,Ca-O-Pb-Pt,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02304,Sr2 Y3 Er2 S8,Er-S-Sr-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02305,Sr1 La1 Mg2 Cd2,Cd-La-Mg-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02306,Na2 Sr2 Ga2 P4,Ga-Na-P-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02307,Ba8 Hg4 Pd2,Ba-Hg-Pd,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02308,Pr1 Zn2 Ag4,Ag-Pr-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02309,Mn2 Ag2 Au2,Ag-Au-Mn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02310,Y1 Ho1 Sc2,Ho-Sc-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02311,Cs2 V1 Fe3 Se6,Cs-Fe-Se-V,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02312,In4 Bi10,Bi-In,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02313,Li2 Ag4 Cl5,Ag-Cl-Li,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02314,Tb1 Sc4 Hg3,Hg-Sc-Tb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02315,Ce4 Cr2 P6,Ce-Cr-P,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02316,Li1 Ni1 O2 F3,F-Li-Ni-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02317,K3 Nd2 Dy1 O6,Dy-K-Nd-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02318,Er6 Hg4,Er-Hg,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02319,Nd2 Re3 As4,As-Nd-Re,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02320,Li1 Mg3,Li-Mg,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02321,Ho1 Hf1 W4,Hf-Ho-W,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02322,Li2 Tl2 Ag2 Cl6,Ag-Cl-Li-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02323,Ba2 Si4 Pd3,Ba-Pd-Si,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02324,Cs2 Au2 Se2 N4,Au-Cs-N-Se,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02325,Dy1 Cd1 Ag1 Hg1,Ag-Cd-Dy-Hg,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02326,Si2 Ni1 Rh3,Ni-Rh-Si,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02327,Pr1 Cu1 Ge2 Ir1,Cu-Ge-Ir-Pr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02328,Na2 Er4 Mn2 Se8,Er-Mn-Na-Se,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02329,La11 Er1 Cd6,Cd-Er-La,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02330,Ag1 Bi1 Au2 O8,Ag-Au-Bi-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02331,Zn1 Cd1 In1,Cd-In-Zn,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02332,Cs1 K9 Na2,Cs-K-Na,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02333,Nd4 Er2 Tm6,Er-Nd-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02334,Re1 Pt4,Pt-Re,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02335,Ga2 Si1 Pt8,Ga-Pt-Si,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02336,Ca2 Ga2 Cu4,Ca-Cu-Ga,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02337,Cd1 Pd2 Pb1,Cd-Pb-Pd,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02338,Sm2 Pd6,Pd-Sm,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02339,Na1 Er1 Ga2,Er-Ga-Na,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02340,Hf1 Ta1 Fe1,Fe-Hf-Ta,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02341,Tb1 Tl1 Rh2,Rh-Tb-Tl,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02342,Cd1 Ag2 Pt2 Au2,Ag-Au-Cd-Pt,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02343,Cs2 Pr2 Ag2 Br10,Ag-Br-Cs-Pr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02344,Sm1 Er1 Hg2,Er-Hg-Sm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02345,Sm6 C2 N1 Cl3,C-Cl-N-Sm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02346,Nd1 Sc2 Ga1 N1,Ga-N-Nd-Sc,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02347,Hf2 S6,Hf-S,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02348,Zr3 Ga5 Pt1,Ga-Pt-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02349,Ti1 Mn1 Pt2,Mn-Pt-Ti,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02350,V6 Co1 H1,Co-H-V,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02351,Li1 Tl2 Pb1,Li-Pb-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02352,Ba1 Li1 Ca2,Ba-Ca-Li,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02353,Pr2 Ga4 Ni1 Pt3,Ga-Ni-Pr-Pt,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02354,Al1 Tl2 In1 S4,Al-In-S-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02355,Lu6 Fe1 P2,Fe-Lu-P,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02356,La3 Tb2 Pr1 Sm1,La-Pr-Sm-Tb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02357,Pr2 Mg1 Cd1,Cd-Mg-Pr,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02358,Li2 Hf2 Ge2,Ge-Hf-Li,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02359,Be1 Te1 H1 Pb4 O9,Be-H-O-Pb-Te,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02360,Co1 Pd1 Pt2,Co-Pd-Pt,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02361,Sc2 Si5 Ni4,Ni-Sc-Si,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02362,K2 Sr1 Ce1 S4,Ce-K-S-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02363,La2 Nd1 Cd1 C1,C-Cd-La-Nd,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02364,Na1 Zr2 Ag2 S6,Ag-Na-S-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02365,Ca1 Ce1 Tl4 S6,Ca-Ce-S-Tl,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02366,Ba1 Sr1 Tm1 Zr1 O6,Ba-O-Sr-Tm-Zr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02367,O10,O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02368,Sc4 Ti2 Ir4,Ir-Sc-Ti,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02369,Er1 Tl1 S2,Er-S-Tl,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02370,Re1 W2,Re-W,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02371,Sm5 Ho1,Ho-Sm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02372,Ho2 Ga1 Si3 Pd4,Ga-Ho-Pd-Si,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02373,K2 In2 Ag4,Ag-In-K,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02374,La12 Tm2 Cd2,Cd-La-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02375,La6 Er2 Tm2 Hg2,Er-Hg-La-Tm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02376,Eu2 Sb1 As1,As-Eu-Sb,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02377,Ce1 Sm1 Dy2 Se6,Ce-Dy-Se-Sm,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02378,Li7 Ca3 Fe2 O8,Ca-Fe-Li-O,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02379,Li2 Y3 As2,As-Li-Y,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02380,Mg1 Tl1 W2 O8,Mg-O-Tl-W,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02381,Tb1 Lu1 Ag1 Sn1,Ag-Lu-Sn-Tb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02382,Ce5 Nd2 Rh5,Ce-Nd-Rh,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02383,Ca1 Er1 Tl2,Ca-Er-Tl,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02384,Cs2 Zn1 In3 I8,Cs-I-In-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02385,Mn2 F4,F-Mn,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02386,La2 Zn2 As1 P1 Au2,As-Au-La-P-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02387,Cd3 Pb2,Cd-Pb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02388,K1 Tb1 Ti1 Ir1 C1 N1 O4,C-Ir-K-N-O-Tb-Ti,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02389,Al2 V6 H4,Al-H-V,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02390,Ca2 Fe2 Ge2 C1,C-Ca-Fe-Ge,not_run_smoke_formula_level_only,WBM_Matbench_formula_index,,hash_unique_in_smoke_batch,False,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02391,K1 Rb1 Sr5 Ga1 Rh1,Ga-K-Rb-Rh-Sr,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02392,Yb1 Pr1 Au2,Au-Pr-Yb,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02393,Y2 Zn3 Cu1,Cu-Y-Zn,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
mattergen_pilot_5k_3gpu_02394,Er2 Hg1 Os1,Er-Hg-Os,not_run_smoke_formula_level_only,,,hash_unique_in_smoke_batch,True,smoke_formula_level_public_label_exclusion_only
