domain,dataset,unit,target_row,proposal_source,block_definition,rho,alpha,K,seed,contamination_mode,epsilon_false_verified_positive,observed_true_positives_in_calibration,false_candidates_injected_as_verified_positive,realized_verified_positive_contamination_rate,removed_from_calibration_null,released,actual_FTR,violates_alpha,raw_topK_actual_FTR,best_mass_ratio,self_consistency_margin,tau_k,max_observed_e,required_e,emax_effective,block_coverage,n_cal_blocks,n_nonempty_null_cal_blocks,empty_reason,evidence_status
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,1,adversarial,0.1,1630,163,0.09090909090909091,1793,300,0.21,True,0.21,16.480390769444053,154.80390769444054,10.0,164.80390769444054,10.0,164.80390769444054,0.99755832881172,3686,3677,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.0,1618,0,0.0,1618,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.0,1618,0,0.0,1618,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.005,1618,8,0.004920049200492005,1626,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.005,1618,8,0.004920049200492005,1626,174,0.10344827586206896,True,0.19,6.5278554823310415,0.06107407600111969,17.241379310344826,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.01,1618,16,0.009791921664626682,1634,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.01,1618,16,0.009791921664626682,1634,194,0.10309278350515463,True,0.19,8.502668905557238,0.7483553718473743,15.463917525773194,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.02,1618,32,0.019393939393939394,1650,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.02,1618,32,0.019393939393939394,1650,215,0.12093023255813953,True,0.19,10.203202686668687,0.4649037018592157,13.953488372093023,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.05,1618,81,0.047675103001765744,1699,163,0.09202453987730061,False,0.19,5.650160627563843,0.15752499799850384,18.404907975460123,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.05,1618,81,0.047675103001765744,1699,300,0.19,True,0.19,14.207685461544031,3.670846809121132,10.0,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,random,0.1,1618,162,0.09101123595505618,1780,163,0.09202453987730061,False,0.19,5.651511869009259,0.16177778003658005,18.404907975460123,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,2,adversarial,0.1,1618,162,0.09101123595505618,1780,300,0.19,True,0.19,16.456778526884978,154.56778526884978,10.0,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.0,1645,0,0.0,1645,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.0,1645,0,0.0,1645,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.005,1645,8,0.004839685420447671,1653,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.005,1645,8,0.004839685420447671,1653,56,0.08928571428571429,False,0.25,2.358240795561216,9.125598274558435,53.57142857142857,164.52842759729413,10.0,164.52842759729413,0.9956592512208355,3686,3670,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.01,1645,16,0.00963275135460566,1661,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.01,1645,16,0.00963275135460566,1661,103,0.21359223300970873,True,0.25,4.003525071534157,0.6658401563411509,29.126213592233007,164.52842759729413,10.0,164.52842759729413,0.9956592512208355,3686,3670,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.02,1645,33,0.01966626936829559,1678,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.02,1645,33,0.01966626936829559,1678,153,0.22875816993464052,True,0.25,7.129565195882745,0.423967130458891,19.6078431372549,164.52842759729413,10.0,164.52842759729413,0.9956592512208355,3686,3670,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.05,1645,82,0.04748118123914302,1727,41,0.0,False,0.25,2.0296693516491473,16.36323504953147,73.17073170731706,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.05,1645,82,0.04748118123914302,1727,298,0.2516778523489933,True,0.25,12.723531734190747,0.029589388328467692,10.06711409395973,164.52842759729413,10.0,164.52842759729413,0.9956592512208355,3686,3670,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,random,0.1,1645,164,0.09065782200110559,1809,41,0.0,False,0.25,2.0286985152094634,16.32091053862257,73.17073170731706,164.4890688007673,10.0,164.4890688007673,0.9953879544221378,3686,3669,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,3,adversarial,0.1,1645,164,0.09065782200110559,1809,300,0.25,True,0.25,16.452842759729414,154.52842759729413,10.0,164.52842759729413,10.0,164.52842759729413,0.9956592512208355,3686,3670,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.0,1684,0,0.0,1684,103,0.07766990291262135,False,0.26666666666666666,3.6762261672196157,10.926127664038063,29.126213592233007,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.0,1684,0,0.0,1684,103,0.07766990291262135,False,0.26666666666666666,3.6762261672196157,10.926127664038063,29.126213592233007,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.005,1684,8,0.004728132387706856,1692,103,0.07766990291262135,False,0.26666666666666666,3.6762261672196157,10.926127664038063,29.126213592233007,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.005,1684,8,0.004728132387706856,1692,124,0.12096774193548387,True,0.26666666666666666,5.651511869009259,2.3142726227687653,24.193548387096772,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.01,1684,17,0.009994121105232217,1701,103,0.07766990291262135,False,0.26666666666666666,3.6762261672196157,10.926127664038063,29.126213592233007,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.01,1684,17,0.009994121105232217,1701,162,0.16666666666666666,True,0.26666666666666666,6.8037618617198845,0.048167236978184036,18.51851851851852,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.02,1684,34,0.01979045401629802,1718,103,0.07766990291262135,False,0.26666666666666666,3.6762261672196157,10.926127664038063,29.126213592233007,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.02,1684,34,0.01979045401629802,1718,211,0.2037914691943128,True,0.26666666666666666,9.27286898895694,0.20366918296419279,14.218009478672984,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.05,1684,84,0.04751131221719457,1768,103,0.07766990291262135,False,0.26666666666666666,3.675347204337645,10.916811831036284,29.126213592233007,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.05,1684,84,0.04751131221719457,1768,300,0.26666666666666666,True,0.26666666666666666,16.460714181580368,154.60714181580366,10.0,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,random,0.1,1684,168,0.09071274298056156,1852,103,0.07766990291262135,False,0.26666666666666666,3.6735892032171362,10.898179239982838,29.126213592233007,164.4890688007673,10.0,164.4890688007673,0.9953879544221378,3686,3669,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,4,adversarial,0.1,1684,168,0.09071274298056156,1852,300,0.26666666666666666,True,0.26666666666666666,16.460714181580368,154.60714181580366,10.0,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.0,1533,0,0.0,1533,151,0.08609271523178808,False,0.21,4.993083301746044,0.17345581445576386,19.86754966887417,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.0,1533,0,0.0,1533,151,0.08609271523178808,False,0.21,4.993083301746044,0.17345581445576386,19.86754966887417,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.005,1533,8,0.005191434133679429,1541,151,0.08609271523178808,False,0.21,4.993083301746044,0.17345581445576386,19.86754966887417,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.005,1533,8,0.005191434133679429,1541,152,0.08552631578947369,False,0.21,6.198719911793342,0.2995658513354087,19.736842105263158,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.01,1533,15,0.009689922480620155,1548,151,0.08609271523178808,False,0.21,4.993083301746044,0.17345581445576386,19.86754966887417,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.01,1533,15,0.009689922480620155,1548,209,0.14354066985645933,True,0.21,8.11867740659659,0.06432508830630645,14.354066985645932,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.02,1533,31,0.019820971867007674,1564,151,0.08609271523178808,False,0.21,4.993083301746044,0.17345581445576386,19.86754966887417,164.60714181580366,10.0,164.60714181580366,0.9962018448182312,3686,3672,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.02,1533,31,0.019820971867007674,1564,265,0.17358490566037735,True,0.21,10.093490829822787,0.034711632644812696,11.320754716981131,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.05,1533,77,0.04782608695652174,1610,151,0.08609271523178808,False,0.21,4.991889486488443,0.16885828772439737,19.86754966887417,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.05,1533,77,0.04782608695652174,1610,300,0.21,True,0.21,16.07278702792433,24.118654565362412,10.0,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,random,0.1,1533,153,0.09074733096085409,1686,151,0.08609271523178808,False,0.21,4.991889486488443,0.16885828772439737,19.86754966887417,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,5,adversarial,0.1,1533,153,0.09074733096085409,1686,300,0.21,True,0.21,16.456778526884978,154.56778526884978,10.0,164.56778526884978,10.0,164.56778526884978,0.9959305480195334,3686,3671,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.0,1720,0,0.0,1720,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.0,1720,0,0.0,1720,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,formal_assumption_intact_reference
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.005,1720,9,0.005205320994794679,1729,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.005,1720,9,0.005205320994794679,1729,54,0.1111111111111111,True,0.35,2.634343955816384,7.185628578605538,55.55555555555555,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.01,1720,17,0.00978698906160046,1737,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.01,1720,17,0.00978698906160046,1737,104,0.22115384615384615,True,0.35,3.6771051049937022,0.9665761000720927,28.846153846153847,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.02,1720,34,0.019384264538198404,1754,39,0.05128205128205128,False,0.35,2.085522298354637,12.65321176001963,76.92307692307692,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.02,1720,34,0.019384264538198404,1754,145,0.2620689655172414,True,0.35,6.421213392302436,1.1059772469303013,20.689655172413794,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.05,1720,86,0.047619047619047616,1806,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.05,1720,86,0.047619047619047616,1806,300,0.35,True,0.35,16.2451210608677,79.57628868309655,10.0,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,random,0.1,1720,172,0.09090909090909091,1892,39,0.05128205128205128,False,0.35,2.086020786140143,12.674371754430823,76.92307692307692,164.6858515373797,10.0,164.6858515373797,0.9967444384156267,3686,3674,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,6,adversarial,0.1,1720,172,0.09090909090909091,1892,300,0.35,True,0.35,16.4646497238524,154.64649723852398,10.0,164.64649723852398,10.0,164.64649723852398,0.9964731416169289,3686,3673,,assumption_violation_sensitivity_not_formal_guarantee
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K300,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,0.1,300,7,random,0.0,1552,0,0.0,1552,101,0.1485148514851485,True,0.32666666666666666,3.516656160032386,0.1442152925019684,29.702970297029697,164.84325750151808,10.0,164.84325750151808,0.9978296256104178,3686,3678,,formal_assumption_intact_reference
