domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,19,161,0.06832298136645963,0.29,0.29,164.60714181580366,17.306411900418205,103.82770528834031,164.60714181580366,5.0,164.60714181580366,5.399114251558361,1.7784615898591998,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,19,99,0.010101010101010102,0.384,0.384,164.60714181580366,62.72646550419436,149.55144954864636,164.60714181580366,5.0,164.60714181580366,2.6995571257791804,12.221414999143853,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,19,0,0.0,0.3998,0.832,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.539911425155836,-4.648794309006913,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,0,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,0,100,0.06,0.06,0.06,164.60714181580366,29.80583811480544,109.58691813953212,164.60714181580366,20.0,164.60714181580366,4.444392829026699,9.80583811480544,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,0,54,0.0,0.29,0.29,164.60714181580366,164.60714181580366,164.60714181580371,164.60714181580366,20.0,164.60714181580366,1.481464276342233,53.49603070469256,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,0,0,0.0,0.362,0.362,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.8888785658053397,-16.451927801943388,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,0,0,0.0,0.415,0.415,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.4444392829026699,-18.058864935633775,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,0,0,0.0,0.4006,0.6888,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.08888785658053398,-19.638678437144307,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,0,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,0,100,0.06,0.06,0.06,164.60714181580366,29.80583811480544,109.58691813953212,164.60714181580366,10.0,164.60714181580366,8.888785658053399,19.80583811480544,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,0,102,0.06862745098039216,0.29,0.29,164.60714181580366,29.80583811480544,108.02258323708651,164.60714181580366,10.0,164.60714181580366,2.962928552684466,0.39407340892308795,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,0,61,0.01639344262295082,0.362,0.362,164.60714181580366,89.55512804294817,155.9946156451481,164.60714181580366,10.0,164.60714181580366,1.7777571316106795,7.587914928194081,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,0,0,0.0,0.415,0.415,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.8888785658053397,-8.058864935633773,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,0,0,0.0,0.4006,0.6888,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.17777571316106797,-9.638678437144307,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,0,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,0,100,0.06,0.06,0.06,164.60714181580366,29.80583811480544,109.58691813953212,164.60714181580366,5.0,164.60714181580366,17.777571316106798,24.80583811480544,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,0,150,0.16666666666666666,0.29,0.29,164.60714181580366,10.10127447585055,79.20909887509512,164.60714181580366,5.0,164.60714181580366,5.925857105368932,0.10127447585055016,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,0,121,0.15702479338842976,0.362,0.362,164.60714181580366,21.790625303724457,94.75085417267906,164.60714181580366,5.0,164.60714181580366,3.555514263221359,1.1294682789310713,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,0,61,0.01639344262295082,0.415,0.415,164.60714181580366,89.55512804294817,155.9946156451481,164.60714181580366,5.0,164.60714181580366,1.7777571316106795,7.587914928194081,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,0,0,0.0,0.4006,0.6888,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.35555142632213593,-4.638678437144306,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,1,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,1,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,1,152,0.019736842105263157,0.21666666666666667,0.21666666666666667,164.60714181580366,40.05234125627107,135.2867966027228,164.60714181580366,20.0,164.60714181580366,3.0177975999564004,0.5786570457447553,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,1,121,0.008264462809917356,0.338,0.338,164.60714181580366,89.55512804294817,157.78423147281686,164.60714181580366,20.0,164.60714181580366,1.8106785599738402,6.910499943774624,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,1,0,0.0,0.435,0.435,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.9053392799869201,-17.211040002378155,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,1,0,0.0,0.4248,0.6724,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.18106785599738404,-19.59643245483601,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,1,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,1,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,1,211,0.10426540284360189,0.21666666666666667,0.21666666666666667,164.60714181580366,15.262653700560776,104.75907698374502,164.60714181580366,10.0,164.60714181580366,6.035595199912801,1.0446442218877916,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,1,176,0.03977272727272727,0.338,0.338,164.60714181580366,29.80583811480544,121.44312064384154,164.60714181580366,10.0,164.60714181580366,3.6213571199476804,1.396747205714533,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,1,121,0.008264462809917356,0.435,0.435,164.60714181580366,89.55512804294817,157.78423147281686,164.60714181580366,10.0,164.60714181580366,1.8106785599738402,6.910499943774624,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,1,0,0.0,0.4248,0.6724,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.3621357119947681,-9.59643245483601,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,1,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,1,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,1,300,0.21666666666666667,0.21666666666666667,0.21666666666666667,164.60714181580366,7.846167941986419,76.5912619985732,164.60714181580366,5.0,164.60714181580366,12.071190399825602,2.846167941986419,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,1,285,0.2,0.338,0.338,164.60714181580366,8.82236270621361,80.18430802568139,164.60714181580366,5.0,164.60714181580366,7.242714239895361,0.05043288165220616,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,1,176,0.03977272727272727,0.435,0.435,164.60714181580366,29.80583811480544,121.44312064384154,164.60714181580366,5.0,164.60714181580366,3.6213571199476804,1.396747205714533,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,1,0,0.0,0.4248,0.6724,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.7242714239895361,-4.59643245483601,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,2,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,2,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,2,167,0.029940119760479042,0.20333333333333334,0.20333333333333334,164.60714181580366,40.05234125627107,141.97554593627234,164.60714181580366,20.0,164.60714181580366,3.5939225963117134,4.124197543696219,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,2,137,0.029197080291970802,0.334,0.334,164.60714181580366,89.55512804294817,161.32019230750342,164.60714181580366,20.0,164.60714181580366,2.156353557787028,16.562427313021175,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,2,131,0.022900763358778626,0.403,0.403,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,1.078176778893514,11.935386090612838,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,2,0,0.0,0.3902,0.68,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.2156353557787028,-19.63075016822877,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,2,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,2,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,2,209,0.11483253588516747,0.20333333333333334,0.20333333333333334,164.60714181580366,14.421678661637177,117.41248310357906,164.60714181580366,10.0,164.60714181580366,7.187845192623427,0.06761167599124462,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,2,169,0.03550295857988166,0.334,0.334,164.60714181580366,34.12656697602882,140.69922665863632,164.60714181580366,10.0,164.60714181580366,4.312707115574056,4.540768159460775,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,2,137,0.029197080291970802,0.403,0.403,164.60714181580366,89.55512804294817,161.32019230750342,164.60714181580366,10.0,164.60714181580366,2.156353557787028,16.562427313021175,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,2,0,0.0,0.3902,0.68,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.4312707115574056,-9.630750168228767,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,2,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,2,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,2,300,0.20333333333333334,0.20333333333333334,0.20333333333333334,164.60714181580366,7.075164301635225,84.60522642319505,164.60714181580366,5.0,164.60714181580366,14.375690385246854,2.0751643016352253,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,2,240,0.1625,0.334,0.334,164.60714181580366,10.4859530887825,103.76307886497696,164.60714181580366,5.0,164.60714181580366,8.625414231148111,0.0692864221158338,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,2,169,0.03550295857988166,0.403,0.403,164.60714181580366,34.12656697602882,140.69922665863632,164.60714181580366,5.0,164.60714181580366,4.312707115574056,4.540768159460775,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,2,0,0.0,0.3902,0.68,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.8625414231148112,-4.630750168228767,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,50,3,50,0.0,0.0,0.0,164.52842759729413,164.52842759729413,164.52842759729413,164.52842759729413,20.0,164.52842759729413,8.226421379864707,144.52842759729413,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,100,3,100,0.07,0.07,0.07,164.52842759729413,40.03370928195204,124.28501715331895,164.52842759729413,20.0,164.52842759729413,4.853588614120177,20.033709281952042,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,300,3,77,0.06493506493506493,0.28,0.28,164.52842759729413,89.5128048245838,146.99230798808915,164.52842759729413,20.0,164.52842759729413,1.6178628713733922,11.590726902505878,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,500,3,0,0.0,0.38,0.38,164.52842759729413,0.0,0.0,0.0,20.0,164.52842759729413,0.9707177228240353,-4.963097826434677,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,1000,3,0,0.0,0.434,0.434,164.52842759729413,0.0,0.0,0.0,20.0,164.52842759729413,0.4853588614120177,-18.070502235884312,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.05,5000,3,0,0.0,0.4042,0.6798,164.52842759729413,0.0,0.0,0.0,20.0,164.52842759729413,0.09707177228240353,-19.618294643537148,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,50,3,50,0.0,0.0,0.0,164.52842759729413,164.52842759729413,164.52842759729413,164.52842759729413,10.0,164.52842759729413,16.452842759729414,154.52842759729413,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,100,3,100,0.07,0.07,0.07,164.52842759729413,40.03370928195204,124.28501715331895,164.52842759729413,10.0,164.52842759729413,9.707177228240354,30.033709281952042,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,300,3,129,0.14728682170542637,0.28,0.28,164.52842759729413,23.892024209627007,103.13625322751699,164.52842759729413,10.0,164.52842759729413,3.2357257427467845,0.6362102561386358,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,500,3,80,0.0625,0.38,0.38,164.52842759729413,62.697026845987004,143.8312349452603,164.52842759729413,10.0,164.52842759729413,1.9414354456480707,0.19702684598700415,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,1000,3,0,0.0,0.434,0.434,164.52842759729413,0.0,0.0,0.0,10.0,164.52842759729413,0.9707177228240353,-4.963097826434677,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.1,5000,3,0,0.0,0.4042,0.6798,164.52842759729413,0.0,0.0,0.0,10.0,164.52842759729413,0.19414354456480706,-9.618294643537148,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,50,3,50,0.0,0.0,0.0,164.52842759729413,164.52842759729413,164.52842759729413,164.52842759729413,5.0,164.52842759729413,32.90568551945883,159.52842759729413,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,100,3,100,0.07,0.07,0.07,164.52842759729413,40.03370928195204,124.28501715331895,164.52842759729413,5.0,164.52842759729413,19.41435445648071,35.03370928195204,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,300,3,300,0.28,0.28,0.28,164.52842759729413,6.308717785823939,49.674556861962984,164.52842759729413,5.0,164.52842759729413,6.471451485493569,1.308717785823939,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,500,3,129,0.14728682170542637,0.38,0.38,164.52842759729413,23.892024209627007,103.13625322751699,164.52842759729413,5.0,164.52842759729413,3.8828708912961414,4.512179248386698,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,1000,3,80,0.0625,0.434,0.434,164.52842759729413,62.697026845987004,143.8312349452603,164.52842759729413,5.0,164.52842759729413,1.9414354456480707,0.19702684598700415,3686,3670,0.9956592512208355,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,top_score,0.2,5000,3,0,0.0,0.4042,0.6798,164.52842759729413,0.0,0.0,0.0,5.0,164.52842759729413,0.3882870891296141,-4.618294643537147,3686,3670,0.9956592512208355,insufficient_high_e_mass_for_uniform_scs,False
