dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source,task,mask_type,conflict_policy
BURST,162,ovtb_v162_p000487,cal,person,805,0.8879505395889282,0.8879505395889282,0.8879505395889282,1,0.0,18,18,1,159,False,4.0,0.9696250949208736,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2262,ovtb_v2262_p002805,test,person,805,0.8876982033252716,0.8876982033252716,0.8876982033252716,8,0.875,0,32,8,160,False,1.0,0.9909395760440504,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1520,ovtb_v1520_p002052,cal,cellular telephone,235,0.8876593858003616,0.8876593858003616,0.8876593858003616,4,0.75,11,39,4,161,False,2.0,0.983867272482632,1.0,4,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1466,ovtb_v1466_p001775,tune,cellular telephone,235,0.8874350786209106,0.8874350786209106,0.8874350786209106,1,0.0,0,0,1,162,False,2.0,0.9203597525729454,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,59,ovtb_v59_p000052,test,person,805,0.8872768878936768,0.8872768878936768,0.8872768878936768,8,0.875,0,39,8,163,False,1.0,0.9894591783706164,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,344,ovtb_v344_p000602,test,dog,382,0.8871355056762695,0.8871355056762695,0.8871355056762695,1,0.0,28,28,1,164,False,1.0,0.8955965035778827,1.0,1,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2290,ovtb_v2290_p002700,test,person,805,0.8870753049850464,0.8870753049850464,0.8870753049850464,1,0.0,0,0,1,165,False,2.0,0.9570542046877154,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1846,ovtb_v1846_p002227,cal,giraffe,502,0.8870266079902649,0.8870266079902649,0.8870266079902649,1,0.0,6,6,1,166,False,1.0,0.9668134959533792,1.0,1,True,False,,no,cat:502,unknown,giraffe,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,364,ovtb_v364_p000790,test,person,805,0.886789858341217,0.886789858341217,0.886789858341217,1,0.0,17,17,1,167,False,2.0,0.8517393440145318,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1175,ovtb_v1175_p001502,cal,person,805,0.8867528364062309,0.8867528364062309,0.8867528364062309,8,0.875,0,39,8,168,False,1.0,0.9850050965334752,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2474,ovtb_v2474_p003243,cal,motorcycle,714,0.8865671992301941,0.8865671992301941,0.8865671992301941,5,0.8,0,28,5,169,False,1.0,0.9290001036264156,1.0,5,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,432,ovtb_v432_p000798,cal,person,805,0.8863855997721354,0.8863855997721354,0.8863855997721354,3,0.6666666666666666,6,39,3,170,False,3.0,0.9951043527285502,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1273,ovtb_v1273_p001626,cal,water bottle,1184,0.8861413598060608,0.8861413598060608,0.8861413598060608,2,0.5,27,32,2,171,False,2.0,0.9631635743589628,1.0,2,True,False,,no,cat:1184,unknown,water bottle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,202,ovtb_v202_p000361,cal,person,805,0.8859818428754807,0.8859818428754807,0.8859818428754807,4,0.75,11,39,4,172,False,1.0,0.98902716279422,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,518,ovtb_v518_p001137,cal,person,805,0.8857058882713318,0.8857058882713318,0.8857058882713318,7,0.8571428571428571,0,39,7,173,False,1.0,0.9950153215011044,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1785,ovtb_v1785_p002338,cal,surfboard,1057,0.8855812549591064,0.8855812549591064,0.8855812549591064,1,0.0,33,33,1,174,False,2.0,0.3840050474110013,0.0,0,False,True,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,202,ovtb_v202_p000359,cal,person,805,0.8855626881122589,0.8855626881122589,0.8855626881122589,4,0.75,0,28,4,175,False,1.0,0.9962176672945702,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,460,ovtb_v460_p000839,cal,person,805,0.8849186897277832,0.8849186897277832,0.8849186897277832,1,0.0,21,21,1,176,False,1.0,0.9295450657422332,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2374,ovtb_v2374_p003008,test,dog,382,0.8840417861938477,0.8840417861938477,0.8840417861938477,1,0.0,22,22,1,177,False,5.0,0.9468121455977436,1.0,1,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2964,ovtb_v2964_p003748,cal,person,805,0.8838374018669128,0.8838374018669128,0.8838374018669128,1,0.0,44,44,1,178,False,1.0,0.98648947152028,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1401,ovtb_v1401_p001755,test,person,805,0.8837763965129852,0.8837763965129852,0.8837763965129852,4,0.75,5,32,4,179,False,1.0,0.9952765572794546,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,149,ovtb_v149_p000249,cal,person,805,0.8834637254476547,0.8834637254476547,0.8834637254476547,8,0.875,0,36,8,180,False,1.0,0.981163726295818,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2008,ovtb_v2008_p002595,test,football helmet,473,0.883312463760376,0.883312463760376,0.883312463760376,1,0.0,39,39,1,181,False,1.0,0.7979481234332475,1.0,1,True,False,,no,cat:473,unknown,football helmet,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2708,ovtb_v2708_p003481,cal,person,805,0.8831680044531822,0.8831680044531822,0.8831680044531822,8,0.875,0,32,8,182,False,1.0,0.991105024727014,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1947,ovtb_v1947_p002617,cal,person,805,0.8829668760299683,0.8829668760299683,0.8829668760299683,1,0.0,6,6,1,183,False,1.0,0.9836208907684868,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,249,ovtb_v249_p000358,cal,person,805,0.8821822479367256,0.8821822479367256,0.8821822479367256,8,0.875,0,35,8,184,False,2.0,0.9928962342576731,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1680,ovtb_v1680_p002168,test,person,805,0.8819302320480347,0.8819302320480347,0.8819302320480347,2,0.5,11,33,2,185,False,3.0,0.968612670155662,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,336,ovtb_v336_p000754,tune,lawn mower,645,0.8817040622234344,0.8817040622234344,0.8817040622234344,2,0.5,22,33,2,186,False,2.0,0.973430330240288,1.0,2,True,False,,no,cat:645,unknown,lawn mower,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1846,ovtb_v1846_p002233,cal,person,805,0.8815881013870239,0.8815881013870239,0.8815881013870239,1,0.0,28,28,1,187,False,2.0,0.94023996332386,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,88,ovtb_v88_p000082,test,person,805,0.8815240859985352,0.8815240859985352,0.8815240859985352,1,0.0,15,15,1,188,False,3.0,0.9803108252194166,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2965,ovtb_v2965_p003762,test,person,805,0.8814879059791565,0.8814879059791565,0.8814879059791565,8,0.875,0,31,8,189,False,1.0,0.9957908531635972,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2421,ovtb_v2421_p003133,cal,giraffe,502,0.8814222812652588,0.8814222812652588,0.8814222812652588,1,0.0,39,39,1,190,False,,0.0,0.0,0,False,True,,no,cat:502,unknown,giraffe,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1255,ovtb_v1255_p001605,cal,person,805,0.8812322020530701,0.8812322020530701,0.8812322020530701,1,0.0,13,13,1,191,False,4.0,0.9300325078407606,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2347,ovtb_v2347_p003031,test,person,805,0.8811661124229431,0.8811661124229431,0.8811661124229431,5,0.8,0,22,5,192,False,3.0,0.9894927734605928,1.0,5,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2169,ovtb_v2169_p002865,test,person,805,0.8810060918331146,0.8810060918331146,0.8810060918331146,2,0.5,26,30,2,193,False,1.0,0.977500504447654,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2113,ovtb_v2113_p002561,cal,person,805,0.8810003399848938,0.8810003399848938,0.8810003399848938,1,0.0,22,22,1,194,False,2.0,0.8984964881759637,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2008,ovtb_v2008_p002593,test,football helmet,473,0.8808256387710571,0.8808256387710571,0.8808256387710571,1,0.0,17,17,1,195,False,1.0,0.45544185040932,0.0,0,False,True,,no,cat:473,unknown,football helmet,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2474,ovtb_v2474_p003244,cal,motorcycle,714,0.880747377872467,0.880747377872467,0.880747377872467,1,0.0,6,6,1,196,False,1.0,0.7793644925737221,1.0,1,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1947,ovtb_v1947_p002620,cal,person,805,0.880668580532074,0.880668580532074,0.880668580532074,1,0.0,33,33,1,197,False,1.0,0.966285863052818,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2307,ovtb_v2307_p002994,test,person,805,0.8806308880448341,0.8806308880448341,0.8806308880448341,8,0.875,0,35,8,198,False,2.0,0.9972429873010648,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1505,ovtb_v1505_p002026,test,person,805,0.8805096319743565,0.8805096319743565,0.8805096319743565,7,0.8571428571428571,0,39,7,199,False,5.0,0.9950753492921384,1.0,7,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1816,ovtb_v1816_p002182,cal,zebra,1229,0.8804171681404114,0.8804171681404114,0.8804171681404114,4,0.75,6,22,4,200,False,2.0,0.9811985408514324,1.0,4,True,False,,no,cat:1229,unknown,zebra,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1777,ovtb_v1777_p002126,test,person,805,0.8802921175956726,0.8802921175956726,0.8802921175956726,1,0.0,6,6,1,201,False,1.0,0.8912503341086752,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,84,ovtb_v84_p000141,cal,person,805,0.879904568195343,0.879904568195343,0.879904568195343,1,0.0,28,28,1,202,False,8.0,0.9809363735560508,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,262,ovtb_v262_p000584,test,person,805,0.8798111081123352,0.8798111081123352,0.8798111081123352,1,0.0,22,22,1,203,False,1.0,0.9841397645920228,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2474,ovtb_v2474_p003246,cal,motorcycle,714,0.8797059059143066,0.8797059059143066,0.8797059059143066,1,0.0,39,39,1,204,False,1.0,0.9189539573475948,1.0,1,True,False,,no,cat:714,unknown,motorcycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,394,ovtb_v394_p000680,cal,person,805,0.8796982169151306,0.8796982169151306,0.8796982169151306,4,0.75,5,27,4,205,False,1.0,0.988551087451586,0.75,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,90,ovtb_v90_p000175,test,kayak,611,0.8796601295471191,0.8796601295471191,0.8796601295471191,1,0.0,17,17,1,206,False,6.0,0.9444918251758272,1.0,1,True,False,,no,cat:611,unknown,kayak,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,641,ovtb_v641_p001019,cal,person,805,0.8794137537479401,0.8794137537479401,0.8794137537479401,2,0.5,11,17,2,207,False,2.0,0.975948289742409,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1785,ovtb_v1785_p002333,cal,surfboard,1057,0.8792447447776794,0.8792447447776794,0.8792447447776794,2,0.5,0,17,2,208,False,2.0,0.6222005997397394,0.5,1,True,False,,no,cat:1057,unknown,surfboard,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,88,ovtb_v88_p000080,test,person,805,0.8792139490445455,0.8792139490445455,0.8792139490445455,3,0.6666666666666666,10,17,3,209,False,3.0,0.9863189194894209,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2898,ovtb_v2898_p003668,test,person,805,0.8792032673954964,0.8792032673954964,0.8792032673954964,8,0.875,0,30,8,210,False,1.0,0.9954709055508514,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1147,ovtb_v1147_p001683,cal,person,805,0.8791724964976311,0.8791724964976311,0.8791724964976311,8,0.875,0,39,8,211,False,1.0,0.9904255103821368,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2290,ovtb_v2290_p002698,test,cow,81,0.8791258931159973,0.8791258931159973,0.8791258931159973,3,0.6666666666666666,22,33,3,212,False,1.0,0.9217385488356276,1.0,3,True,False,,no,cat:81,unknown,cow,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,364,ovtb_v364_p000780,test,bicycle,95,0.8789143562316895,0.8789143562316895,0.8789143562316895,1,0.0,33,33,1,213,False,1.0,0.9330694844794014,1.0,1,True,False,,no,cat:95,unknown,bicycle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2008,ovtb_v2008_p002590,test,football helmet,473,0.8789098858833313,0.8789098858833313,0.8789098858833313,1,0.0,0,0,1,214,False,1.0,0.7877653414122144,1.0,1,True,False,,no,cat:473,unknown,football helmet,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2860,ovtb_v2860_p003630,cal,person,805,0.8788589437802633,0.8788589437802633,0.8788589437802633,6,0.8333333333333334,6,34,6,215,False,1.0,0.9872360344205088,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,259,ovtb_v259_p000359,cal,person,805,0.8786791786551476,0.8786791786551476,0.8786791786551476,8,0.875,0,39,8,216,False,1.0,0.9952537870765276,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2990,ovtb_v2990_p003785,test,person,805,0.8783835545182228,0.8783835545182228,0.8783835545182228,8,0.875,0,30,8,217,False,1.0,0.9977613244622816,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,141,ovtb_v141_p000221,cal,cellular telephone,235,0.8781837821006775,0.8781837821006775,0.8781837821006775,1,0.0,11,11,1,218,False,3.0,0.8135529578291687,1.0,1,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,264,ovtb_v264_p000361,cal,person,805,0.8781028985977173,0.8781028985977173,0.8781028985977173,2,0.5,0,11,2,219,False,1.0,0.9530965737458305,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2347,ovtb_v2347_p003030,test,person,805,0.8780293837189674,0.8780293837189674,0.8780293837189674,8,0.875,0,39,8,220,False,4.0,0.983133226840152,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,90,ovtb_v90_p000199,test,person,805,0.8779791593551636,0.8779791593551636,0.8779791593551636,1,0.0,6,6,1,221,False,1.0,0.9183463669973696,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2191,ovtb_v2191_p002768,cal,person,805,0.877912700176239,0.877912700176239,0.877912700176239,3,0.6666666666666666,24,34,3,222,False,1.0,0.9966322153572948,1.0,3,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2921,ovtb_v2921_p003700,cal,bottle,133,0.8778490424156189,0.8778490424156189,0.8778490424156189,1,0.0,23,23,1,223,False,3.0,0.9082186256229302,1.0,1,True,False,,no,cat:133,unknown,bottle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1593,ovtb_v1593_p001985,cal,person,805,0.8774234652519226,0.8774234652519226,0.8774234652519226,8,0.875,0,39,8,224,False,1.0,0.9931677407926672,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2429,ovtb_v2429_p003183,test,person,805,0.8774178624153137,0.8774178624153137,0.8774178624153137,1,0.0,11,11,1,225,False,2.0,0.7116051041299388,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1846,ovtb_v1846_p002234,cal,person,805,0.8774137496948242,0.8774137496948242,0.8774137496948242,1,0.0,33,33,1,226,False,2.0,0.9328498876687908,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1562,ovtb_v1562_p001947,cal,cellular telephone,235,0.8773754835128784,0.8773754835128784,0.8773754835128784,2,0.5,29,34,2,227,False,4.0,0.9766407403890416,1.0,2,True,False,,no,cat:235,unknown,cellular telephone,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1141,ovtb_v1141_p001465,cal,person,805,0.8771645426750183,0.8771645426750183,0.8771645426750183,1,0.0,39,39,1,228,False,1.0,0.9709560274486428,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2921,ovtb_v2921_p003701,cal,bottle,133,0.877013623714447,0.877013623714447,0.877013623714447,1,0.0,27,27,1,229,False,3.0,0.8837203219304266,1.0,1,True,False,,no,cat:133,unknown,bottle,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1809,ovtb_v1809_p002433,tune,person,805,0.8768329471349716,0.8768329471349716,0.8768329471349716,8,0.875,0,39,8,230,False,2.0,0.9405107561938004,1.0,8,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2507,ovtb_v2507_p003268,cal,person,805,0.876554548740387,0.876554548740387,0.876554548740387,1,0.0,39,39,1,231,False,2.0,0.971715831917774,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2751,ovtb_v2751_p003500,test,person,805,0.8765471279621124,0.8765471279621124,0.8765471279621124,8,0.875,0,30,8,232,False,1.0,0.9963937801546536,0.5,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,344,ovtb_v344_p000604,test,dog,382,0.8764827847480774,0.8764827847480774,0.8764827847480774,1,0.0,39,39,1,233,False,1.0,0.8216635544777408,1.0,1,True,False,,no,cat:382,unknown,dog,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,162,ovtb_v162_p000481,cal,person,805,0.8761768937110901,0.8761768937110901,0.8761768937110901,1,0.0,3,3,1,234,False,4.0,0.9898285146817134,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2280,ovtb_v2280_p002933,cal,person,805,0.87605220079422,0.87605220079422,0.87605220079422,4,0.75,16,37,4,235,False,1.0,0.9757778997447836,1.0,4,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1785,ovtb_v1785_p002329,cal,person,805,0.8760323524475098,0.8760323524475098,0.8760323524475098,1,0.0,22,22,1,236,False,1.0,0.9434648503233132,1.0,1,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,1928,ovtb_v1928_p002554,cal,person,805,0.8759826719760895,0.8759826719760895,0.8759826719760895,2,0.5,6,33,2,237,False,2.0,0.976360618931894,1.0,2,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
BURST,2823,ovtb_v2823_p003587,test,person,805,0.8759748637676239,0.8759748637676239,0.8759748637676239,6,0.8333333333333334,9,30,6,238,False,3.0,0.992609683353699,1.0,6,True,False,,no,cat:805,unknown,person,unknown,global,0,final_score_proxy,OVVIS_box_to_mask_scaffold,rectangle_mask_from_box,mask_iou_conflict_threshold_0p5
