rho,observed_positive_strategy,alpha,seed,M,released,actual_FTR,partial_UTR_seen_by_PARC,raw_topM_actual_FTR,raw_topM_partial_unsupported_rate,n_cal_blocks,n_nonempty_null_cal_blocks,p_min_effective,gamma,emax_effective,required_emax,max_observed_e,best_mass_ratio,tau_k,self_consistency_margin,empty_reason
0.25,top_score,0.1,6,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,6,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,6,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,6,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,6,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,6,500,500,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.1,7,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,7,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,7,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6039373615412448,,,resolution_below_required_emax
0.25,top_score,0.2,7,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,7,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,7,500,454,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.2078747230824896,5.506607929515418,1.1446845984718577,
0.25,top_score,0.1,8,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,8,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,8,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,8,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,8,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,8,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.1,9,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,9,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,9,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5866440009684777,,,resolution_below_required_emax
0.25,top_score,0.2,9,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,9,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,9,500,441,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.1732880019369554,5.668934240362812,0.9823582876244643,
0.25,top_score,0.1,10,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,10,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,10,500,0,0.0,0.0,0.008,0.008,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5001771981046431,,,resolution_below_required_emax
0.25,top_score,0.2,10,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,10,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,10,500,376,0.0026595744680851063,0.0026595744680851063,0.008,0.008,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.0003543962092862,6.648936170212766,0.002356357774510265,
0.25,top_score,0.1,11,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,11,300,0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,11,500,0,0.0,0.0,0.042,0.042,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.4030683271960289,,,resolution_below_required_emax
0.25,top_score,0.2,11,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,11,300,300,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,11,500,0,0.0,0.0,0.042,0.042,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.8061366543920578,,,insufficient_high_e_mass_for_uniform_scs
0.25,top_score,0.1,12,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,12,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,12,500,0,0.0,0.0,0.006,0.006,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5134797831606177,,,resolution_below_required_emax
0.25,top_score,0.2,12,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,12,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,12,500,386,0.0,0.0,0.006,0.006,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.0269595663212354,6.476683937823834,0.17460859016344177,
0.25,top_score,0.1,13,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,13,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,13,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,13,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,13,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,13,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.1,14,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,14,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,14,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,14,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,14,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,14,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.1,15,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,15,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,15,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5826532254516854,,,resolution_below_required_emax
0.25,top_score,0.2,15,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,15,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,15,500,438,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.1653064509033708,5.707762557077625,0.9435299709096512,
0.25,top_score,0.1,16,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,16,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,16,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.534763919250177,,,resolution_below_required_emax
0.25,top_score,0.2,16,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,16,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,16,500,402,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.069527838500354,6.218905472636815,0.4323870553504605,
0.25,top_score,0.1,17,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,17,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,17,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,17,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,17,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,17,500,500,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.1,18,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,18,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,18,500,0,0.0,0.0,0.02,0.02,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.44430634086955,,,resolution_below_required_emax
0.25,top_score,0.2,18,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,18,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,18,500,0,0.0,0.0,0.02,0.02,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.8886126817391,,,insufficient_high_e_mass_for_uniform_scs
0.25,top_score,0.1,19,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,19,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.1,19,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.25,top_score,0.2,19,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,19,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.25,top_score,0.2,19,500,500,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.1,0,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,0,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,0,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.2,0,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,0,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,0,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.1,1,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,1,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,1,500,0,0.0,0.0,0.006,0.006,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6371938241811811,,,resolution_below_required_emax
0.5,top_score,0.2,1,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,1,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,1,500,479,0.0020876826722338203,0.0020876826722338203,0.006,0.006,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.2743876483623622,5.21920668058455,1.4320858474027256,
0.5,top_score,0.1,2,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,2,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,2,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5799927084404904,,,resolution_below_required_emax
0.5,top_score,0.2,2,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,2,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,2,500,436,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.159985416880981,5.73394495412844,0.9173475738588355,
0.5,top_score,0.1,3,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,3,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,3,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6584779602707403,,,resolution_below_required_emax
0.5,top_score,0.2,3,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,3,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,3,500,495,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3169559205414807,5.05050505050505,1.6007874774822257,
0.5,top_score,0.1,4,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,4,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,4,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.2,4,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,4,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,4,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.1,5,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,5,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,5,500,0,0.0,0.0,0.016,0.016,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.5454059872949566,,,resolution_below_required_emax
0.5,top_score,0.2,5,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,5,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,5,500,410,0.007317073170731708,0.007317073170731708,0.016,0.016,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.0908119745899132,6.097560975609756,0.5537315523775197,
0.5,top_score,0.1,6,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,6,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,6,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.2,6,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,6,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,6,500,500,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.1,7,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,7,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,7,500,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6039373615412448,,,resolution_below_required_emax
0.5,top_score,0.2,7,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,7,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,7,500,454,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.2078747230824896,5.506607929515418,1.1446845984718577,
0.5,top_score,0.1,8,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,8,300,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.1,8,500,0,0.0,0.0,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
0.5,top_score,0.2,8,100,100,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,8,300,300,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.2,8,500,500,0.002,0.002,0.002,0.002,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,1.3302585055974552,5.0,1.6512925279872759,
0.5,top_score,0.1,9,100,0,0.0,0.0,0.0,0.0,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.6651292527987276,,,resolution_below_required_emax
