rho,alpha,seed,M,released,actual_FTR,partial_UTR_seen_by_PARC,raw_topM_actual_FTR,raw_topM_partial_unsupported_rate,n_cal_blocks,n_nonempty_null_cal_blocks,p_min_effective,gamma,emax_effective,required_emax,max_observed_e,best_mass_ratio,tau_k,self_consistency_margin,empty_reason
0.25,0.2,6,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.06227033071592474,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,6,500,0,0.0,0.0,0.0,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.054499928848711146,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,7,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.04195481847380508,,,resolution_below_required_emax
0.25,0.1,7,300,0,0.0,0.0,0.0,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.028472758648440354,,,resolution_below_required_emax
0.25,0.1,7,500,0,0.0,0.0,0.0,0.742,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.026289742856300386,,,resolution_below_required_emax
0.25,0.2,7,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.08390963694761017,,,observed_e_below_required_emax
0.25,0.2,7,300,0,0.0,0.0,0.0,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05694551729688071,,,observed_e_below_required_emax
0.25,0.2,7,500,0,0.0,0.0,0.0,0.742,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05257948571260077,,,observed_e_below_required_emax
0.25,0.1,8,100,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04033778860589563,,,resolution_below_required_emax
0.25,0.1,8,300,0,0.0,0.0,0.0,0.7433333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029044204159888468,,,resolution_below_required_emax
0.25,0.1,8,500,0,0.0,0.0,0.002,0.736,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026601089871976968,,,resolution_below_required_emax
0.25,0.2,8,100,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08067557721179126,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,8,300,0,0.0,0.0,0.0,0.7433333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.058088408319776935,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,8,500,0,0.0,0.0,0.002,0.736,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.053202179743953935,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,9,100,0,0.0,0.0,0.0,0.64,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04107767944833224,,,resolution_below_required_emax
0.25,0.1,9,300,0,0.0,0.0,0.0,0.7166666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.028294747072605392,,,resolution_below_required_emax
0.25,0.1,9,500,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.02572677404230645,,,resolution_below_required_emax
0.25,0.2,9,100,0,0.0,0.0,0.0,0.64,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.08215535889666448,,,observed_e_below_required_emax
0.25,0.2,9,300,0,0.0,0.0,0.0,0.7166666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.056589494145210785,,,observed_e_below_required_emax
0.25,0.2,9,500,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.0514535480846129,,,observed_e_below_required_emax
0.25,0.1,10,100,0,0.0,0.0,0.0,0.67,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.043071825591047476,,,resolution_below_required_emax
0.25,0.1,10,300,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.028947390146022177,,,resolution_below_required_emax
0.25,0.1,10,500,0,0.0,0.0,0.008,0.762,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026921037846243025,,,resolution_below_required_emax
0.25,0.2,10,100,0,0.0,0.0,0.0,0.67,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08614365118209495,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,10,300,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.057894780292044354,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,10,500,0,0.0,0.0,0.008,0.762,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05384207569248605,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,11,100,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.036582740480594476,,,resolution_below_required_emax
0.25,0.1,11,300,0,0.0,0.0,0.0033333333333333335,0.7633333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026601089871976968,,,resolution_below_required_emax
0.25,0.1,11,500,0,0.0,0.0,0.042,0.782,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02512352616115287,,,resolution_below_required_emax
0.25,0.2,11,100,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.07316548096118895,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,11,300,0,0.0,0.0,0.0033333333333333335,0.7633333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.053202179743953935,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,11,500,0,0.0,0.0,0.042,0.782,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05024705232230574,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,12,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03944350143580919,,,resolution_below_required_emax
0.25,0.1,12,300,0,0.0,0.0,0.0,0.7433333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.027634536307577933,,,resolution_below_required_emax
0.25,0.1,12,500,0,0.0,0.0,0.006,0.744,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02540384164664619,,,resolution_below_required_emax
0.25,0.2,12,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.07888700287161839,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,12,300,0,0.0,0.0,0.0,0.7433333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.055269072615155866,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,12,500,0,0.0,0.0,0.006,0.744,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05080768329329238,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,13,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04975657471968254,,,resolution_below_required_emax
0.25,0.1,13,300,0,0.0,0.0,0.0,0.73,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.02866385098836277,,,resolution_below_required_emax
0.25,0.1,13,500,0,0.0,0.0,0.002,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.026921037846243025,,,resolution_below_required_emax
0.25,0.2,13,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.09951314943936508,,,observed_e_below_required_emax
0.25,0.2,13,300,0,0.0,0.0,0.0,0.73,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05732770197672554,,,observed_e_below_required_emax
0.25,0.2,13,500,0,0.0,0.0,0.002,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05384207569248605,,,observed_e_below_required_emax
0.25,0.1,14,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.048288256442331264,,,resolution_below_required_emax
0.25,0.1,14,300,0,0.0,0.0,0.0,0.7933333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029840878212432045,,,resolution_below_required_emax
0.25,0.1,14,500,0,0.0,0.0,0.002,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026601089871976968,,,resolution_below_required_emax
0.25,0.2,14,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.09657651288466253,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,14,300,0,0.0,0.0,0.0,0.7933333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05968175642486409,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,14,500,0,0.0,0.0,0.002,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.053202179743953935,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,15,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04683960874906133,,,resolution_below_required_emax
0.25,0.1,15,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029436352402176926,,,resolution_below_required_emax
0.25,0.1,15,500,0,0.0,0.0,0.002,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02643645916501065,,,resolution_below_required_emax
0.25,0.2,15,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.09367921749812266,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,15,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05887270480435385,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,15,500,0,0.0,0.0,0.002,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.0528729183300213,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,16,100,0,0.0,0.0,0.0,0.69,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.05321034022389821,,,resolution_below_required_emax
0.25,0.1,16,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029044204159888468,,,resolution_below_required_emax
0.25,0.1,16,500,0,0.0,0.0,0.0,0.732,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02686719577055054,,,resolution_below_required_emax
0.25,0.2,16,100,0,0.0,0.0,0.0,0.69,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.10642068044779641,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,16,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.058088408319776935,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,16,500,0,0.0,0.0,0.0,0.732,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05373439154110108,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,17,100,0,0.0,0.0,0.0,0.7,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.04486648499067444,,,resolution_below_required_emax
0.25,0.1,17,300,0,0.0,0.0,0.0,0.7266666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.03207255612981134,,,resolution_below_required_emax
0.25,0.1,17,500,0,0.0,0.0,0.0,0.734,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.02758827017998002,,,resolution_below_required_emax
0.25,0.2,17,100,0,0.0,0.0,0.0,0.7,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.08973296998134889,,,observed_e_below_required_emax
0.25,0.2,17,300,0,0.0,0.0,0.0,0.7266666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.06414511225962267,,,observed_e_below_required_emax
0.25,0.2,17,500,0,0.0,0.0,0.0,0.734,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.05517654035996004,,,observed_e_below_required_emax
0.25,0.1,18,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.03415762222322108,,,resolution_below_required_emax
0.25,0.1,18,300,0,0.0,0.0,0.0,0.7733333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.026921037846243022,,,resolution_below_required_emax
0.25,0.1,18,500,0,0.0,0.0,0.02,0.772,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.02512352616115287,,,resolution_below_required_emax
0.25,0.2,18,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.06831524444644216,,,observed_e_below_required_emax
0.25,0.2,18,300,0,0.0,0.0,0.0,0.7733333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.053842075692486044,,,observed_e_below_required_emax
0.25,0.2,18,500,0,0.0,0.0,0.02,0.772,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.05024705232230574,,,observed_e_below_required_emax
0.25,0.1,19,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04486648499067444,,,resolution_below_required_emax
0.25,0.1,19,300,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03360754760415527,,,resolution_below_required_emax
0.25,0.1,19,500,0,0.0,0.0,0.0,0.736,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.02751729694882826,,,resolution_below_required_emax
0.25,0.2,19,100,0,0.0,0.0,0.0,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.08973296998134889,,,observed_e_below_required_emax
0.25,0.2,19,300,0,0.0,0.0,0.0,0.75,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06721509520831054,,,observed_e_below_required_emax
0.25,0.2,19,500,0,0.0,0.0,0.0,0.736,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05503459389765652,,,observed_e_below_required_emax
0.5,0.1,0,100,0,0.0,0.0,0.0,0.45,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.05867606545448528,,,resolution_below_required_emax
0.5,0.1,0,300,0,0.0,0.0,0.0,0.44666666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.033077402794613,,,resolution_below_required_emax
0.5,0.1,0,500,0,0.0,0.0,0.002,0.472,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.0303826993757616,,,resolution_below_required_emax
0.5,0.2,0,100,0,0.0,0.0,0.0,0.45,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.11735213090897056,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,0,300,0,0.0,0.0,0.0,0.44666666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.066154805589226,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,0,500,0,0.0,0.0,0.002,0.472,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.0607653987515232,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.1,1,100,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.043845422397712636,,,resolution_below_required_emax
0.5,0.1,1,300,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029436352402176926,,,resolution_below_required_emax
0.5,0.1,1,500,0,0.0,0.0,0.006,0.514,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026601089871976968,,,resolution_below_required_emax
0.5,0.2,1,100,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08769084479542527,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,1,300,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05887270480435385,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,1,500,0,0.0,0.0,0.006,0.514,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.053202179743953935,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.1,2,100,0,0.0,0.0,0.0,0.51,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.05014747767833907,,,resolution_below_required_emax
0.5,0.1,2,300,0,0.0,0.0,0.0,0.45,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.034265773335104,,,resolution_below_required_emax
0.5,0.1,2,500,0,0.0,0.0,0.0,0.472,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.028294747072605392,,,resolution_below_required_emax
0.5,0.2,2,100,0,0.0,0.0,0.0,0.51,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.10029495535667814,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,2,300,0,0.0,0.0,0.0,0.45,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.068531546670208,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,2,500,0,0.0,0.0,0.0,0.472,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.056589494145210785,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.1,3,100,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.05092690794827487,,,resolution_below_required_emax
0.5,0.1,3,300,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03256608066284297,,,resolution_below_required_emax
0.5,0.1,3,500,0,0.0,0.0,0.0,0.502,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.028294747072605392,,,resolution_below_required_emax
0.5,0.2,3,100,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.10185381589654974,,,observed_e_below_required_emax
0.5,0.2,3,300,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06513216132568594,,,observed_e_below_required_emax
0.5,0.2,3,500,0,0.0,0.0,0.0,0.502,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.056589494145210785,,,observed_e_below_required_emax
0.5,0.1,4,100,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.05392201900896674,,,resolution_below_required_emax
0.5,0.1,4,300,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.034381536082857725,,,resolution_below_required_emax
0.5,0.1,4,500,0,0.0,0.0,0.002,0.508,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.030689595329052122,,,resolution_below_required_emax
0.5,0.2,4,100,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.10784403801793348,,,observed_e_below_required_emax
0.5,0.2,4,300,0,0.0,0.0,0.0,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06876307216571545,,,observed_e_below_required_emax
0.5,0.2,4,500,0,0.0,0.0,0.002,0.508,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.061379190658104245,,,observed_e_below_required_emax
0.5,0.1,5,100,0,0.0,0.0,0.0,0.49,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.03532245170565829,,,resolution_below_required_emax
0.5,0.1,5,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.029840878212432045,,,resolution_below_required_emax
0.5,0.1,5,500,0,0.0,0.0,0.016,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.027249964424355573,,,resolution_below_required_emax
0.5,0.2,5,100,0,0.0,0.0,0.0,0.49,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.07064490341131659,,,observed_e_below_required_emax
0.5,0.2,5,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05968175642486409,,,observed_e_below_required_emax
0.5,0.2,5,500,0,0.0,0.0,0.016,0.5,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.054499928848711146,,,observed_e_below_required_emax
0.5,0.1,6,100,0,0.0,0.0,0.0,0.4,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.056564590322090755,,,resolution_below_required_emax
0.5,0.1,6,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.036094970607519886,,,resolution_below_required_emax
0.5,0.1,6,500,0,0.0,0.0,0.0,0.506,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03207255612981134,,,resolution_below_required_emax
0.5,0.2,6,100,0,0.0,0.0,0.0,0.4,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.11312918064418151,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,6,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.07218994121503977,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,6,500,0,0.0,0.0,0.0,0.506,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.06414511225962267,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.1,7,100,0,0.0,0.0,0.0,0.52,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04956729159081247,,,resolution_below_required_emax
0.5,0.1,7,300,0,0.0,0.0,0.0,0.5033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03207255612981134,,,resolution_below_required_emax
0.5,0.1,7,500,0,0.0,0.0,0.0,0.484,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.029044204159888468,,,resolution_below_required_emax
0.5,0.2,7,100,0,0.0,0.0,0.0,0.52,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.09913458318162494,,,observed_e_below_required_emax
0.5,0.2,7,300,0,0.0,0.0,0.0,0.5033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06414511225962267,,,observed_e_below_required_emax
0.5,0.2,7,500,0,0.0,0.0,0.0,0.484,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.058088408319776935,,,observed_e_below_required_emax
0.5,0.1,8,100,0,0.0,0.0,0.0,0.47,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.049908369789309376,,,resolution_below_required_emax
0.5,0.1,8,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.030258403945677793,,,resolution_below_required_emax
0.5,0.1,8,500,0,0.0,0.0,0.002,0.488,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.027936380405237198,,,resolution_below_required_emax
0.5,0.2,8,100,0,0.0,0.0,0.0,0.47,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.09981673957861875,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,8,300,0,0.0,0.0,0.0,0.48333333333333334,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.060516807891355585,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.2,8,500,0,0.0,0.0,0.002,0.488,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.055872760810474396,,,insufficient_high_e_mass_for_uniform_scs
0.5,0.1,9,100,0,0.0,0.0,0.0,0.49,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.043845422397712636,,,resolution_below_required_emax
0.5,0.1,9,300,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03360754760415527,,,resolution_below_required_emax
0.5,0.1,9,500,0,0.0,0.0,0.0,0.498,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.029653235866764237,,,resolution_below_required_emax
0.5,0.2,9,100,0,0.0,0.0,0.0,0.49,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.08769084479542527,,,observed_e_below_required_emax
0.5,0.2,9,300,0,0.0,0.0,0.0,0.48,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06721509520831054,,,observed_e_below_required_emax
0.5,0.2,9,500,0,0.0,0.0,0.0,0.498,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.059306471733528474,,,observed_e_below_required_emax
0.5,0.1,10,100,0,0.0,0.0,0.0,0.54,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.046356726184638014,,,resolution_below_required_emax
