dataset,video_id,path_id,label,verified_positive_for_calibration,reason,confidence,auditor,review_status,annotation_source,human_review_note,uncertain_selection_rule,pending_montage_path,label_status,review_label_v2,review_verified_positive_for_calibration_v2,review_source_v2,second_pass_action
OVT-B,40,ovtb_v40_p002441,actually_true,no,real_unlabeled_object,high,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
TAO,4977,ovtb_v4977_p003439,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4977_p003439.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3478,ovtb_v3478_p002093,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3478_p002093.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2037,ovtb_v2037_p000911,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
TAO,220,ovtb_v220_p000111,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v220_p000111.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3538,ovtb_v3538_p002152,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3538_p002152.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3630,ovtb_v3630_p002318,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3630_p002318.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5644,ovtb_v5644_p004124,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5644_p004124.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2703,ovtb_v2703_p001294,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2703_p001294.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3047,ovtb_v3047_p001595,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3047_p001595.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5597,ovtb_v5597_p004004,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5597_p004004.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1929,ovtb_v1929_p000797,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1929_p000797.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1330,ovtb_v1330_p000563,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1330_p000563.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,134,ovtb_v134_p000076,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v134_p000076.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5305,ovtb_v5305_p003759,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5305_p003759.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3608,ovtb_v3608_p002301,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3608_p002301.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3275,ovtb_v3275_p001935,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3275_p001935.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5945,ovtb_v5945_p004451,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5945_p004451.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5626,ovtb_v5626_p004081,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5626_p004081.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3100,ovtb_v3100_p001705,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3100_p001705.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4637,ovtb_v4637_p002837,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4637_p002837.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3538,ovtb_v3538_p002140,actually_false,no,low_confidence_short_unmatched_tracklet,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_false,no,existing_gold,
TAO,4007,ovtb_v4007_p002447,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4007_p002447.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2694,ovtb_v2694_p001265,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2694_p001265.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1192,ovtb_v1192_p000533,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1192_p000533.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2101,ovtb_v2101_p001005,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2101_p001005.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3418,ovtb_v3418_p001949,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3418_p001949.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4976,ovtb_v4976_p003507,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4976_p003507.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1329,ovtb_v1329_p000690,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1329_p000690.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3066,ovtb_v3066_p001632,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3066_p001632.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2207,ovtb_v2207_p000969,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2207_p000969.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3195,ovtb_v3195_p001712,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3195_p001712.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3938,ovtb_v3938_p002405,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3938_p002405.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5148,ovtb_v5148_p003626,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5148_p003626.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,239,ovtb_v239_p000119,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v239_p000119.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4634,ovtb_v4634_p002913,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4634_p002913.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4007,ovtb_v4007_p002444,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4007_p002444.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2873,ovtb_v2873_p001346,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2873_p001346.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1882,ovtb_v1882_p000958,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1882_p000958.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,1779,ovtb_v1779_p000897,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1779_p000897.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4969,ovtb_v4969_p003368,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
TAO,3100,ovtb_v3100_p001691,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3100_p001691.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3168,ovtb_v3168_p001696,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3168_p001696.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5250,ovtb_v5250_p003667,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5250_p003667.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,114,ovtb_v114_p000095,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v114_p000095.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3046,ovtb_v3046_p001466,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3046_p001466.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5085,ovtb_v5085_p003570,actually_true,no,small_or_fine_grained_object_confirmed_by_user_recheck,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
TAO,4364,ovtb_v4364_p002581,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4364_p002581.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,894,ovtb_v894_p000455,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v894_p000455.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3590,ovtb_v3590_p002278,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3590_p002278.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5485,ovtb_v5485_p003995,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5485_p003995.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2055,ovtb_v2055_p000966,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2055_p000966.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5347,ovtb_v5347_p003831,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5347_p003831.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5938,ovtb_v5938_p004431,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5938_p004431.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5373,ovtb_v5373_p003794,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5373_p003794.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4554,ovtb_v4554_p002838,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4554_p002838.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5319,ovtb_v5319_p003781,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5319_p003781.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,3572,ovtb_v3572_p002199,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3572_p002199.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,5724,ovtb_v5724_p004174,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5724_p004174.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,4007,ovtb_v4007_p002468,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4007_p002468.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2976,ovtb_v2976_p001375,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2976_p001375.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2795,ovtb_v2795_p001469,actually_false,no,low_confidence_short_unmatched_tracklet,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_false,no,existing_gold,
TAO,4133,ovtb_v4133_p002358,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4133_p002358.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
TAO,2722,ovtb_v2722_p001298,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2722_p001298.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
