dataset,generator,alpha1,seed,stress_level,split_rule,result_status,released,UTR,audited_FTR,conservative_FTR,mass_ratio,emax,empty_reason,assumption_status,paper_use,source_table,paper_status,M,label_interpretation,verified_positive_removal_ratio,released_reference,unsupported_true,unsupported_false,unsupported_uncertain,unsupported_unlabeled,empirical_ftr_under_interpretation,reference_conservative_ftr,note
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,empirical_existing_release,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,0,,,empirical_existing_release,,,,,0.0226472784572209,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessimistic/conservative label interpretation
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,empirical_existing_release,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,audited false only; uncertain remains unverified
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,empirical_existing_release,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,projection_only_not_claimed,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,1,,,empirical_existing_release,,,,,0.0227121088145159,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessimistic/conservative label interpretation
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,empirical_existing_release,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,audited false only; uncertain remains unverified
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,empirical_existing_release,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,projection_only_not_claimed,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.1,2,,,empirical_existing_release,,,,,0.0225175333176006,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pessimistic/conservative label interpretation
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.25,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.5,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.75,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,empirical_existing_release,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,1.0,150.0,1.0,1.0,0.0,3.0,0.0066666666666666,0.0266666666666666,audited false only; uncertain remains unverified
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.0,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,empirical_existing_release,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,150.0,1.0,1.0,0.0,3.0,0.0066666666666666,0.0266666666666666,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,projection_only_not_claimed,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,150.0,1.0,1.0,0.0,3.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,0,,,empirical_existing_release,,,,,1.1766095486506838,33.97091768583136,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,150.0,1.0,1.0,0.0,3.0,0.0266666666666666,0.0266666666666666,pessimistic/conservative label interpretation
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.25,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.5,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.75,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,empirical_existing_release,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,1.0,150.0,1.0,0.0,0.0,4.0,0.0,0.0266666666666666,audited false only; uncertain remains unverified
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.0,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,empirical_existing_release,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,150.0,1.0,0.0,0.0,4.0,0.0,0.0266666666666666,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,projection_only_not_claimed,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,150.0,1.0,0.0,0.0,4.0,,0.0266666666666666,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,1,,,empirical_existing_release,,,,,1.1797734080157765,34.068163221773965,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,150.0,1.0,0.0,0.0,4.0,0.0266666666666666,0.0266666666666666,pessimistic/conservative label interpretation
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.25,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.5,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.75,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,empirical_existing_release,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,1.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,audited false only; uncertain remains unverified
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.0,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.25,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.5,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,0.75,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,empirical_existing_release,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_true,1.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,optimistic label interpretation for audit diagnostics
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.0,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.25,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.5,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,projection_only_not_claimed,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,0.75,142.0,1.0,0.0,0.0,0.0,,0.0,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
TAO,GroundingDINO,0.2,2,,,empirical_existing_release,,,,,1.00313951993378,33.776299976401,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_false,1.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,pessimistic/conservative label interpretation
BURST,GroundingDINO,0.1,0,,,projection_only_not_claimed,,,,,1.398232229130564,24.917887765177458,,,,outputs/milestones/reliability_fortress/table_null_inflation_empirical.csv,projection_only,150.0,uncertain_as_unknown,0.0,150.0,0.0,0.0,0.0,6.0,,0.04,Changing verified-positive removal ratio changes the null superset and requires certificate rerun.
