audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-cal-001154,calibration_audit,iWildCam2022,456,45603,456,3,iwildcam_l456_img523_d001_animal,animal,0.8930546641349792,0.8930546641349792,1183,122,122,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001155,calibration_audit,iWildCam2022,456,45604,456,4,iwildcam_l456_img578_d001_animal,animal,0.8982038497924805,0.8982038497924805,1084,177,177,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001156,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2811_d001_animal,animal,0.3678818345069885,0.3678818345069885,5775,10,10,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001157,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2849_d001_animal,animal,0.3646082580089569,0.3646082580089569,5848,48,48,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001158,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2907_d001_animal,animal,0.3567077815532684,0.3567077815532684,6055,106,106,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001159,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2928_d001_animal,animal,0.3525432646274566,0.3525432646274566,6160,127,127,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001160,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2980_d001_animal,animal,0.3493939638137817,0.3493939638137817,6242,179,179,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001161,calibration_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img836_d001_animal,animal,0.9288111329078674,0.9288111329078674,307,35,35,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001162,calibration_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img844_d001_animal,animal,0.9278228878974916,0.9278228878974916,333,43,43,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001163,calibration_audit,iWildCam2022,470,47002,470,2,iwildcam_l470_img883_d001_animal,animal,0.9193357825279236,0.9193357825279236,608,82,82,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001164,calibration_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img944_d001_animal,animal,0.9221428632736206,0.9221428632736206,512,143,143,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001165,calibration_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img986_d001_animal,animal,0.9216063022613524,0.9216063022613524,536,185,185,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001166,calibration_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1030_d001_animal,animal,0.9004879593849182,0.9004879593849182,1050,29,29,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001167,calibration_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1078_d001_animal,animal,0.9023433923721312,0.9023433923721312,1019,77,77,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001168,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1091_d001_animal,animal,0.8896928429603577,0.8896928429603577,1233,90,90,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001169,calibration_audit,iWildCam2022,497,49703,497,3,iwildcam_l497_img1137_d001_animal,animal,0.8337738513946533,0.8337738513946533,1832,136,136,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001170,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1169_d001_animal,animal,0.892568051815033,0.892568051815033,1191,168,168,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001171,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2634_d001_animal,animal,0.7958095073699951,0.7958095073699951,2104,33,33,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001172,calibration_audit,iWildCam2022,501,50101,501,1,iwildcam_l501_img2643_d001_animal,animal,0.7982550263404846,0.7982550263404846,2087,42,42,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001173,calibration_audit,iWildCam2022,501,50102,501,2,iwildcam_l501_img2719_d001_animal,animal,0.8291755318641663,0.8291755318641663,1866,118,118,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001174,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2745_d001_animal,animal,0.8089422583580017,0.8089422583580017,2024,144,144,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001175,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2780_d001_animal,animal,0.8360697627067566,0.8360697627067566,1805,179,179,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001176,calibration_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3621_d001_animal,animal,0.9206603765487672,0.9206603765487672,568,20,20,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001177,calibration_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3650_d001_animal,animal,0.9090460538864136,0.9090460538864136,898,49,49,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001178,calibration_audit,iWildCam2022,512,51202,512,2,iwildcam_l512_img3693_d001_animal,animal,0.9076778292655944,0.9076778292655944,931,92,92,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001179,calibration_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3753_d001_animal,animal,0.9146299362182616,0.9146299362182616,751,152,152,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001180,calibration_audit,iWildCam2022,512,51204,512,4,iwildcam_l512_img3768_d001_animal,animal,0.8881795406341553,0.8881795406341553,1257,167,167,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001181,calibration_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2411_d001_animal,animal,0.9140469431877136,0.9140469431877136,773,10,10,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001182,calibration_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2443_d001_animal,animal,0.9230603575706482,0.9230603575706482,481,42,42,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001183,calibration_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2487_d001_animal,animal,0.9160755276679992,0.9160755276679992,706,86,86,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001184,calibration_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2548_d001_animal,animal,0.917486846446991,0.917486846446991,672,147,147,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001185,calibration_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2590_d001_animal,animal,0.9173794984817504,0.9173794984817504,674,189,189,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001186,calibration_audit,iWildCam2022,522,52200,522,0,iwildcam_l522_img1612_d001_animal,animal,0.8427579402923584,0.8427579402923584,1759,11,11,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001187,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1645_d001_animal,animal,0.6000032424926758,0.6000032424926758,3295,44,44,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001188,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1702_d001_animal,animal,0.3268531262874603,0.3268531262874603,6897,101,101,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001189,calibration_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1752_d001_animal,animal,0.507563054561615,0.507563054561615,3904,151,151,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.78,human_confirmed
iwild-cal-001190,calibration_audit,iWildCam2022,522,52204,522,4,iwildcam_l522_img1799_d001_animal,animal,0.8016340136528015,0.8016340136528015,2065,198,198,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001191,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4833_d001_animal,animal,0.9170786142349244,0.9170786142349244,682,32,32,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001192,calibration_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4870_d001_animal,animal,0.9286152720451356,0.9286152720451356,315,69,69,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001193,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4897_d001_animal,animal,0.9208497405052184,0.9208497405052184,560,96,96,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001194,calibration_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4950_d001_animal,animal,0.9269248843193054,0.9269248843193054,357,149,149,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001195,calibration_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4980_d001_animal,animal,0.9304229021072388,0.9304229021072388,261,179,179,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001196,calibration_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5229_d001_animal,animal,0.9031331539154052,0.9031331539154052,1009,28,28,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001197,calibration_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5254_d001_animal,animal,0.90237694978714,0.90237694978714,1017,53,53,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001198,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5318_d001_animal,animal,0.9149290323257446,0.9149290323257446,740,117,117,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001199,calibration_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5359_d001_animal,animal,0.9143365621566772,0.9143365621566772,765,158,158,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001200,calibration_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5386_d001_animal,animal,0.9222503900527954,0.9222503900527954,504,185,185,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001201,calibration_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img231_d001_animal,animal,0.9071104526519777,0.9071104526519777,937,30,30,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001202,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img256_d001_animal,animal,0.9127471446990968,0.9127471446990968,803,55,55,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001203,calibration_audit,iWildCam2022,3,302,3,2,iwildcam_l3_img315_d001_animal,animal,0.9139837622642516,0.9139837622642516,775,114,114,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001204,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img332_d001_animal,animal,0.9180948734283448,0.9180948734283448,655,131,131,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001205,calibration_audit,iWildCam2022,3,304,3,4,iwildcam_l3_img394_d001_animal,animal,0.90147066116333,0.90147066116333,1037,193,193,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001206,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2021_d001_animal,animal,0.3168801665306091,0.3168801665306091,7265,20,20,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001207,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2060_d002_animal,animal,0.3366773426532745,0.3366773426532745,6581,59,59,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001208,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2092_d001_animal,animal,0.3333571255207062,0.3333571255207062,6683,91,91,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001209,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2154_d001_animal,animal,0.3319773972034454,0.3319773972034454,6723,153,153,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001210,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2166_d001_animal,animal,0.3621919751167297,0.3621919751167297,5915,165,165,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001211,calibration_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3218_d001_animal,animal,0.897036075592041,0.897036075592041,1107,17,17,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001212,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3269_d001_animal,animal,0.9219396114349364,0.9219396114349364,521,68,68,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001213,calibration_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3282_d001_animal,animal,0.922658920288086,0.922658920288086,492,81,81,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001214,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3330_d001_animal,animal,0.9191765189170836,0.9191765189170836,615,129,129,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001215,calibration_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3381_d001_animal,animal,0.9096434116363524,0.9096434116363524,885,180,180,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001216,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1411_d001_animal,animal,0.3826707303524017,0.3826707303524017,5464,10,10,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001217,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1464_d001_animal,animal,0.3853074312210083,0.3853074312210083,5407,63,63,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001218,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1492_d001_animal,animal,0.3644747138023376,0.3644747138023376,5856,91,91,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001219,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1528_d001_animal,animal,0.3864675164222717,0.3864675164222717,5390,127,127,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001220,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1587_d002_animal,animal,0.3852475881576538,0.3852475881576538,5409,186,186,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001221,calibration_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5829_d001_animal,animal,0.8977966904640198,0.8977966904640198,1090,28,28,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001222,calibration_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5864_d001_animal,animal,0.9206525087356568,0.9206525087356568,569,63,63,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001223,calibration_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5918_d001_animal,animal,0.9169427156448364,0.9169427156448364,688,117,117,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001224,calibration_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5953_d001_animal,animal,0.9095810651779176,0.9095810651779176,887,152,152,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001225,calibration_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5972_d001_animal,animal,0.9092124700546264,0.9092124700546264,893,171,171,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001226,calibration_audit,iWildCam2022,119,11900,119,0,iwildcam_l119_img5621_d001_animal,animal,0.890265166759491,0.890265166759491,1225,20,20,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001227,calibration_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5651_d001_animal,animal,0.9067142009735109,0.9067142009735109,951,50,50,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001228,calibration_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5704_d001_animal,animal,0.911594569683075,0.911594569683075,841,103,103,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001229,calibration_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5731_d001_animal,animal,0.9121080040931702,0.9121080040931702,825,130,130,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001230,calibration_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5788_d001_animal,animal,0.8640828728675842,0.8640828728675842,1564,187,187,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001231,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5011_d002_animal,animal,0.4103875160217285,0.4103875160217285,4996,10,10,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001232,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5069_d001_animal,animal,0.382084846496582,0.382084846496582,5475,68,68,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001233,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5112_d003_animal,animal,0.4043576121330261,0.4043576121330261,5111,111,111,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001234,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5153_d001_animal,animal,0.4044613540172577,0.4044613540172577,5106,152,152,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001235,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5194_d005_animal,animal,0.38722625374794,0.38722625374794,5379,193,193,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001236,calibration_audit,iWildCam2022,176,17600,176,0,iwildcam_l176_img5414_d001_animal,animal,0.9248053431510924,0.9248053431510924,423,13,13,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001237,calibration_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5466_d001_animal,animal,0.919220507144928,0.919220507144928,613,65,65,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001238,calibration_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5491_d001_animal,animal,0.9225414991378784,0.9225414991378784,496,90,90,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001239,calibration_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5534_d001_animal,animal,0.925788164138794,0.925788164138794,394,133,133,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001240,calibration_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5585_d001_animal,animal,0.9205291271209716,0.9205291271209716,575,184,184,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001241,calibration_audit,iWildCam2022,177,17700,177,0,iwildcam_l177_img1814_d001_animal,animal,0.9100500345230104,0.9100500345230104,873,13,13,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001242,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1867_d001_animal,animal,0.912828803062439,0.912828803062439,800,66,66,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001243,calibration_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1892_d001_animal,animal,0.914716899394989,0.914716899394989,747,91,91,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001244,calibration_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1940_d001_animal,animal,0.9120585918426514,0.9120585918426514,827,139,139,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001245,calibration_audit,iWildCam2022,177,17704,177,4,iwildcam_l177_img1978_d001_animal,animal,0.9115203619003296,0.9115203619003296,843,177,177,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001246,calibration_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img631_d001_animal,animal,0.9018670320510864,0.9018670320510864,1031,30,30,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001247,calibration_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img666_d001_animal,animal,0.9063073992729188,0.9063073992729188,960,65,65,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001248,calibration_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img687_d001_animal,animal,0.8913915753364563,0.8913915753364563,1208,86,86,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001249,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img729_d001_animal,animal,0.8959249258041382,0.8959249258041382,1129,128,128,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001250,calibration_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img798_d001_animal,animal,0.8768957257270813,0.8768957257270813,1403,197,197,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001251,calibration_audit,iWildCam2022,212,21200,212,0,iwildcam_l212_img3_d001_animal,animal,0.9188966155052184,0.9188966155052184,628,2,2,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001252,calibration_audit,iWildCam2022,212,21201,212,1,iwildcam_l212_img66_d001_animal,animal,0.8794703483581543,0.8794703483581543,1366,65,65,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001253,calibration_audit,iWildCam2022,212,21202,212,2,iwildcam_l212_img98_d001_animal,animal,0.9017204642295836,0.9017204642295836,1033,97,97,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001254,calibration_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img160_d001_animal,animal,0.9239858388900756,0.9239858388900756,451,159,159,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001255,calibration_audit,iWildCam2022,212,21204,212,4,iwildcam_l212_img171_d001_animal,animal,0.8350584506988525,0.8350584506988525,1817,170,170,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001256,calibration_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2239_d001_animal,animal,0.9238502979278564,0.9238502979278564,458,38,38,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001257,calibration_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2243_d001_animal,animal,0.9142032861709596,0.9142032861709596,770,42,42,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001258,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2301_d001_animal,animal,0.8991140127182007,0.8991140127182007,1071,100,100,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001259,calibration_audit,iWildCam2022,218,21803,218,3,iwildcam_l218_img2347_d001_animal,animal,0.9189012050628662,0.9189012050628662,627,146,146,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001260,calibration_audit,iWildCam2022,218,21804,218,4,iwildcam_l218_img2387_d001_animal,animal,0.9116895794868468,0.9116895794868468,839,186,186,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-001261,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4632_d001_animal,animal,0.3789607584476471,0.3789607584476471,5542,31,31,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001262,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4650_d001_animal,animal,0.3524547517299652,0.3524547517299652,6161,49,49,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001263,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4696_d001_animal,animal,0.4037574529647827,0.4037574529647827,5120,95,95,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001264,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4745_d001_animal,animal,0.3861984014511108,0.3861984014511108,5395,144,144,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001265,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4800_d001_animal,animal,0.3704245090484619,0.3704245090484619,5723,199,199,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-001266,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4214_d001_animal,animal,0.3292886912822723,0.3292886912822723,6825,13,13,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
