audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-raw-000282,raw_topK_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img740_d001_animal,animal,0.9297953248023988,0.9297953248023988,283,139,139,image_level_animal_presence_support,,,,,
iwild-raw-000283,raw_topK_audit,iWildCam2022,456,45604,456,4,iwildcam_l456_img600_d001_animal,animal,0.9297930002212524,0.9297930002212524,284,199,199,image_level_animal_presence_support,,,,,
iwild-raw-000284,raw_topK_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img934_d001_animal,animal,0.9296473860740662,0.9296473860740662,285,133,133,image_level_animal_presence_support,,,,,
iwild-raw-000285,raw_topK_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1908_d001_animal,animal,0.9295360445976256,0.9295360445976256,286,107,107,image_level_animal_presence_support,,,,,
iwild-raw-000286,raw_topK_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img236_d001_animal,animal,0.9294999837875366,0.9294999837875366,287,35,35,image_level_animal_presence_support,,,,,
iwild-raw-000287,raw_topK_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4906_d001_animal,animal,0.929438292980194,0.929438292980194,288,105,105,image_level_animal_presence_support,,,,,
iwild-raw-000288,raw_topK_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5959_d001_animal,animal,0.929413676261902,0.929413676261902,289,158,158,image_level_animal_presence_support,,,,,
iwild-raw-000289,raw_topK_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5208_d001_animal,animal,0.9294122457504272,0.9294122457504272,290,7,7,image_level_animal_presence_support,,,,,
iwild-raw-000290,raw_topK_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3310_d001_animal,animal,0.92940092086792,0.92940092086792,291,109,109,image_level_animal_presence_support,,,,,
iwild-raw-000291,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4081_d001_animal,animal,0.9293760657310486,0.9293760657310486,292,80,80,image_level_animal_presence_support,,,,,
iwild-raw-000292,raw_topK_audit,iWildCam2022,212,21200,212,0,iwildcam_l212_img34_d001_animal,animal,0.929356336593628,0.929356336593628,293,33,33,image_level_animal_presence_support,,,,,
iwild-raw-000293,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2231_d001_animal,animal,0.9293317794799804,0.9293317794799804,294,30,30,image_level_animal_presence_support,,,,,
iwild-raw-000294,raw_topK_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3256_d001_animal,animal,0.929330587387085,0.929330587387085,295,55,55,image_level_animal_presence_support,,,,,
iwild-raw-000295,raw_topK_audit,iWildCam2022,218,21804,218,4,iwildcam_l218_img2383_d001_animal,animal,0.9293225407600404,0.9293225407600404,296,182,182,image_level_animal_presence_support,,,,,
iwild-raw-000296,raw_topK_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4869_d001_animal,animal,0.929218292236328,0.929218292236328,297,68,68,image_level_animal_presence_support,,,,,
iwild-raw-000297,raw_topK_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3249_d001_animal,animal,0.9292132258415222,0.9292132258415222,298,48,48,image_level_animal_presence_support,,,,,
iwild-raw-000298,raw_topK_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4864_d001_animal,animal,0.9291719198226928,0.9291719198226928,299,63,63,image_level_animal_presence_support,,,,,
iwild-raw-000299,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4115_d001_animal,animal,0.9291701912879944,0.9291701912879944,300,114,114,image_level_animal_presence_support,,,,,
iwild-raw-000300,raw_topK_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5697_d001_animal,animal,0.9290819764137268,0.9290819764137268,301,96,96,image_level_animal_presence_support,,,,,
