audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-cal-001427,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3880_d001_animal,animal,0.3349052369594574,0.3349052369594574,6640,79,79,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001428,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3887_d001_animal,animal,0.3620755672454834,0.3620755672454834,5920,86,86,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001429,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3927_d001_animal,animal,0.3665780127048492,0.3665780127048492,5801,126,126,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001430,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3980_d001_animal,animal,0.3483719229698181,0.3483719229698181,6269,179,179,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001431,calibration_audit,iWildCam2022,345,34500,345,0,iwildcam_l345_img1227_d001_animal,animal,0.3660404980182647,0.3660404980182647,5819,26,26,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001432,calibration_audit,iWildCam2022,345,34501,345,1,iwildcam_l345_img1260_d001_animal,animal,0.3724013864994049,0.3724013864994049,5686,59,59,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001433,calibration_audit,iWildCam2022,345,34502,345,2,iwildcam_l345_img1302_d002_animal,animal,0.3590531647205353,0.3590531647205353,5999,101,101,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001434,calibration_audit,iWildCam2022,345,34503,345,3,iwildcam_l345_img1349_d001_animal,animal,0.3776986300945282,0.3776986300945282,5573,148,148,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001435,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1380_d001_animal,animal,0.3607670068740845,0.3607670068740845,5962,179,179,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001456,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2801_d001_animal,animal,0.3405814468860626,0.3405814468860626,6477,0,0,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001457,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2877_d001_animal,animal,0.3488369584083557,0.3488369584083557,6260,76,76,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001458,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2881_d001_animal,animal,0.349409282207489,0.349409282207489,6241,80,80,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001459,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2930_d001_animal,animal,0.3395602107048034,0.3395602107048034,6507,129,129,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001460,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2990_d001_animal,animal,0.3470938205718994,0.3470938205718994,6309,189,189,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001488,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1697_d001_animal,animal,0.3164443671703338,0.3164443671703338,7273,96,96,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001506,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2023_d002_animal,animal,0.3149921000003814,0.3149921000003814,7324,22,22,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001507,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2044_d001_animal,animal,0.3266558051109314,0.3266558051109314,6910,43,43,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001508,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2086_d001_animal,animal,0.3248659968376159,0.3248659968376159,6976,85,85,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001509,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2159_d002_animal,animal,0.3224974870681762,0.3224974870681762,7050,158,158,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001510,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2165_d001_animal,animal,0.3458641171455383,0.3458641171455383,6349,164,164,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001516,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1416_d002_animal,animal,0.3797367513179779,0.3797367513179779,5529,15,15,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001517,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1480_d001_animal,animal,0.3765839338302612,0.3765839338302612,5594,79,79,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001518,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1513_d001_animal,animal,0.3605782389640808,0.3605782389640808,5966,112,112,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001519,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1528_d002_animal,animal,0.3791921138763428,0.3791921138763428,5538,127,127,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001520,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1577_d001_animal,animal,0.3842853903770447,0.3842853903770447,5432,176,176,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001531,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5012_d002_animal,animal,0.4034219682216644,0.4034219682216644,5125,11,11,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001532,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5054_d001_animal,animal,0.3805080652236938,0.3805080652236938,5502,53,53,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001533,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5119_d002_animal,animal,0.4002871215343475,0.4002871215343475,5176,118,118,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001534,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5126_d003_animal,animal,0.3990301191806793,0.3990301191806793,5188,125,125,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001535,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5175_d005_animal,animal,0.3832093179225921,0.3832093179225921,5453,174,174,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001561,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4638_d001_animal,animal,0.3747258186340332,0.3747258186340332,5635,37,37,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001562,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4648_d001_animal,animal,0.3501610457897186,0.3501610457897186,6219,47,47,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001563,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4714_d001_animal,animal,0.3925003111362457,0.3925003111362457,5278,113,113,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001564,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4746_d001_animal,animal,0.3845844268798828,0.3845844268798828,5425,145,145,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001565,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4775_d001_animal,animal,0.3616182208061218,0.3616182208061218,5935,174,174,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001566,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4215_d001_animal,animal,0.3204199075698852,0.3204199075698852,7127,14,14,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001567,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4266_d001_animal,animal,0.3407822251319885,0.3407822251319885,6470,65,65,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001568,calibration_audit,iWildCam2022,266,26602,266,2,iwildcam_l266_img4300_d001_animal,animal,0.3473984897136688,0.3473984897136688,6300,99,99,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001569,calibration_audit,iWildCam2022,266,26603,266,3,iwildcam_l266_img4336_d001_animal,animal,0.3300774097442627,0.3300774097442627,6795,135,135,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001570,calibration_audit,iWildCam2022,266,26604,266,4,iwildcam_l266_img4399_d001_animal,animal,0.3364440500736236,0.3364440500736236,6589,198,198,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001571,calibration_audit,iWildCam2022,336,33600,336,0,iwildcam_l336_img4405_d001_animal,animal,0.3420094549655914,0.3420094549655914,6434,4,4,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001572,calibration_audit,iWildCam2022,336,33601,336,1,iwildcam_l336_img4450_d002_animal,animal,0.3398610949516296,0.3398610949516296,6499,49,49,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001573,calibration_audit,iWildCam2022,336,33602,336,2,iwildcam_l336_img4502_d003_animal,animal,0.3528055548667907,0.3528055548667907,6151,101,101,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001574,calibration_audit,iWildCam2022,336,33603,336,3,iwildcam_l336_img4559_d001_animal,animal,0.3643011152744293,0.3643011152744293,5861,158,158,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001575,calibration_audit,iWildCam2022,336,33604,336,4,iwildcam_l336_img4565_d001_animal,animal,0.353210836648941,0.353210836648941,6138,164,164,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001576,calibration_audit,iWildCam2022,337,33700,337,0,iwildcam_l337_img3839_d001_animal,animal,0.3561503887176513,0.3561503887176513,6068,38,38,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001577,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3869_d001_animal,animal,0.3324168920516968,0.3324168920516968,6714,68,68,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001578,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3893_d001_animal,animal,0.3618063628673553,0.3618063628673553,5931,92,92,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001579,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3953_d001_animal,animal,0.3606604337692261,0.3606604337692261,5963,152,152,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001580,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3978_d001_animal,animal,0.3411959409713745,0.3411959409713745,6459,177,177,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001581,calibration_audit,iWildCam2022,345,34500,345,0,iwildcam_l345_img1236_d001_animal,animal,0.3640963435173034,0.3640963435173034,5867,35,35,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001582,calibration_audit,iWildCam2022,345,34501,345,1,iwildcam_l345_img1244_d001_animal,animal,0.3720130920410156,0.3720130920410156,5693,43,43,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001583,calibration_audit,iWildCam2022,345,34502,345,2,iwildcam_l345_img1314_d001_animal,animal,0.3556790053844452,0.3556790053844452,6081,113,113,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001584,calibration_audit,iWildCam2022,345,34503,345,3,iwildcam_l345_img1358_d002_animal,animal,0.3766882717609405,0.3766882717609405,5591,157,157,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001585,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1377_d001_animal,animal,0.3595822155475616,0.3595822155475616,5985,176,176,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001606,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2808_d001_animal,animal,0.3389318585395813,0.3389318585395813,6529,7,7,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001607,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2844_d001_animal,animal,0.3468610942363739,0.3468610942363739,6314,43,43,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001608,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2920_d002_animal,animal,0.3462320268154144,0.3462320268154144,6336,119,119,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001609,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2950_d001_animal,animal,0.3340267539024353,0.3340267539024353,6665,149,149,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001610,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2990_d002_animal,animal,0.3373435139656067,0.3373435139656067,6565,189,189,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001637,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1651_d001_animal,animal,0.3955873250961303,0.3955873250961303,5236,50,50,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001638,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1715_d001_animal,animal,0.3059888184070587,0.3059888184070587,7721,114,114,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001656,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2031_d001_animal,animal,0.3143859803676605,0.3143859803676605,7348,30,30,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001657,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2072_d001_animal,animal,0.3240756392478943,0.3240756392478943,7006,71,71,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001658,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2090_d002_animal,animal,0.3229660093784332,0.3229660093784332,7037,89,89,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001659,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2147_d001_animal,animal,0.3198225498199463,0.3198225498199463,7153,146,146,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001660,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2182_d001_animal,animal,0.3434031009674072,0.3434031009674072,6408,181,181,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001666,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1433_d001_animal,animal,0.3778640925884247,0.3778640925884247,5567,32,32,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001667,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1452_d002_animal,animal,0.3761256337165832,0.3761256337165832,5601,51,51,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001668,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1500_d001_animal,animal,0.3581026196479797,0.3581026196479797,6013,99,99,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001669,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1527_d001_animal,animal,0.3788787722587585,0.3788787722587585,5545,126,126,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001670,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1587_d004_animal,animal,0.3832333087921142,0.3832333087921142,5452,186,186,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001681,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5009_d004_animal,animal,0.4008764624595642,0.4008764624595642,5166,8,8,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001682,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5052_d004_animal,animal,0.3716617226600647,0.3716617226600647,5703,51,51,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001683,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5089_d001_animal,animal,0.3995811939239502,0.3995811939239502,5181,88,88,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001684,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5147_d002_animal,animal,0.3955300152301788,0.3955300152301788,5239,146,146,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001685,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5170_d004_animal,animal,0.3813729882240295,0.3813729882240295,5486,169,169,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001711,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4601_d001_animal,animal,0.3624125123023987,0.3624125123023987,5909,0,0,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001712,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4657_d001_animal,animal,0.3497041463851928,0.3497041463851928,6232,56,56,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001713,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4699_d001_animal,animal,0.3923150599002838,0.3923150599002838,5284,98,98,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001714,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4748_d001_animal,animal,0.3799376189708709,0.3799376189708709,5523,147,147,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001715,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4778_d001_animal,animal,0.359613686800003,0.359613686800003,5984,177,177,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001716,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4219_d001_animal,animal,0.3201429545879364,0.3201429545879364,7140,18,18,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001717,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4278_d001_animal,animal,0.3407617211341858,0.3407617211341858,6471,77,77,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001718,calibration_audit,iWildCam2022,266,26602,266,2,iwildcam_l266_img4302_d001_animal,animal,0.3448911309242248,0.3448911309242248,6372,101,101,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001719,calibration_audit,iWildCam2022,266,26603,266,3,iwildcam_l266_img4324_d001_animal,animal,0.3216663599014282,0.3216663599014282,7082,123,123,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001720,calibration_audit,iWildCam2022,266,26604,266,4,iwildcam_l266_img4366_d001_animal,animal,0.3356529772281647,0.3356529772281647,6614,165,165,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001721,calibration_audit,iWildCam2022,336,33600,336,0,iwildcam_l336_img4428_d001_animal,animal,0.3414499163627624,0.3414499163627624,6452,27,27,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001722,calibration_audit,iWildCam2022,336,33601,336,1,iwildcam_l336_img4458_d001_animal,animal,0.3395364582538605,0.3395364582538605,6508,57,57,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001723,calibration_audit,iWildCam2022,336,33602,336,2,iwildcam_l336_img4492_d001_animal,animal,0.3458007276058197,0.3458007276058197,6351,91,91,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001724,calibration_audit,iWildCam2022,336,33603,336,3,iwildcam_l336_img4527_d001_animal,animal,0.3558654189109802,0.3558654189109802,6077,126,126,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001725,calibration_audit,iWildCam2022,336,33604,336,4,iwildcam_l336_img4600_d001_animal,animal,0.3451495766639709,0.3451495766639709,6361,199,199,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001726,calibration_audit,iWildCam2022,337,33700,337,0,iwildcam_l337_img3810_d001_animal,animal,0.3386716544628143,0.3386716544628143,6533,9,9,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001727,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3861_d001_animal,animal,0.3307103812694549,0.3307103812694549,6769,60,60,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001728,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3913_d001_animal,animal,0.3522000014781952,0.3522000014781952,6168,112,112,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001729,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3949_d001_animal,animal,0.3491718769073486,0.3491718769073486,6251,148,148,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001730,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3996_d001_animal,animal,0.3394219875335693,0.3394219875335693,6516,195,195,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001731,calibration_audit,iWildCam2022,345,34500,345,0,iwildcam_l345_img1224_d001_animal,animal,0.355637788772583,0.355637788772583,6084,23,23,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001732,calibration_audit,iWildCam2022,345,34501,345,1,iwildcam_l345_img1246_d001_animal,animal,0.3681569695472717,0.3681569695472717,5769,45,45,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001733,calibration_audit,iWildCam2022,345,34502,345,2,iwildcam_l345_img1309_d001_animal,animal,0.3546868860721588,0.3546868860721588,6102,108,108,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001734,calibration_audit,iWildCam2022,345,34503,345,3,iwildcam_l345_img1324_d002_animal,animal,0.3641925752162933,0.3641925752162933,5865,123,123,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001735,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1400_d001_animal,animal,0.3530555665493011,0.3530555665493011,6142,199,199,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001756,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2803_d001_animal,animal,0.3327448070049286,0.3327448070049286,6705,2,2,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001757,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2873_d001_animal,animal,0.326809823513031,0.326809823513031,6900,72,72,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001758,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2915_d001_animal,animal,0.3338686227798462,0.3338686227798462,6668,114,114,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
